r,rho
0.18631106106106105,40.355932843517294
0.1872935135135135,39.973871159269876
0.18827596596596596,39.59475437818196
0.18925841841841842,39.21856854146466
0.19024087087087088,38.845299717258214
0.1912233233233233,38.47493399754479
0.19220577577577577,38.10745749520658
0.19318822822822823,37.74285634122741
0.1941706806806807,37.38111668203356
0.19515313313313312,37.02222467697106
0.19613558558558558,36.66616649591661
0.19711803803803804,36.31292831701887
0.1981004904904905,35.96249632456696
0.19908294294294293,35.61485670698298
0.2000653953953954,35.26999565493677
0.20104784784784785,34.92789935957827
0.2020303003003003,34.588554010886014
0.20301275275275274,34.25194579612768
0.2039952052052052,33.918060898431314
0.20497765765765766,33.5868854954625
0.20596011011011012,33.258405758206784
0.20694256256256255,32.932607849852985
0.207925015015015,32.609477924775526
0.20890746746746747,32.28900212761228
0.20988991991991993,31.97116659243689
0.21087237237237236,31.655957442020842
0.21185482482482482,31.34336078718417
0.21283727727727728,31.033362726232014
0.21381972972972974,30.72594934447399
0.21480218218218217,30.42110671382381
0.21578463463463463,30.118820892478073
0.21676708708708708,29.819077924669383
0.21774953953953954,29.521863840494397
0.21873199199199198,29.227164655811613
0.21971444444444443,28.93496637227384
0.2206968968968969,28.645254977803205
0.22167934934934935,28.35801644742762
0.2226618018018018,28.07323674417156
0.22364425425425424,27.790901819959224
0.2246267067067067,27.510997616531224
0.22560915915915916,27.23351006637207
0.22659161161161162,26.958425093649534
0.22757406406406405,26.685728615164123
0.2285565165165165,26.41540654130768
0.22953896896896897,26.147444777031595
0.23052142142142143,25.881829222822834
0.23150387387387386,25.618545775687767
0.23248632632632632,25.357580330142913
0.23346877877877878,25.09891877921188
0.23445123123123124,24.84254701542823
0.23543368368368367,24.58845093184267
0.23641613613613613,24.336616423035764
0.2373985885885886,24.087029386133384
0.23838104104104105,23.839675721826264
0.23936349349349348,23.594541335391586
0.24034594594594594,23.351612137716955
0.2413283983983984,23.11087404632589
0.24231085085085086,22.872312986404193
0.2432933033033033,22.63591489182715
0.24427575575575575,22.40166570618603
0.2452582082082082,22.169551383814692
0.24624066066066067,21.939557890814694
0.2472231131131131,21.711671206078965
0.24820556556556556,21.485877322313616
0.24918801801801801,21.262162247057145
0.2501704704704705,21.04051200369669
0.2511529229229229,20.820912632480802
0.2521353753753754,20.603350191528705
0.2531178278278278,20.387810757835126
0.25410028028028026,20.174280428270514
0.25508273273273274,19.962745320576268
0.2560651851851852,19.753191574354517
0.25704763763763766,19.54560535205221
0.2580300900900901,19.339972839938767
0.2590125425425425,19.136280249077707
0.259994994994995,18.934513816290792
0.26097744744744744,18.734659805115747
0.2619598998998999,18.536704506755633
0.26294235235235236,18.34063424102103
0.2639248048048048,18.14643535726398
0.2649072572572573,17.954094235303092
0.2658897097097097,17.763597286340598
0.26687216216216214,17.5749309538699
0.26785461461461463,17.388081714574113
0.26883706706706706,17.203036079215195
0.2698195195195195,17.019780593513094
0.270801971971972,16.83830183901515
0.2717844244244244,16.65858643395529
0.2727668768768769,16.4806210341026
0.2737493293293293,16.304392333599584
0.27473178178178176,16.12988706578943
0.27571423423423425,15.957092004032264
0.2766966866866867,15.78599396251035
0.2776791391391391,15.616579797021851
0.2786615915915916,15.448836405763085
0.279644044044044,15.282750730099211
0.2806264964964965,15.118309755322866
0.28160894894894895,14.95550051140125
0.2825914014014014,14.79431007371077
0.28357385385385386,14.634725563759595
0.2845563063063063,14.476734149898071
0.2855387587587588,14.320323048016505
0.2865212112112112,14.165479522230566
0.28750366366366364,14.012190885553998
0.28848611611611613,13.86044450055872
0.28946856856856856,13.710227780022196
0.290451021021021,13.561528187561885
0.2914334734734735,13.414333238256784
0.2924159259259259,13.268630499256284
0.2933983783783784,13.124407590375629
0.29438083083083083,12.981652184678715
0.29536328328328326,12.840352009047571
0.29634573573573575,12.700494844738893
0.2973281881881882,12.56206852792744
0.2983106406406406,12.425060950236189
0.2992930930930931,12.289460059253525
0.30027554554554553,12.155253859037105
0.301257997997998,12.022430410604724
0.30224045045045045,11.890977832411942
0.3032229029029029,11.760884300816649
0.30420535535535537,11.63213805053048
0.3051878078078078,11.50472737505719
0.30617026026026023,11.378640627117889
0.3071527127127127,11.253866219063358
0.30813516516516515,11.130392623273318
0.30911761761761763,11.008208372542738
0.31010007007007007,10.88730206045529
0.3110825225225225,10.76766234174396
0.312064974974975,10.649277932638773
0.3130474274274274,10.532137611201957
0.31402987987987985,10.416230217650284
0.31501233233233233,10.301544654664852
0.31599478478478477,10.188069887688435
0.31697723723723725,10.075794945210196
0.3179596896896897,9.96470891903824
0.3189421421421421,9.85480096455967
0.3199245945945946,9.746060300988582
0.32090704704704703,9.638476211601906
0.3218894994994995,9.53203804396315
0.32287195195195195,9.426735210134332
0.3238544044044044,9.322557186875978
0.32483685685685687,9.219493515835437
0.3258193093093093,9.117533803723568
0.32680176176176173,9.016667722479854
0.3277842142142142,8.91688500942617
0.32876666666666665,8.81817546740922
0.32974911911911914,8.720528964931752
0.33073157157157157,8.623935436272726
0.331714024024024,8.52838488159652
0.3326964764764765,8.433867367051288
0.3336789289289289,8.340373024856614
0.33466138138138135,8.247892053380527
0.33564383383383384,8.156414717206095
0.33662628628628627,8.065931347187664
0.33760873873873876,7.97643234049681
0.3385911911911912,7.887908160658313
0.3395736436436436,7.800349337576067
0.3405560960960961,7.713746467549198
0.34153854854854854,7.628090213278557
0.34252100100100097,7.543371303863477
0.34350345345345346,7.459580534789287
0.3444859059059059,7.376708767905435
0.3454683583583584,7.294746931394427
0.3464508108108108,7.213686019731841
0.34743326326326324,7.133517093637374
0.3484157157157157,7.054231280017144
0.34939816816816816,6.9758197718974895
0.35038062062062064,6.898273828350149
0.3513630730730731,6.821584774409224
0.3523455255255255,6.745744000979901
0.353327977977978,6.6707429647391505
0.3543104304304304,6.596573188028515
0.35529288288288285,6.523226258739079
0.35627533533533534,6.4506938301889
0.3572577877877878,6.378967620992874
0.35824024024024026,6.308039414925263
0.3592226926926927,6.237901060775081
0.3602051451451451,6.168544472194313
0.3611875975975976,6.0999616275392645
0.36217005005005004,6.032144569705131
0.36315250250250247,5.965085405953876
0.36413495495495496,5.8987763077355995
0.3651174074074074,5.8332095105035995
0.3660998598598599,5.76837731352306
0.3670823123123123,5.704272079673816
0.36806476476476474,5.640886235246993
0.3690472172172172,5.578212269735904
0.37002966966966966,5.516242735621261
0.3710121221221221,5.454970248150765
0.3719945745745746,5.394387485113315
0.372977027027027,5.3344871866079515
0.3739594794794795,5.275262154807565
0.3749419319319319,5.21670525371764
0.37592438438438436,5.158809408930054
0.37690683683683684,5.101567607372143
0.3778892892892893,5.044972897051122
0.37887174174174176,4.989018386793946
0.3798541941941942,4.933697245982855
0.3808366466466466,4.879002704286583
0.3818190990990991,4.8249280513874835
0.38280155155155154,4.7714666367046314
0.383784004004004,4.718611869112988
0.38476645645645646,4.666357216658847
0.3857489089089089,4.614696206271609
0.3867313613613614,4.5636224234719975
0.3877138138138138,4.5131295120769055
0.38869626626626624,4.463211173900905
0.38967871871871873,4.413861168454554
0.39066117117117116,4.365073312639706
0.3916436236236236,4.316841480441767
0.3926260760760761,4.269159602619166
0.3936085285285285,4.222021666390066
0.394590980980981,4.175421715116429
0.39557343343343343,4.129353847985592
0.39655588588588586,4.083812219689385
0.39753833833833835,4.038791040100957
0.3985207907907908,3.9942845739494
0.3995032432432432,3.950287140492236
0.4004856956956957,3.906793113185912
0.40146814814814813,3.863796919354384
0.4024506006006006,3.8212930398558838
0.40343305305305305,3.779276008747981
0.4044155055055055,3.7377404129509957
0.40539795795795797,3.6966808919099083
0.4063804104104104,3.6560921372548365
0.40736286286286283,3.6159688924601268
0.4083453153153153,3.57630595250224
0.40932776776776775,3.5370981635164376
0.41031022022022023,3.4983404224523764
0.41129267267267267,3.4600276767287417
0.4122751251251251,3.4221549238869278
0.4132575775775776,3.384717211243904
0.41424003003003,3.3477096355443337
0.4152224824824825,3.311127342612008
0.41620493493493493,3.274965527000696
0.41718738738738737,3.2392194316444662
0.41816983983983985,3.2038843475075685
0.4191522922922923,3.168955613233967
0.4201347447447447,3.1344286147965392
0.4211171971971972,3.100298785146079
0.42209964964964963,3.0665616038601327
0.4230821021021021,3.0332125967917514
0.42406455455455455,3.0002473357182184
0.425047007007007,2.967661437989824
0.42602945945945947,2.935450566178749
0.4270119119119119,2.9036104277281254
0.42799436436436433,2.8721367746013238
0.4289768168168168,2.841025402931536
0.42995926926926925,2.8102721526717245
0.43094172172172174,2.7798729072449557
0.43192417417417417,2.7498235931952384
0.4329066266266266,2.720120179838848
0.4338890790790791,2.6907586789162514
0.4348715315315315,2.6617351442446573
0.43585398398398395,2.6330456713712387
0.43683643643643644,2.6046863972271006
0.43781888888888887,2.5766534997820205
0.43880134134134136,2.5489431977000114
0.4397837937937938,2.5215517499957816
0.4407662462462462,2.494475455692082
0.4417486986986987,2.46771065347805
0.44273115115115114,2.441253721368551
0.4437136036036036,2.4151010763645533
0.44469605605605605,2.389249174114628
0.4456785085085085,2.3636945085775443
0.446660960960961,2.338433611686059
0.4476434134134134,2.313463053011906
0.44862586586586584,2.288779439432027
0.4496083183183183,2.2643794147960787
0.45059077077077075,2.2402596595952726
0.45157322322322324,2.216416890632531
0.4525556756756757,2.192847860694052
0.4535381281281281,2.169549358222268
0.4545205805805806,2.1465182069902466
0.455503033033033,2.1237512657775777
0.45648548548548545,2.101245428047735
0.45746793793793794,2.078997621626986
0.45845039039039037,2.0570048083848413
0.45943284284284286,2.035263983916089
0.4604152952952953,2.0137721772244355
0.4613977477477477,1.992526450407758
0.4623802002002002,1.9715238983450287
0.46336265265265264,1.9507616483848955
0.46434510510510507,1.9302368600359623
0.46532755755755756,1.9099467246587782
0.46631001001001,1.889888465159572
0.4672924624624625,1.8700593356857174
0.4682749149149149,1.8504566213229912
0.46925736736736734,1.831077637794601
0.4702398198198198,1.811919731162022
0.47122227227227226,1.7929802775276604
0.4722047247247247,1.774256682739332
0.4731871771771772,1.7557463820966057
0.4741696296296296,1.7374468400590017
0.4751520820820821,1.7193555499560578
0.4761345345345345,1.7014700336992923
0.47711698698698696,1.6837878414960519
0.47809943943943944,1.6663065515652755
0.4790818918918919,1.6490237698551726
0.48006434434434436,1.6319371297628253
0.4810467967967968,1.6150442918557328
0.4820292492492492,1.5983429435952883
0.4830117017017017,1.5818307990622158
0.48399415415415414,1.5655055986839637
0.4849766066066066,1.549365108964054
0.48595905905905906,1.5334071222134096
0.4869415115115115,1.5176294562836568
0.487923963963964,1.5020299543023932
0.4889064164164164,1.4866064844104607
0.48988886886886884,1.471356939501184
0.49087132132132133,1.4562792369616095
0.49185377377377376,1.4413713184157408
0.4928362262262262,1.4266311494697537
0.4938186786786787,1.41205671945922
0.4948011311311311,1.3976460411983251
0.4957835835835836,1.3833971507310756
0.49676603603603603,1.3693081070845186
0.49774848848848846,1.35537699202394
0.49873094094094095,1.3416019098100778
0.4997133933933934,1.3279809869583183
0.5006958458458458,1.314512371999891
0.5016782982982982,1.3011942352450545
0.5026607507507508,1.288024768548273
0.5036432032032032,1.2750021850753839
0.5046256556556556,1.2621247190727365
0.5056081081081081,1.2493906256383274
0.5065905605605605,1.2367981804949029
0.507573013013013,1.224345679765037
0.5085554654654655,1.2120314397481837
0.5095379179179179,1.1998537966996796
0.5105203703703703,1.1878111066117187
0.5115028228228228,1.175901744996276
0.5124852752752753,1.1641241066699768
0.5134677277277278,1.1524766055409157
0.5144501801801802,1.1409576743973997
0.5154326326326326,1.1295657646986328
0.516415085085085,1.1182993463673168
0.5173975375375375,1.1071569075841712
0.51837998998999,1.0961369545843591
0.5193624424424425,1.085238011455821
0.5203448948948949,1.0744586199394932
0.5213273473473473,1.06379733923142
0.5223097997997997,1.053252745786741
0.5232922522522523,1.0428234331255493
0.5242747047047047,1.0325080116406127
0.5252571571571572,1.022305108406941
0.5262396096096096,1.0122133669932065
0.527222062062062,1.002231447274994
0.5282045145145146,0.9923580252498774
0.529186966966967,0.9825917928543176
0.5301694194194194,0.9729314577823587
0.5311518718718719,0.9633757433061292
0.5321343243243243,0.9539233880981296
0.5331167767767767,0.9445731460552971
0.5340992292292293,0.9353237861248359
0.5350816816816817,0.9261740921318139
0.5360641341341341,0.9171228626084931
0.5370465865865865,0.9081689106254103
0.538029039039039,0.8993110636241772
0.5390114914914915,0.8905481632519987
0.539993943943944,0.8818790651979694
0.5409763963963964,0.8733026390371268
0.5419588488488488,0.8648177681050108
0.5429413013013012,0.8564233493927701
0.5439237537537538,0.8481182934426753
0.5449062062062062,0.8399015242421125
0.5458886586586587,0.8317719791161488
0.5468711111111111,0.8237286086187903
0.5478535635635635,0.8157703764230239
0.5488360160160161,0.8078962592097394
0.5498184684684685,0.8001052465556323
0.5508009209209209,0.7923963408201639
0.5517833733733734,0.7847685570316806
0.5527658258258258,0.7772209227727641
0.5537482782782782,0.7697524780648972
0.5547307307307308,0.7623622752525191
0.5557131831831832,0.7550493788865502
0.5566956356356356,0.7478128656074443
0.557678088088088,0.740651824027853
0.5586605405405405,0.7335653546149543
0.559642992992993,0.7265525695725136
0.5606254454454455,0.7196125927227394
0.5616078978978979,0.7127445593879815
0.5625903503503503,0.7059476162723407
0.5635728028028028,0.6992209213432322
0.5645552552552553,0.6925636437129572
0.5655377077077077,0.6859749635203339
0.5665201601601602,0.6794540718124259
0.5675026126126126,0.673000170426422
0.568485065065065,0.6666124718717051
0.5694675175175176,0.66029019921215
0.57044996996997,0.6540325859486918
0.5714324224224224,0.6478388759021965
0.5724148748748749,0.6417083230966752
0.5733973273273273,0.6356401916428746
0.5743797797797797,0.6296337556222684
0.5753622322322323,0.6236882989714908
0.5763446846846847,0.6178031153672346
0.5773271371371371,0.6119775081116401
0.5783095895895896,0.6062107900182064
0.579292042042042,0.6005022832982476
0.5802744944944945,0.5948513194479143
0.581256946946947,0.589257239135811
0.5822393993993994,0.5837193920912178
0.5832218518518518,0.5782371369929509
0.5842043043043043,0.5728098413588698
0.5851867567567568,0.5674368814360555
0.5861692092092092,0.5621176420916757
0.5871516616616617,0.5568515167045467
0.5881341141141141,0.5516379070574177
0.5891165665665665,0.5464762232299845
0.590099019019019,0.5413658834926466
0.5910814714714715,0.5363063142010219
0.5920639239239239,0.5312969496912335
0.5930463763763764,0.5263372321759674
0.5940288288288288,0.5214266116413309
0.5950112812812812,0.5165645457445027
0.5959937337337338,0.5117504997121959
0.5969761861861862,0.5069839462399357
0.5979586386386386,0.5022643653921615
0.5989410910910911,0.49759124450316145
0.5999235435435435,0.49296407807884457
0.600905995995996,0.48838236769935667
0.6018884484484485,0.4838456219225479
0.6028709009009009,0.47935335618829117
0.6038533533533533,0.47490509272366277
0.6048358058058058,0.47050036044898613
0.6058182582582583,0.4661386948847403
0.6068007107107107,0.4618196380593438
0.6077831631631632,0.45754273841780463
0.6087656156156156,0.4533075507312525
0.609748068068068,0.44911363600734633
0.6107305205205205,0.4449605614015623
0.611712972972973,0.44084790012936276
0.6126954254254254,0.4367752313792515
0.6136778778778779,0.43274214022670704
0.6146603303303303,0.42874821754900616
0.6156427827827827,0.42479305994093003
0.6166252352352353,0.42087626963135644
0.6176076876876877,0.4169974544007394
0.6185901401401401,0.4131562274994688
0.6195725925925926,0.4093522075671222
0.620555045045045,0.40558501855259604
0.6215374974974975,0.40185428963512215
0.62251994994995,0.3981596551461686
0.6235024024024024,0.39450075449221883
0.6244848548548548,0.39087723207843483
0.6254673073073073,0.38728873723319723
0.6264497597597597,0.3837349241335244
0.6274322122122122,0.3802154517313659
0.6284146646646647,0.3767299836807734
0.6293971171171171,0.3732781882659388
0.6303795695695695,0.36985973833010805
0.631362022022022,0.36647431120536
0.6323444744744745,0.3631215886432525
0.6333269269269269,0.35980125674633306
0.6343093793793794,0.3565130059005089
0.6352918318318318,0.35325653070827845
0.6362742842842842,0.35003152992281805
0.6372567367367368,0.3468377063829238
0.6382391891891892,0.3436747669488045
0.6392216416416416,0.34054242243872157
0.6402040940940941,0.3374403875664776
0.6411865465465465,0.3343683808797476
0.642168998998999,0.3313261246992479
0.6431514514514515,0.32831334505874815
0.6441339039039039,0.32532977164591126
0.6451163563563563,0.3223751377439687
0.6460988088088088,0.3194491801742249
0.6470812612612612,0.3165516392393846
0.6480637137137137,0.31368225866770444
0.6490461661661662,0.31084078555796407
0.6500286186186186,0.3080269703252518
0.651011071071071,0.3052405666475637
0.6519935235235235,0.3024813314132146
0.652975975975976,0.2997490246690524
0.6539584284284284,0.2970434095694794
0.6549408808808809,0.29436425232626945
0.6559233333333333,0.29171132215918555
0.6569057857857857,0.28908439124738966
0.6578882382382383,0.2864832346816421
0.6588706906906907,0.2839076304172894
0.6598531431431431,0.28135735922803407
0.6608355955955956,0.2788322046604856
0.661818048048048,0.2763319529894876
0.6628005005005005,0.2738563931742202
0.663782952952953,0.2714053168150703
0.6647654054054054,0.26897851811127016
0.6657478578578578,0.2665757938192979
0.6667303103103103,0.26419694321204074
0.6677127627627627,0.26184176803871095
0.6686952152152152,0.2595100724855187
0.6696776676676677,0.25720166313709325
0.6706601201201201,0.25491634893864845
0.6716425725725725,0.2526539411588961
0.672625025025025,0.25041425335369444
0.6736074774774775,0.24819710133043482
0.6745899299299299,0.2460023031131625
0.6755723823823824,0.24382967890842386
0.6765548348348348,0.24167905107184284
0.6775372872872872,0.23955024407541906
0.6785197397397398,0.23744308447554516
0.6795021921921922,0.23535740088174104
0.6804846446446446,0.23329302392610046
0.6814670970970971,0.23124978623344808
0.6824495495495495,0.2292275223922024
0.6834320020020019,0.22722606892594188
0.6844144544544545,0.22524526426567162
0.6853969069069069,0.22328494872278742
0.6863793593593593,0.2213449644627308
0.6873618118118118,0.21942515547933908
0.6883442642642642,0.21752536756987942
0.6893267167167167,0.21564544831076976
0.6903091691691692,0.21378524703398058
0.6912916216216216,0.2119446148041147
0.692274074074074,0.2101234043961651
0.6932565265265265,0.20832147027394426
0.694238978978979,0.2065386685691839
0.6952214314314314,0.2047748570613045
0.6962038838838839,0.20302989515784714
0.6971863363363363,0.20130364387557081
0.6981687887887887,0.19959596582220726
0.6991512412412413,0.1979067251788772
0.7001336936936937,0.196235787683159
0.7011161461461461,0.1945830206128133
0.7020985985985986,0.192948292762904
0.703081051051051,0.19133147415095758
0.7040635035035034,0.18973243487594546
0.705045955955956,0.18815104361509616
0.7060284084084084,0.18658716617414814
0.7070108608608608,0.18504066411164946
0.7079933133133133,0.18351139343435366
0.7089757657657657,0.18199920336082318
0.7099582182182183,0.1805039351504266
0.7109406706706707,0.17902542099499172
0.7119231231231231,0.1775634829704576
0.7129055755755755,0.17611793204596748
0.713888028028028,0.17468856714793551
0.7148704804804805,0.17327517427673422
0.715852932932933,0.1718775256737668
0.7168353853853854,0.17049537903681325
0.7178178378378378,0.16912847678168416
0.7188002902902902,0.1677765453483594
0.7197827427427427,0.16643929454995365
0.7207651951951952,0.16511641696302187
0.7217476476476476,0.163807587357903
0.7227301001001001,0.16251246221310744
0.7237125525525525,0.16123068030195162
0.7246950050050049,0.15996186569074947
0.7256774574574575,0.15870563149072095
0.7266599099099099,0.15746158347698053
0.7276423623623623,0.15622932354980273
0.7286248148148148,0.15500845304418528
0.7296072672672672,0.1537985758932973
0.7305897197197198,0.1525993016509586
0.7315721721721722,0.15141024837786188
0.7325546246246246,0.15023104539581517
0.733537077077077,0.14906133591388207
0.7345195295295295,0.14790077952989725
0.735501981981982,0.14674905461039595
0.7364844344344345,0.14560586044229623
0.7374668868868869,0.14447091808825466
0.7384493393393393,0.1433439695447135
0.7394317917917917,0.14222477658311977
0.7404142442442442,0.14111311962615478
0.7413966966966967,0.14000879666165075
0.7423791491491492,0.138911622192833
0.7433616016016016,0.13782142622363086
0.744344054054054,0.13673805327791327
0.7453265065065064,0.13566136145158855
0.746308958958959,0.1345912214965955
0.7472914114114114,0.1335275159358863
0.7482738638638639,0.13247013820856615
0.7492563163163163,0.1314189918444161
0.7502387687687687,0.13037398966707478
0.7512212212212213,0.12933505302520304
0.7522036736736737,0.12830211105099462
0.7531861261261261,0.1272750999454292
0.7541685785785786,0.12625396228970096
0.755151031031031,0.12523864638227453
0.7561334834834835,0.12422910560104916
0.757115935935936,0.123225297790129
0.7580983883883884,0.12222718467071268
0.7590808408408408,0.12123473127563496
0.7600632932932933,0.1202479054070988
0.7610457457457457,0.11926667711715161
0.7620281981981982,0.1182910182104649
0.7630106506506507,0.11732090176898832
0.7639931031031031,0.11635630169804984
0.7649755555555555,0.11539719229348507
0.765958008008008,0.11444354782938276
0.7669404604604605,0.1134953421678872
0.7679229129129129,0.11255254845792662
0.7689053653653654,0.11161513906726238
0.7698878178178178,0.11068308562473418
0.7708702702702702,0.1097563590673679
0.7718527227227228,0.10883492968644576
0.7728351751751752,0.10791876717255541
0.7738176276276276,0.10700784065962968
0.7748000800800801,0.10610211876799584
0.7757825325325325,0.10520156964644452
0.7767649849849849,0.10430616101333622
0.7777474374374375,0.10341586019675765
0.7787298898898899,0.10253063417374408
0.7797123423423423,0.10165044960858002
0.7806947947947948,0.10077527289019372
0.7816772472472472,0.09990507016865917
0.7826596996996997,0.09903980739081851
0.7836421521521522,0.09817945033504041
0.7846246046046046,0.09732396464512469
0.785607057057057,0.09647331586336924
0.7865895095095095,0.0956274694628108
0.787571961961962,0.09478639087865252
0.7885544144144144,0.09395004553889083
0.7895368668668669,0.09311839889415324
0.7905193193193193,0.09229141644675978
0.7915017717717717,0.09146906377901966
