r,nu Be7
0.09101317317317317,0.003435721365266282
0.09199562562562562,0.003349146112869825
0.09297807807807808,0.0032629194046583676
0.09396053053053052,0.00317715598780963
0.09494298298298298,0.003091964267969713
0.09592543543543544,0.003007446365576
0.09690788788788789,0.002923698165330604
0.09789034034034035,0.0028408093532462575
0.09887279279279279,0.002758863469193401
0.09985524524524525,0.0026779379804279385
0.1008376976976977,0.002598104374463174
0.10182015015015015,0.002519428269576891
0.1028026026026026,0.0024419695412652093
0.10378505505505506,0.0023657824629855174
0.1047675075075075,0.0022909158595694605
0.10574995995995996,0.002217413271733937
0.10673241241241241,0.002145313130171197
0.10771486486486487,0.00207464893775787
0.10869731731731731,0.002005449458486747
0.10967976976976977,0.0019377389117924127
0.11066222222222222,0.001871537171012577
0.11164467467467468,0.0018068599647997699
0.11262712712712712,0.0017437190803724033
0.11360957957957958,0.0016821225675697168
0.11459203203203203,0.0016220749427504502
0.11557448448448449,0.0015635773916503604
0.11655693693693693,0.001506627970388402
0.11753938938938939,0.0014512218038841064
0.11852184184184184,0.001397351281020676
0.1195042942942943,0.0013450062459574748
0.12048674674674674,0.0012941741850629228
0.1214691991991992,0.0012448404090033677
0.12245165165165164,0.00119698822958543
0.1234341041041041,0.0011505991310079922
0.12441655655655655,0.0011056529352361033
0.125399009009009,0.0010621279612614387
0.12638146146146145,0.001020001178063584
0.1273639139139139,0.000979248351132398
0.12834636636636637,0.0009398441824547634
0.12932881881881883,0.0009017624439085458
0.13031127127127126,0.0008649761040431981
0.13129372372372372,0.0008294574482596316
0.13227617617617618,0.0007951781924324148
0.13325862862862864,0.000762109590044594
0.13424108108108107,0.0007302225329299714
0.13522353353353353,0.0006994876457394133
0.136205985985986,0.000669875374266929
0.13718843843843845,0.0006413560677879333
0.13817089089089088,0.0006139000555764524
0.13915334334334334,0.0005874777177801323
0.1401357957957958,0.0005620595508420374
0.14111824824824826,0.0005376162276662989
0.1421007007007007,0.0005141186527310983
0.14308315315315315,0.0004915380123571218
0.1440656056056056,0.00046984582034285515
0.14504805805805807,0.00044901395917984954
0.1460305105105105,0.00042901471706173976
0.14701296296296296,0.00040982082096426145
0.14799541541541542,0.00039140546651923844
0.14897786786786787,0.0003737423448631241
0.1499603203203203,0.00035680566590170836
0.15094277277277277,0.0003405701780796347
0.15192522522522522,0.0003250111849019216
0.15290767767767768,0.0003101045584457942
0.15389013013013011,0.00029582675009070245
0.15487258258258257,0.00028215479868381706
0.15585503503503503,0.00026906633634774885
0.1568374874874875,0.00025653959212676094
0.15781993993993992,0.0002445533936573991
0.15880239239239238,0.00023308716703926516
0.15978484484484484,0.0002221209350717034
0.1607672972972973,0.00021163531401244623
0.16174974974974976,0.00020161150900479576
0.1627322022022022,0.00019203130831079652
0.16371465465465465,0.00018287707647898874
0.1646971071071071,0.00017413174656684074
0.16567955955955957,0.00016577881152977973
0.166662012012012,0.00015780231488091558
0.16764446446446446,0.0001501868407180826
0.16862691691691692,0.00014291750320769638
0.16960936936936938,0.00013597993560813428
0.1705918218218218,0.000129360278908933
0.17157427427427427,0.00012304517015599225
0.17255672672672673,0.00011702173052721757
0.1735391791791792,0.00011127755321760358
0.17452163163163162,0.00010580069118763729
0.17550408408408408,0.00010057964482410058
0.17648653653653654,9.560334955782706e-05
0.177468988988989,9.086116347874998e-05
0.17845144144144143,8.634285498462679e-05
0.1794338938938939,8.203859049613101e-05
0.18041634634634635,7.793892226757428e-05
0.1813987987987988,7.40347763193201e-05
0.18238125125125124,7.031744051498565e-05
0.1833637037037037,6.67785528037887e-05
0.18434615615615615,6.341008964583031e-05
0.1853286086086086,6.020435463578396e-05
0.18631106106106105,5.715396733828329e-05
0.1872935135135135,5.4251852346304294e-05
0.18827596596596596,5.149122857203634e-05
0.18925841841841842,4.886559877803364e-05
0.19024087087087088,4.636873935493563e-05
0.1912233233233233,4.399469035063755e-05
0.19220577577577577,4.1737745754528955e-05
0.19318822822822823,3.9592444039274517e-05
0.1941706806806807,3.755355896156163e-05
0.19515313313313312,3.5616090622314183e-05
0.19613558558558558,3.3775256786021314e-05
0.19711803803803804,3.202648445808329e-05
0.1981004904904905,3.036540171839952e-05
0.19908294294294293,2.8787829808830045e-05
0.2000653953953954,2.7289775471635666e-05
0.20104784784784785,2.5867423535540615e-05
0.2020303003003003,2.4517129745653934e-05
0.20301275275275274,2.323541383314306e-05
0.2039952052052052,2.201895282025008e-05
0.20497765765765766,2.0864574555991016e-05
0.20596011011011012,1.976925147766222e-05
0.20694256256256255,1.8730094593110185e-05
0.207925015015015,1.774434767857701e-05
0.20890746746746747,1.6809381686827687e-05
0.20988991991991993,1.592268936018657e-05
0.21087237237237236,1.5081880043054023e-05
0.21185482482482482,1.428467468844658e-05
0.21283727727727728,1.3528901053088298e-05
0.21381972972972974,1.2812489075595696e-05
0.21480218218218217,1.2133466432316435e-05
0.21578463463463463,1.1489954265425452e-05
0.21676708708708708,1.0880163077932086e-05
0.21774953953953954,1.0302388790314158e-05
0.21873199199199198,9.755008953132932e-06
0.21971444444444443,9.236479052197365e-06
0.2206968968968969,8.74532864891255e-06
0.22167934934934935,8.280157513904005e-06
0.2226618018018018,7.839632051345997e-06
0.22364425425425424,7.422482012977244e-06
0.2246267067067067,7.027497465075163e-06
0.22560915915915916,6.6535259763430646e-06
0.22659161161161162,6.29946999891722e-06
0.22757406406406405,5.964284418483358e-06
0.2285565165165165,5.646974252838883e-06
0.22953896896896897,5.346592481200328e-06
0.23052142142142143,5.062237989156818e-06
0.23150387387387386,4.793053616454129e-06
0.23248632632632632,4.538224296783924e-06
0.23346877877877878,4.296975280481098e-06
0.23445123123123124,4.068570432521636e-06
0.23543368368368367,3.852310599492946e-06
0.23641613613613613,3.6475320402952956e-06
0.2373985885885886,3.453604916252118e-06
0.23838104104104105,3.2699318370755943e-06
0.23936349349349348,3.095946459768555e-06
0.24034594594594594,2.931112138063537e-06
0.2413283983983984,2.774920620416273e-06
0.24231085085085086,2.6268907948987414e-06
0.2432933033033033,2.4865674795888746e-06
0.24427575575575575,2.3535202572385923e-06
0.2452582082082082,2.2273423531312952e-06
0.24624066066066067,2.107649555121064e-06
0.2472231131131131,1.994079174887021e-06
0.24820556556556556,1.8862890494443827e-06
0.24918801801801801,1.7839565819343554e-06
0.2501704704704705,1.686777820673539e-06
0.2511529229229229,1.5944665753852216e-06
0.2521353753753754,1.506753569462597e-06
0.2531178278278278,1.4233856270330214e-06
0.25410028028028026,1.3441248935045982e-06
0.25508273273273274,1.2687480881859684e-06
0.2560651851851852,1.197045787479514e-06
0.25704763763763766,1.128821737059639e-06
0.2580300900900901,1.0638921913655695e-06
0.2590125425425425,1.0020852786624938e-06
0.259994994994995,9.432403901457018e-07
0.26097744744744744,8.872076414097984e-07
0.2619598998998999,8.338476479849146e-07
0.26294235235235236,7.830314649252553e-07
0.2639248048048048,7.34640366363038e-07
0.2649072572572573,6.885654530775249e-07
0.2658897097097097,6.447071202446498e-07
0.26687216216216214,6.029744141092801e-07
0.26785461461461463,5.632843034635856e-07
0.26883706706706706,5.255608895349665e-07
0.2698195195195195,4.897345760463794e-07
0.270801971971972,4.557412196726812e-07
0.2717844244244244,4.2352127974966286e-07
0.2727668768768769,3.930189847806411e-07
0.2737493293293293,3.6418153192883057e-07
0.27473178178178176,3.369583342023213e-07
0.27571423423423425,3.1130032837666815e-07
0.2766966866866867,2.8715935482630036e-07
0.2776791391391391,2.6448761834554095e-07
0.2786615915915916,2.432372367531297e-07
0.279644044044044,2.2335988133042155e-07
0.2806264964964965,2.0480647444408644e-07
0.28160894894894895,1.8752680433461532e-07
0.2825914014014014,1.7146919434869202e-07
0.28357385385385386,1.565804038761795e-07
0.2845563063063063,1.4280573064972738e-07
0.2855387587587588,1.300892630059332e-07
0.2865212112112112,1.1837423626884582e-07
0.28750366366366364,1.0760345340427604e-07
0.28848611611611613,9.771973625858389e-08
0.28946856856856856,8.86663798264508e-08
0.290451021021021,8.038758788865538e-08
0.2914334734734735,7.282887385217859e-08
0.2924159259259259,6.59374155797299e-08
0.2933983783783784,5.966236041379071e-08
0.29438083083083083,5.395510937871183e-08
0.29536328328328326,4.8769576473546676e-08
0.29634573573573575,4.4062359041672254e-08
0.2973281881881882,3.979282004572088e-08
0.2983106406406406,3.5923101208284144e-08
0.2992930930930931,3.241808327858122e-08
0.30027554554554553,2.92453069549831e-08
0.301257997997998,2.6374865577157897e-08
0.30224045045045045,2.3779278587625957e-08
0.3032229029029029,2.1433351789300922e-08
0.30420535535535537,1.931402585746716e-08
0.3051878078078078,1.740022242937217e-08
0.30617026026026023,1.5672696527275382e-08
0.3071527127127127,1.4113896515545415e-08
0.30813516516516515,1.2707831781749742e-08
0.30911761761761763,1.1439948202662789e-08
0.31010007007007007,1.029701135148525e-08
0.3110825225225225,9.26699731801628e-09
0.312064974974975,8.338990946500153e-09
0.3130474274274274,7.503091243994993e-09
0.31402987987987985,6.750323673229496e-09
0.31501233233233233,6.072559016089655e-09
0.31599478478478477,5.4624384753702385e-09
0.31697723723723725,4.913304671690868e-09
0.3179596896896897,4.419138188166322e-09
0.3189421421421421,3.974499316332721e-09
0.3199245945945946,3.574474661943508e-09
0.32090704704704703,3.2146282776656966e-09
0.3218894994994995,2.8909570006646078e-09
0.32287195195195195,2.5998496859184017e-09
0.3238544044044044,2.3380500403024528e-09
0.32483685685685687,2.102622777573654e-09
0.3258193093093093,1.890922829986721e-09
0.32680176176176173,1.7005673680807961e-09
0.3277842142142142,1.5294103959341193e-09
0.32876666666666665,1.3755197047002315e-09
0.32974911911911914,1.2371559823545022e-09
0.33073157157157157,1.1127538921798197e-09
0.331714024024024,1.0009049465155013e-09
0.3326964764764765,9.003420156253628e-10
0.3336789289289289,8.099253241703475e-10
0.33466138138138135,7.286297996762881e-10
0.33564383383383384,6.555336485617326e-10
0.33662628628628627,5.898080457389733e-10
0.33760873873873876,5.307078335367108e-10
0.3385911911911912,4.775631347357026e-10
0.3395736436436436,4.297717928847617e-10
0.3405560960960961,3.86792560803129e-10
0.34153854854854854,3.4813896530812947e-10
0.34252100100100097,3.133737827672853e-10
0.34350345345345346,2.8210406596055563e-10
0.3444859059059059,2.5397666716310653e-10
0.3454683583583584,2.286742089894692e-10
0.3464508108108108,2.0591146116845763e-10
0.34743326326326324,1.8543208322584985e-10
0.3484157157157157,1.6700569637041667e-10
0.34939816816816816,1.5042525151318711e-10
0.35038062062062064,1.355046636373815e-10
0.3513630730730731,1.2207668570262727e-10
0.3523455255255255,1.0999099794201886e-10
0.353327977977978,9.91124908228513e-11
0.3543104304304304,8.931972211614152e-11
0.35529288288288285,8.050353047971935e-11
0.35627533533533534,7.256578972534104e-11
0.3572577877877878,6.541828953078832e-11
0.35824024024024026,5.898172979041023e-11
0.3592226926926927,5.318481708742417e-11
0.3602051451451451,4.7963452932488295e-11
0.3611875975975976,4.326000445828265e-11
0.36217005005005004,3.9022649200435397e-11
0.36315250250250247,3.520478644148361e-11
0.36413495495495496,3.176450835597422e-11
0.3651174074074074,2.8664124879692365e-11
0.3660998598598599,2.5869736841976256e-11
0.3670823123123123,2.3350852453996017e-11
0.36806476476476474,2.1080042743892244e-11
0.3690472172172172,1.903263197743761e-11
0.37002966966966966,1.718641950536032e-11
0.3710121221221221,1.552142984023222e-11
0.3719945745745746,1.4019688090958883e-11
0.372977027027027,1.2665018175076415e-11
0.3739594794794795,1.1442861491601809e-11
0.3749419319319319,1.03401139730671e-11
0.37592438438438436,9.344979647300043e-12
0.37690683683683684,8.4468390298926e-12
0.3778892892892893,7.636130839330352e-12
0.37887174174174176,6.904245680372031e-12
0.3798541941941942,6.243430479256923e-12
0.3808366466466466,5.6467025782463285e-12
0.3818190990990991,5.107772508311683e-12
0.38280155155155154,4.6209745587444724e-12
0.383784004004004,4.181204352232428e-12
0.38476645645645646,3.783862714567465e-12
0.3857489089089089,3.424805200544316e-12
0.3867313613613614,3.1002967026213997e-12
0.3877138138138138,2.806970627295119e-12
0.38869626626626624,2.5417921765611696e-12
0.38967871871871873,2.302025318912413e-12
0.39066117117117116,2.0852030765943646e-12
0.3916436236236236,1.889100793798179e-12
0.3926260760760761,1.7117120845595393e-12
0.3936085285285285,1.5512271897398749e-12
0.394590980980981,1.4060134999556156e-12
0.39557343343343343,1.2745980260059218e-12
0.39655588588588586,1.155651620517455e-12
0.39753833833833835,1.047974774433933e-12
0.3985207907907908,9.504848298579552e-13
0.3995032432432432,8.622044668116147e-13
0.4004856956956957,7.822513359055564e-13
0.40146814814814813,7.098287218613148e-13
0.4024506006006006,6.442171344684707e-13
0.40343305305305305,5.84766734011287e-13
0.4044155055055055,5.30890507589826e-13
0.40539795795795797,4.820581211965037e-13
0.4063804104104104,4.377903799882225e-13
0.40736286286286283,3.976542360037912e-13
0.4083453153153153,3.6125828869520504e-13
0.40932776776776775,3.2824872913941915e-13
0.41031022022022023,2.9830568373823996e-13
0.41129267267267267,2.7113991765457255e-13
0.4122751251251251,2.464898622241008e-13
0.4132575775775776,2.241189341689061e-13
0.41424003003003,2.0381311766412663e-13
0.4152224824824825,1.8537878320766407e-13
0.41620493493493493,1.6864071984928902e-13
0.41718738738738737,1.5344035967873597e-13
0.41816983983983985,1.3963417557974417e-13
0.4191522922922923,1.2709223515179605e-13
0.4201347447447447,1.15696895405649e-13
0.4211171971971972,1.0534162437160673e-13
0.42209964964964963,9.592993713838648e-14
0.4230821021021021,8.737443508085148e-14
0.42406455455455455,7.959593815098473e-14
0.425047007007007,7.252270111063571e-14
0.42602945945945947,6.60897054882886e-14
0.4270119119119119,6.023801985534431e-14
0.42799436436436433,5.491422174944157e-14
0.4289768168168168,5.006987523125888e-14
0.42995926926926925,4.566105865444031e-14
0.43094172172172174,4.1647937762382426e-14
0.43192417417417417,3.7994379706555076e-14
0.4329066266266266,3.466760401411302e-14
0.4338890790790791,3.163786692265355e-14
0.4348715315315315,2.8878175851284806e-14
0.43585398398398395,2.6364031069024134e-14
0.43683643643643644,2.4073191740052505e-14
0.43781888888888887,2.1985464041294255e-14
0.43880134134134136,2.0082509542568235e-14
0.4397837937937938,1.8347671917595967e-14
0.4407662462462462,1.67658201785116e-14
0.4417486986986987,1.5323206811740643e-14
0.44273115115115114,1.4007339358970096e-14
0.4437136036036036,1.2806864134908835e-14
0.44469605605605605,1.1711460905712674e-14
0.4456785085085085,1.071174747007486e-14
0.446660960960961,9.799193190677038e-15
0.4476434134134134,8.966040618318295e-15
0.44862586586586584,8.205234435826104e-15
0.4496083183183183,7.510357024889489e-15
0.45059077077077075,6.875570027185069e-15
0.45157322322322324,6.2955613324417066e-15
0.4525556756756757,5.765496981160663e-15
0.4535381281281281,5.280977519224326e-15
0.4545205805805806,4.837998386192265e-15
0.455503033033033,4.43291395920495e-15
0.45648548548548545,4.06240491056417e-15
0.45746793793793794,3.723448569647774e-15
0.45845039039039037,3.4132920092041233e-15
0.45943284284284286,3.1294276025957284e-15
0.4604152952952953,2.869570822504156e-15
0.4613977477477477,2.6316400732363483e-15
0.4623802002002002,2.41373836831487e-15
0.46336265265265264,2.214136682701253e-15
0.46434510510510507,2.0312588249772757e-15
0.46532755755755756,1.8636676892624452e-15
0.46631001001001,1.710052759724554e-15
0.4672924624624625,1.5692187523794953e-15
0.4682749149149149,1.4400752895982874e-15
0.46925736736736734,1.321627512447441e-15
0.4702398198198198,1.2129675447878397e-15
0.47122227227227226,1.1132667310268701e-15
0.4722047247247247,1.021768576644718e-15
0.4731871771771772,9.377823271654001e-16
0.4741696296296296,8.606771271814019e-16
0.4751520820820821,7.898767064267005e-16
0.4761345345345345,7.248545447777287e-16
0.47711698698698696,6.6512947249238475e-16
0.47809943943943944,6.102616660178702e-16
0.4790818918918919,5.598490033450941e-16
0.48006434434434436,5.135237461976308e-16
0.4810467967967968,4.709495193473098e-16
0.4820292492492492,4.318185600745686e-16
0.4830117017017017,3.958492132670359e-16
0.48399415415415414,3.627836498960539e-16
0.4849766066066066,3.3238578865055914e-16
0.48595905905905906,3.0443944312990733e-16
0.4869415115115115,2.787503185118489e-16
0.487923963963964,2.5516359614329994e-16
0.4889064164164164,2.3358352432275586e-16
0.48988886886886884,2.1398108543508275e-16
0.49087132132132133,1.9639299088413433e-16
0.49185377377377376,1.809171957962751e-16
0.4928362262262262,1.6770693107221622e-16
0.4938186786786787,1.5692543466071253e-16
0.4948011311311311,1.4865491855683514e-16
0.4957835835835836,1.428317735942415e-16
0.49676603603603603,1.392343513050952e-16
0.49774848848848846,1.3753821025568512e-16
0.49873094094094095,1.3736292231606228e-16
0.4997133933933934,1.3829548215163611e-16
0.5006958458458458,1.399091958881342e-16
0.5016782982982982,1.4179180108769079e-16
0.5026607507507508,1.4358953825149704e-16
0.5036432032032032,1.4505424418999172e-16
0.5046256556556556,1.4605358500503478e-16
0.5056081081081081,1.4655566745143676e-16
0.5065905605605605,1.4660715357261812e-16
0.507573013013013,1.463070331483887e-16
0.5085554654654655,1.457782286156792e-16
0.5095379179179179,1.451395766662188e-16
0.5105203703703703,1.4448627830870516e-16
0.5115028228228228,1.4388728333374665e-16
0.5124852752752753,1.433885250928618e-16
0.5134677277277278,1.4301638313475006e-16
0.5144501801801802,1.4278099803849412e-16
0.5154326326326326,1.426793604481514e-16
0.516415085085085,1.426981835762131e-16
0.5173975375375375,1.4281661678746143e-16
0.51837998998999,1.4300887670459794e-16
0.5193624424424425,1.43246869579301e-16
0.5203448948948949,1.4350286121942609e-16
0.5213273473473473,1.4375222469239208e-16
0.5223097997997997,1.4397618493002296e-16
0.5232922522522523,1.4416333723019983e-16
0.5242747047047047,1.4430886400770166e-16
0.5252571571571572,1.4441308557623242e-16
0.5262396096096096,1.4447996689840695e-16
0.527222062062062,1.4451560178385847e-16
0.5282045145145146,1.4452669351383512e-16
0.529186966966967,1.4451932326003983e-16
0.5301694194194194,1.444985986973106e-16
0.5311518718718719,1.4446871649600676e-16
0.5321343243243243,1.4443304814279594e-16
0.5331167767767767,1.443942274963322e-16
0.5340992292292293,1.4435423933120527e-16
0.5350816816816817,1.4431450835906662e-16
0.5360641341341341,1.4427598839841476e-16
0.5370465865865865,1.442392515005441e-16
0.538029039039039,1.4420457693530405e-16
0.5390114914914915,1.4417204000334333e-16
0.539993943943944,1.4414160057471147e-16
0.5409763963963964,1.441131823675178e-16
0.5419588488488488,1.440867079379357e-16
0.5429413013013012,1.4406210163905795e-16
0.5439237537537538,1.4403928959550257e-16
0.5449062062062062,1.4401819967612946e-16
0.5458886586586587,1.439987614674331e-16
0.5468711111111111,1.4398090624761154e-16
0.5478535635635635,1.4396456696125698e-16
0.5488360160160161,1.4394967819464097e-16
0.5498184684684685,1.4393617615156668e-16
0.5508009209209209,1.4392399862976734e-16
0.5517833733733734,1.4391308499779688e-16
0.5527658258258258,1.4390337617241002e-16
0.5537482782782782,1.438948145964055e-16
0.5547307307307308,1.4388734421688705e-16
0.5557131831831832,1.4388091046393143e-16
0.5566956356356356,1.4387546022966474e-16
0.557678088088088,1.438709418476527e-16
0.5586605405405405,1.4386730507268572e-16
0.559642992992993,1.4386450106084465e-16
0.5606254454454455,1.4386248234988165e-16
0.5616078978978979,1.4386120283988687e-16
0.5625903503503503,1.4386061777421424e-16
0.5635728028028028,1.4386068372065315e-16
0.5645552552552553,1.4386135855283949e-16
0.5655377077077077,1.4386260143187544e-16
0.5665201601601602,1.4386437278814373e-16
0.5675026126126126,1.4386663430333097e-16
0.568485065065065,1.4386934889260088e-16
0.5694675175175176,1.4387248068693902e-16
0.57044996996997,1.438759950156502e-16
0.5714324224224224,1.4387985838897175e-16
0.5724148748748749,1.4388403848084618e-16
0.5733973273273273,1.4388850411177482e-16
0.5743797797797797,1.438932252318028e-16
0.5753622322322323,1.43898172903584e-16
0.5763446846846847,1.4390331928553543e-16
0.5773271371371371,1.439086376150794e-16
0.5783095895895896,1.4391410219195315e-16
0.579292042042042,1.439196883615692e-16
0.5802744944944945,1.439253724984463e-16
0.581256946946947,1.4393113198969054e-16
0.5822393993993994,1.4393694521851046e-16
0.5832218518518518,1.439427915477775e-16
0.5842043043043043,1.4394865130361567e-16
0.5851867567567568,1.4395450575902114e-16
0.5861692092092092,1.4396033711750128e-16
0.5871516616616617,1.4396612849674003e-16
0.5881341141141141,1.4397186391226382e-16
0.5891165665665665,1.4397752826113856e-16
0.590099019019019,1.4398310730565434e-16
0.5910814714714715,1.43988587657026e-16
0.5920639239239239,1.439939567590967e-16
0.5930463763763764,1.439992028720344e-16
0.5940288288288288,1.440043150560234e-16
0.5950112812812812,1.440092831549668e-16
0.5959937337337338,1.4401409778016447e-16
0.5969761861861862,1.4401875029398778e-16
0.5979586386386386,1.440232327935535e-16
0.5989410910910911,1.4402753809436872e-16
0.5999235435435435,1.4403165971398513e-16
0.600905995995996,1.4403559185562927e-16
0.6018884484484485,1.440393293918111e-16
0.6028709009009009,1.4404286784793854e-16
0.6038533533533533,1.4404620338589815e-16
0.6048358058058058,1.4404933278764582e-16
0.6058182582582583,1.4405225343874367e-16
0.6068007107107107,1.4405496331192502e-16
0.6077831631631632,1.4405746095062364e-16
0.6087656156156156,1.4405974545247875e-16
0.609748068068068,1.4406181645285547e-16
0.6107305205205205,1.440636741083254e-16
0.611712972972973,1.4406531908013824e-16
0.6126954254254254,1.4406675251770247e-16
0.6136778778778779,1.4406797604201903e-16
0.6146603303303303,1.4406899172913713e-16
0.6156427827827827,1.4406980209357891e-16
0.6166252352352353,1.440704100717564e-16
0.6176076876876877,1.4407081900539038e-16
0.6185901401401401,1.4407103262490974e-16
0.6195725925925926,1.4407105503284745e-16
0.620555045045045,1.440708906872282e-16
0.6215374974974975,1.4407054438495448e-16
0.62251994994995,1.4407002124518345e-16
0.6235024024024024,1.440693266927009e-16
0.6244848548548548,1.4406846644129157e-16
0.6254673073073073,1.4406744647710591e-16
0.6264497597597597,1.4406627304202795e-16
0.6274322122122122,1.4406495261703985e-16
0.6284146646646647,1.44063491905586e-16
0.6293971171171171,1.4406189781694017e-16
0.6303795695695695,1.4406017744956912e-16
0.631362022022022,1.4405833807450543e-16
0.6323444744744745,1.4405638711871303e-16
0.6333269269269269,1.4405433214846396e-16
0.6343093793793794,1.4405218085271384e-16
0.6352918318318318,1.4404994102648992e-16
0.6362742842842842,1.4404762055426287e-16
0.6372567367367368,1.4404522739335946e-16
0.6382391891891892,1.4404276955733584e-16
0.6392216416416416,1.4404025509939006e-16
0.6402040940940941,1.4403769209577378e-16
0.6411865465465465,1.4403508862920147e-16
0.642168998998999,1.4403245277226866e-16
0.6431514514514515,1.4402979257088064e-16
0.6441339039039039,1.440271160276859e-16
0.6451163563563563,1.4402443108551588e-16
0.6460988088088088,1.4402174561082452e-16
0.6470812612612612,1.440190673771508e-16
0.6480637137137137,1.4401640404856653e-16
0.6490461661661662,1.440137631631447e-16
0.6500286186186186,1.4401115211642914e-16
0.651011071071071,1.440085781449109e-16
0.6519935235235235,1.4400604830949984e-16
0.652975975975976,1.4400356947902218e-16
0.6539584284284284,1.4400114831369663e-16
0.6549408808808809,1.4399879124863122e-16
0.6559233333333333,1.4399650447733023e-16
0.6569057857857857,1.4399429393517153e-16
0.6578882382382383,1.4399216528292475e-16
0.6588706906906907,1.4399012389024599e-16
0.6598531431431431,1.4398817481918818e-16
0.6608355955955956,1.439863228076929e-16
0.661818048048048,1.4398457225311165e-16
0.6628005005005005,1.4398292719569288e-16
0.663782952952953,1.4398139130209302e-16
0.6647654054054054,1.4397996784887966e-16
0.6657478578578578,1.4397865970601951e-16
0.6667303103103103,1.4397746932038424e-16
0.6677127627627627,1.43976398699232e-16
0.6686952152152152,1.439754493936993e-16
0.6696776676676677,1.4397462248228308e-16
0.6706601201201201,1.439739185543195e-16
0.6716425725725725,1.4397333769344611e-16
0.672625025025025,1.4397287946108457e-16
0.6736074774774775,1.439725428798768e-16
0.6745899299299299,1.4397232641716685e-16
0.6755723823823824,1.439722279684866e-16
0.6765548348348348,1.4397224484702813e-16
0.6775372872872872,1.439723738020413e-16
0.6785197397397398,1.4397261105825966e-16
0.6795021921921922,1.4397295235728349e-16
0.6804846446446446,1.4397339299896397e-16
0.6814670970970971,1.4397392788278645e-16
0.6824495495495495,1.4397455154924878e-16
0.6834320020020019,1.4397525822123777e-16
0.6844144544544545,1.439760418454142e-16
0.6853969069069069,1.4397689613358288e-16
0.6863793593593593,1.4397781460408646e-16
0.6873618118118118,1.4397879062317958e-16
0.6883442642642642,1.4397981744642644e-16
