r,log10(n_eN_A)
0.13915334334334334,1.7080063957067273
0.1401357957957958,1.7046425114352795
0.14111824824824826,1.7012673677923267
0.1421007007007007,1.6978809663277588
0.14308315315315315,1.6944833079049968
0.1440656056056056,1.691074392799024
0.14504805805805807,1.6876542207944047
0.1460305105105105,1.6842227912833148
0.14701296296296296,1.6807801033608314
0.14799541541541542,1.6773261558938624
0.14897786786786787,1.6738609475564286
0.1499603203203203,1.670384476858603
0.15094277277277277,1.666896742175386
0.15192522522522522,1.6633977417755925
0.15290767767767768,1.6598874738507263
0.15389013013013011,1.6563659365438637
0.15487258258258257,1.6528331279785318
0.15585503503503503,1.6492890462875915
0.1568374874874875,1.6457336896421133
0.15781993993993992,1.6421670562802624
0.15880239239239238,1.6385891445361738
0.15978484484484484,1.634999952868837
0.1607672972972973,1.6313994798909746
0.16174974974974976,1.6277877243979215
0.1627322022022022,1.6241646853965053
0.16371465465465465,1.6205303621339284
0.1646971071071071,1.6168847541266462
0.16567955955955957,1.6132278611892485
0.166662012012012,1.6095596834633383
0.16764446446446446,1.605880221446413
0.16862691691691692,1.6021894760207458
0.16960936936936938,1.5984874484822638
0.1705918218218218,1.594774140569428
0.17157427427427427,1.591049554492116
0.17255672672672673,1.5873136929605
0.1735391791791792,1.5835665592139285
0.17452163163163162,1.5798081570498042
0.17550408408408408,1.576038490852467
0.17648653653653654,1.5722575656220719
0.177468988988989,1.5684653870034722
0.17845144144144143,1.5646619613150954
0.1794338938938939,1.5608472955778279
0.18041634634634635,1.5570213975438902
0.1813987987987988,1.5531842757257228
0.18238125125125124,1.549335939424862
0.1833637037037037,1.5454763987608224
0.18434615615615615,1.5416056646999756
0.1853286086086086,1.537723749084432
0.18631106106106105,1.5338306646609188
0.1872935135135135,1.5299264251096634
0.18827596596596596,1.5260110450732707
0.18925841841841842,1.5220845401856038
0.19024087087087088,1.5181469271006667
0.1912233233233233,1.5141982235214806
0.19220577577577577,1.5102384482289666
0.19318822822822823,1.5062676211108257
0.1941706806806807,1.5022857631904192
0.19515313313313312,1.4982928966556481
0.19613558558558558,1.4942890448878314
0.19711803803803804,1.490274232490592
0.1981004904904905,1.4862484853187317
0.19908294294294293,1.4822118305071126
0.2000653953953954,1.4781642964995383
0.20104784784784785,1.4741059130776344
0.2020303003003003,1.4700367113897261
0.20301275275275274,1.4659567239797233
0.2039952052052052,1.4618659848159932
0.20497765765765766,1.45776452932025
0.20596011011011012,1.4536523943964246
0.20694256256256255,1.4495296184595563
0.207925015015015,1.4453962414646637
0.20890746746746747,1.4412523049356267
0.20988991991991993,1.4370978519940727
0.21087237237237236,1.432932927388248
0.21185482482482482,1.4287575775219046
0.21283727727727728,1.4245718504831775
0.21381972972972974,1.420375796073467
0.21480218218218217,1.4161694658363149
0.21578463463463463,1.4119529130862891
0.21676708708708708,1.4077261929378613
0.21774953953953954,1.403489362334288
0.21873199199199198,1.3992424800764458
0.21971444444444443,1.3949856068452477
0.2206968968968969,1.3907188051860866
0.22167934934934935,1.3864421394605986
0.2226618018018018,1.3821556757946238
0.22364425425425424,1.3778594820261538
0.2246267067067067,1.3735536276532785
0.22560915915915916,1.3692381837821388
0.22659161161161162,1.3649132230748686
0.22757406406406405,1.360578819697549
0.2285565165165165,1.3562350492681536
0.22953896896896897,1.3518819888044977
0.23052142142142143,1.3475197166721875
0.23150387387387386,1.3431483125325665
0.23248632632632632,1.3387678572906656
0.23346877877877878,1.3343784330431518
0.23445123123123124,1.3299801230262742
0.23543368368368367,1.3255730115638156
0.23641613613613613,1.3211571840150382
0.2373985885885886,1.3167327267226332
0.23838104104104105,1.3122997269606693
0.23936349349349348,1.3078582728825414
0.24034594594594594,1.3034084534689179
0.2413283983983984,1.2989503584756896
0.24231085085085086,1.2944840783819194
0.2432933033033033,1.2900097043377876
0.24427575575575575,1.2855273281125434
0.2452582082082082,1.281037042042452
0.24624066066066067,1.2765389389787432
0.2472231131131131,1.2720331122355586
0.24820556556556556,1.2675196555379034
0.24918801801801801,1.2629986629695895
0.2501704704704705,1.2584702289211889
0.2511529229229229,1.2539344480379815
0.2521353753753754,1.2493914151678973
0.2531178278278278,1.2448412253094745
0.25410028028028026,1.240283973559801
0.25508273273273274,1.2357197550624637
0.2560651851851852,1.2311486649555006
0.25704763763763766,1.2265707983193443
0.2580300900900901,1.221986250124774
0.2590125425425425,1.217395115180862
0.259994994994995,1.2127974880829395
0.26097744744744744,1.208193463163729
0.2619598998998999,1.203583134465294
0.26294235235235236,1.1989665957305355
0.2639248048048048,1.194343940397239
0.2649072572572573,1.1897152615921254
0.2658897097097097,1.185080652124907
0.26687216216216214,1.1804402044823403
0.26785461461461463,1.175794010822278
0.26883706706706706,1.171142162967726
0.2698195195195195,1.166484752400894
0.270801971971972,1.1618218702572487
0.2717844244244244,1.15715360731957
0.2727668768768769,1.1524800540120037
0.2737493293293293,1.1478013003941132
0.27473178178178176,1.1431174361549352
0.27571423423423425,1.1384285506070315
0.2766966866866867,1.1337347326805451
0.2776791391391391,1.1290360709172516
0.2786615915915916,1.124332653464612
0.279644044044044,1.1196245680698294
0.2806264964964965,1.1149119020739
0.28160894894894895,1.1101947424056682
0.2825914014014014,1.105473175575878
0.28357385385385386,1.1007472876712285
0.2845563063063063,1.096017164348428
0.2855387587587588,1.0912828908282444
0.2865212112112112,1.0865445518895642
0.28750366366366364,1.0818022318634386
0.28848611611611613,1.077056014627144
0.28946856856856856,1.0723059835982323
0.290451021021021,1.0675522217285836
0.2914334734734735,1.0627948114984624
0.2924159259259259,1.0580338349105698
0.2933983783783784,1.0532693734840963
0.29438083083083083,1.048501508248777
0.29536328328328326,1.0437303197389434
0.29634573573573575,1.038955887987578
0.2973281881881882,1.034178292520369
0.2983106406406406,1.0293976123497608
0.2992930930930931,1.0246139259690108
0.30027554554554553,1.0198273113462402
0.301257997997998,1.0150378459184906
0.30224045045045045,1.010245606585774
0.3032229029029029,1.0054506697051298
0.30420535535535537,1.0006531110846748
0.3051878078078078,0.9958530059776611
0.30617026026026023,0.991050429076526
0.3071527127127127,0.9862454545069466
0.30813516516516515,0.9814381558218942
0.30911761761761763,0.9766286059956865
0.31010007007007007,0.9718168774180435
0.3110825225225225,0.9670030418881381
0.312064974974975,0.962187170608651
0.3130474274274274,0.9573693341798255
0.31402987987987985,0.9525496025935193
0.31501233233233233,0.9477280452272574
0.31599478478478477,0.9429047308382892
0.31697723723723725,0.9380797275576377
0.3179596896896897,0.933253102884157
0.3189421421421421,0.9284249236785821
0.3199245945945946,0.9235952561575858
0.32090704704704703,0.9187641658878303
0.3218894994994995,0.9139317177800208
0.32287195195195195,0.9090979760829607
0.3238544044044044,0.9042630043776031
0.32483685685685687,0.8994268655711051
0.3258193093093093,0.8945896218908824
0.32680176176176173,0.8897513348786613
0.3277842142142142,0.8849120653845334
0.32876666666666665,0.8800718735610079
0.32974911911911914,0.8752308188570666
0.33073157157157157,0.8703889600122179
0.331714024024024,0.8655463550505471
0.3326964764764765,0.8607030612747728
0.3336789289289289,0.8558591352603018
0.33466138138138135,0.8510146328492785
0.33564383383383384,0.8461696091446402
0.33662628628628627,0.8413241185041737
0.33760873873873876,0.8364782145345638
0.3385911911911912,0.8316319500854511
0.3395736436436436,0.8267853772434826
0.3405560960960961,0.8219385473263663
0.34153854854854854,0.8170915108769263
0.34252100100100097,0.8122443176571551
0.34350345345345346,0.8073970166440427
0.3444859059059059,0.8025496560463369
0.3454683583583584,0.7977022833523104
0.3464508108108108,0.7928549453844544
0.34743326326326324,0.7880076883542612
0.3484157157157157,0.7831605579170134
0.34939816816816816,0.7783135992265671
0.35038062062062064,0.7734668569901388
0.3513630730730731,0.7686203755230908
0.3523455255255255,0.7637741988037169
0.353327977977978,0.7589283705280269
0.3543104304304304,0.754082934164535
0.35529288288288285,0.7492379330090427
0.35627533533533534,0.7443934102394258
0.3572577877877878,0.7395494089704201
0.35824024024024026,0.7347059723084066
0.3592226926926927,0.7298631434061977
0.3602051451451451,0.7250209655178224
0.3611875975975976,0.7201794820533116
0.36217005005005004,0.715338736633486
0.36315250250250247,0.7104987731447385
0.36413495495495496,0.7056596357938216
0.3651174074074074,0.7008213691626343
0.3660998598598599,0.6959840182630047
0.3670823123123123,0.691147628591479
0.36806476476476474,0.6863122461841042
0.3690472172172172,0.6814779176712163
0.37002966966966966,0.6766446903322244
0.3710121221221221,0.6718126121503966
0.3719945745745746,0.6669817318676458
0.372977027027027,0.6621520990393164
0.3739594794794795,0.6573237640889674
0.3749419319319319,0.6524967783631616
0.37592438438438436,0.6476711941862484
0.37690683683683684,0.64284706491515
0.3778892892892893,0.6380244449941485
0.37887174174174176,0.6332033900096699
0.3798541941941942,0.6283839567450712
0.3808366466466466,0.6235662032354248
0.3818190990990991,0.6187501888223045
0.38280155155155154,0.6139359742085719
0.383784004004004,0.6091236215131621
0.38476645645645646,0.6043131943258675
0.3857489089089089,0.5995047577621261
0.3867313613613614,0.5946983785178048
0.3877138138138138,0.5898941249239873
0.38869626626626624,0.5850920670017581
0.38967871871871873,0.5802922765169883
0.39066117117117116,0.5754948270351227
0.3916436236236236,0.5706997939759638
0.3926260760760761,0.5659072546684581
0.3936085285285285,0.5611172884054823
0.394590980980981,0.5563299764986279
0.39557343343343343,0.5515454023329887
0.39655588588588586,0.5467636514219434
0.39753833833833835,0.5419848114619444
0.3985207907907908,0.5372089723860118
0.3995032432432432,0.5324362263335983
0.4004856956956957,0.5276666672681312
0.40146814814814813,0.5229003903695679
0.4024506006006006,0.5181374914092605
0.40343305305305305,0.5133780661248206
0.4044155055055055,0.5086222095949791
0.40539795795795797,0.5038700156144478
0.4063804104104104,0.4991215760687841
0.40736286286286283,0.4943769803092493
0.4083453153153153,0.48963631452767253
0.40932776776776775,0.48489966113131217
0.41031022022022023,0.4801670981177172
0.41129267267267267,0.47543869844959047
0.4122751251251251,0.4707145294296482
0.4132575775775776,0.46599465207548396
0.41424003003003,0.4612791204944296
0.4152224824824825,0.4565679812584168
0.41620493493493493,0.45186127277884
0.41718738738738737,0.44715902468141683
0.41816983983983985,0.4424612571810506
0.4191522922922923,0.43776798045669346
0.4201347447447447,0.43307919402620526
0.4211171971971972,0.4283948861212182
0.42209964964964963,0.42371503306199726
0.4230821021021021,0.4190395986323023
0.42406455455455455,0.41436853345425084
0.425047007007007,0.4097017743631773
0.42602945945945947,0.405039243782498
0.4270119119119119,0.40038084909857147
0.42799436436436433,0.39572648203555955
0.4289768168168168,0.3910760180302906
0.42995926926926925,0.3864293156071211
0.43094172172172174,0.3817862157527967
0.43192417417417417,0.37714654129131525
0.4329066266266266,0.3725100962587873
0.4338890790790791,0.3678766652782984
0.4348715315315315,0.3632460129349632
0.43585398398398395,0.35861788331714783
0.43683643643643644,0.3539920012409777
0.43781888888888887,0.3493680757009272
0.43880134134134136,0.3447458037573972
0.4397837937937938,0.3401248744287468
0.4407662462462462,0.33550497258331985
0.4417486986986987,0.33088578283147396
0.44273115115115114,0.3262669934176109
0.4437136036036036,0.32164830011220275
0.44469605605605605,0.3170294101038231
0.4456785085085085,0.31241004589117305
0.446660960960961,0.3077899491751125
0.4476434134134134,0.3031688847506878
0.44862586586586584,0.2985466443991594
0.4496083183183183,0.29392305078003195
0.45059077077077075,0.28929796132308294
0.45157322322322324,0.28467127212039034
0.4525556756756757,0.28004292181836266
0.4535381281281281,0.2754128955097662
0.4545205805805806,0.27078122862575477
0.455503033033033,0.26614801082789824
0.45648548548548545,0.2615133899002109
0.45746793793793794,0.2568775756411801
0.45845039039039037,0.25224084375579575
0.45943284284284286,0.24760353974757782
0.4604152952952953,0.2429660828106062
0.4613977477477477,0.23832896972154854
0.4623802002002002,0.23369277873168887
0.46336265265265264,0.22905817345895735
0.46434510510510507,0.22442590677995813
0.46532755755755756,0.21979682472199755
0.46631001001001,0.21517187035511445
0.4672924624624625,0.21055208768410696
0.4682749149149149,0.20593862554056297
0.46925736736736734,0.20133274147488728
0.4702398198198198,0.196735805648331
0.47122227227227226,0.192149304725021
0.4722047247247247,0.18757484576398709
0.4731871771771772,0.1830141601111912
0.4741696296296296,0.17846910729155746
0.4751520820820821,0.17394167890099851
0.4761345345345345,0.16943400249844648
0.47711698698698696,0.16494834549787987
0.47809943943943944,0.16048711906035312
0.4790818918918919,0.15605288198602577
0.48006434434434436,0.1516483446061898
0.4810467967967968,0.1472763726752999
0.4820292492492492,0.14293999126300075
0.4830117017017017,0.13864238864615624
0.48399415415415414,0.13438692020087897
0.4849766066066066,0.1301771122945577
0.48595905905905906,0.12601664906258206
0.4869415115115115,0.12190766184655352
0.487923963963964,0.11784033760975976
0.4889064164164164,0.11377594012123245
0.48988886886886884,0.10962917786299285
0.49087132132132133,0.10525057117057607
0.49185377377377376,0.10040882007104696
0.4928362262262262,0.09477699472048481
0.4938186786786787,0.0879724646398228
0.4948011311311311,0.07968723255662288
0.4957835835835836,0.06983875946986019
0.49676603603603603,0.058660767601472326
0.49774848848848846,0.046655165678415836
0.49873094094094095,0.03449449915585966
0.4997133933933934,0.022922785718249378
0.5006958458458458,0.012656350780365467
0.5016782982982982,0.004284662988388315
0.5026607507507508,-0.0018282252096736475
0.5036432032032032,-0.005614895208395482
0.5046256556556556,-0.007280024902617189
0.5056081081081081,-0.007224299608338942
0.5065905605605605,-0.005965138606568956
0.507573013013013,-0.004057421507564063
0.5085554654654655,-0.0020142146176965994
0.5095379179179179,-0.00022891862066016722
0.5105203703703703,0.0010731819195860042
0.5115028228228228,0.0018189213180347396
0.5124852752752753,0.002049376931400216
0.5134677277277278,0.0018813349958576421
0.5144501801801802,0.0014687564647831257
0.5154326326326326,0.0009642658364822778
0.516415085085085,0.00048430409697050353
0.5173975375375375,9.692034794171354e-05
0.51837998998999,-0.00017024684421625
0.5193624424424425,-0.0003195215475285864
0.5203448948948949,-0.00037273602036903
0.5213273473473473,-0.000360776286718738
0.5223097997997997,-0.000313358739354407
0.5232922522522523,-0.0002523897564140871
0.5242747047047047,-0.0001917850156835422
0.5252571571571572,-0.00013907558567973765
0.5262396096096096,-9.705127564375458e-05
0.527222062062062,-6.540398553366804e-05
0.5282045145145146,-4.236234391330892e-05
0.529186966966967,-2.602423843202599e-05
0.5301694194194194,-1.477707211673638e-05
0.5311518718718719,-7.291685279147577e-06
0.5321343243243243,-2.4949033467896017e-06
0.5331167767767767,4.5791538594564855e-07
0.5340992292292293,2.210332006765223e-06
0.5350816816816817,3.232279234435126e-06
0.5360641341341341,3.847513667742089e-06
0.5370465865865865,4.261068034453381e-06
0.538029039039039,4.586703440277733e-06
0.5390114914914915,4.87436161782604e-06
0.539993943943944,5.1375849282160325e-06
0.5409763963963964,5.378106353065432e-06
0.5419588488488488,5.5967158583992116e-06
0.5429413013013012,5.794187868039365e-06
0.5439237537537538,5.971282205325701e-06
0.5449062062062062,6.128744215537891e-06
0.5458886586586587,6.2673048883177204e-06
0.5468711111111111,6.387680980091147e-06
0.5478535635635635,6.490575136490449e-06
0.5488360160160161,6.576676014776359e-06
0.5498184684684685,6.646658406260172e-06
0.5508009209209209,6.70118335872593e-06
0.5517833733733734,6.740898298852516e-06
0.5527658258258258,6.766437154635788e-06
0.5537482782782782,6.778420477810718e-06
0.5547307307307308,6.777455566273532e-06
0.5557131831831832,6.7641365865038284e-06
0.5566956356356356,6.739044695986713e-06
0.557678088088088,6.702748165634944e-06
0.5586605405405405,6.6558025022110415e-06
0.559642992992993,6.5987505707494415e-06
0.5606254454454455,6.532122716978626e-06
0.5616078978978979,6.456436889743228e-06
0.5625903503503503,6.37219876342621e-06
0.5635728028028028,6.279901860370944e-06
0.5645552552552553,6.180027673303376e-06
0.5655377077077077,6.073045787754181e-06
0.5665201601601602,5.959414004480834e-06
0.5675026126126126,5.839578461889787e-06
0.568485065065065,5.713973758458584e-06
0.5694675175175176,5.583023075157986e-06
0.57044996996997,5.447138297874167e-06
0.5714324224224224,5.3067201398307435e-06
0.5724148748748749,5.162158264010968e-06
0.5733973273273273,5.01383140557986e-06
0.5743797797797797,4.862107494306325e-06
0.5753622322322323,4.707343776985272e-06
0.5763446846846847,4.549886939859825e-06
0.5773271371371371,4.390073231043334e-06
0.5783095895895896,4.228228582941586e-06
0.579292042042042,4.064668734674928e-06
0.5802744944944945,3.899699354500362e-06
0.581256946946947,3.7336161622337676e-06
0.5822393993993994,3.5667050516719143e-06
0.5832218518518518,3.3992422130146733e-06
0.5842043043043043,3.231494255287122e-06
0.5851867567567568,3.0637183287616757e-06
0.5861692092092092,2.896162247380262e-06
0.5871516616616617,2.7290646111763915e-06
0.5881341141141141,2.562654928697307e-06
0.5891165665665665,2.39715373942614e-06
0.590099019019019,2.2327727362040217e-06
0.5910814714714715,2.069714887652209e-06
0.5920639239239239,1.9081745605942765e-06
0.5930463763763764,1.7483376424781518e-06
0.5940288288288288,1.5903816637983113e-06
0.5950112812812812,1.4344759205179057e-06
0.5959937337337338,1.2807815964908596e-06
0.5969761861861862,1.1294518858840837e-06
0.5979586386386386,9.806321155995014e-07
0.5989410910910911,8.34459867696251e-07
0.5999235435435435,6.91065101812792e-07
0.600905995995996,5.505702775890362e-07
0.6018884484484485,4.1309047708852933e-07
0.6028709009009009,2.78733527220499e-07
0.6038533533533533,1.4760012216204068e-07
0.6048358058058058,1.9783945780243866e-08
0.6058182582582583,-1.046282059456998e-07
0.6068007107107107,-2.255563025022955e-07
0.6077831631631632,-3.4292695641971137e-07
0.6087656156156156,-4.566733008495862e-07
0.609748068068068,-5.667348671428977e-07
0.6107305205205205,-6.730574624278493e-07
0.611712972972973,-7.755930471877396e-07
0.6126954254254254,-8.742996128387866e-07
0.6136778778778779,-9.691410593080599e-07
0.6146603303303303,-1.0600870726113136e-06
0.6156427827827827,-1.1471130024308488e-06
0.6166252352352353,-1.2301997396934084e-06
0.6176076876876877,-1.3093335941479936e-06
0.6185901401401401,-1.384506171943798e-06
0.6195725925925926,-1.4557142532080307e-06
0.620555045045045,-1.5229596696237963e-06
0.6215374974974975,-1.586249182007973e-06
0.62251994994995,-1.6455943578890425e-06
0.6235024024024024,-1.7010114490850102e-06
0.6244848548548548,-1.7525212692812434e-06
0.6254673073073073,-1.800149071608338e-06
0.6264497597597597,-1.8439244262199958e-06
0.6274322122122122,-1.8838810978708911e-06
0.6284146646646647,-1.9200569234945277e-06
0.6293971171171171,-1.952493689781117e-06
0.6303795695695695,-1.9812370107554517e-06
0.631362022022022,-2.0063362053547595e-06
0.6323444744744745,-2.0278441750065752e-06
0.6333269269269269,-2.0458172812066086e-06
0.6343093793793794,-2.0603152230966285e-06
0.6352918318318318,-2.0714009150422867e-06
0.6362742842842842,-2.079140364211049e-06
0.6372567367367368,-2.0836025481500068e-06
0.6382391891891892,-2.0848592923637717e-06
0.6392216416416416,-2.082985147892341e-06
0.6402040940940941,-2.0780572688889633e-06
0.6411865465465465,-2.070155290198e-06
0.642168998998999,-2.059361204932805e-06
0.6431514514514515,-2.0457592420535872e-06
0.6441339039039039,-2.0294357439452767e-06
0.6451163563563563,-2.010479043995386e-06
0.6460988088088088,-1.988979344171897e-06
0.6470812612612612,-1.9650285926011094e-06
0.6480637137137137,-1.9387203611455175e-06
0.6490461661661662,-1.9101497229816793e-06
0.6500286186186186,-1.8794131301780818e-06
0.651011071071071,-1.8466082912730033e-06
0.6519935235235235,-1.8118340488523923e-06
0.652975975975976,-1.7751902571277178e-06
0.6539584284284284,-1.7367776595138724e-06
0.6549408808808809,-1.6966977662069966e-06
0.6559233333333333,-1.655052731762368e-06
0.6569057857857857,-1.6119452326722756e-06
0.6578882382382383,-1.5674783449438677e-06
0.6588706906906907,-1.521755421677048e-06
0.6598531431431431,-1.4748799706423176e-06
0.6608355955955956,-1.426955531858649e-06
0.661818048048048,-1.378085555171358e-06
0.6628005005005005,-1.3283732778299712e-06
0.663782952952953,-1.2779216020661006e-06
0.6647654054054054,-1.226832972671297e-06
0.6657478578578578,-1.1752092545749222e-06
0.6667303103103103,-1.1231516104220212e-06
0.6677127627627627,-1.0707603781511905e-06
0.6686952152152152,-1.0181349485724337e-06
0.6696776676676677,-9.6537364294506e-07
0.6706601201201201,-9.125735905555078e-07
0.6716425725725725,-8.598306062952503e-07
0.672625025025025,-8.072390682386381e-07
0.6736074774774775,-7.548917952207816e-07
0.6745899299299299,-7.028799244154222e-07
0.6755723823823824,-6.512927889127825e-07
0.6765548348348348,-6.002177952974465e-07
0.6775372872872872,-5.497403012262262e-07
0.6785197397397398,-4.999434930060217e-07
0.6795021921921922,-4.50908263171712e-07
0.6804846446446446,-4.027130880639907e-07
0.6814670970970971,-3.554339054072508e-07
0.6824495495495495,-3.0914399188745706e-07
0.6834320020020019,-2.639138407300044e-07
0.6844144544544545,-2.1981103927758478e-07
0.6853969069069069,-1.7690014656806958e-07
0.6863793593593593,-1.352425709123582e-07
0.6873618118118118,-9.489644747225518e-08
0.6883442642642642,-5.591651583834347e-08
0.6893267167167167,-1.835399760783367e-08
0.6903091691691692,1.7743526037534364e-08
0.6912916216216216,5.233223675367285e-08
0.692274074074074,8.537220145622454e-08
0.6932565265265265,1.1682749474273864e-07
0.694238978978979,1.4666632131478097e-07
0.6952214314314314,1.7486113840006294e-07
0.6962038838838839,2.013887781745881e-07
0.6971863363363363,2.2623057018478112e-07
0.6981687887887887,2.4937246376961107e-07
0.6991512412412413,2.7080515048272965e-07
0.7001336936936937,2.905241865146014e-07
0.7011161461461461,3.085301151146422e-07
0.7020985985985986,3.248285870828315e-07
0.703081051051051,3.394304079910821e-07
0.7040635035035034,3.523513523926207e-07
0.705045955955956,3.6361186356698193e-07
0.7060284084084084,3.7323674708190653e-07
0.7070108608608608,3.8125486435519217e-07
0.7079933133133133,3.876988262165074e-07
0.7089757657657657,3.9260468646923514e-07
0.7099582182182183,3.9601163545230666e-07
0.7109406706706707,3.9796169360203084e-07
0.7119231231231231,3.984994050139303e-07
0.7129055755755755,3.9767153100457137e-07
0.713888028028028,3.9552674367339854e-07
0.7148704804804805,3.92115319464576e-07
0.715852932932933,3.8748883272880227e-07
0.7168353853853854,3.816998492851633e-07
0.7178178378378378,3.748016199829557e-07
0.7188002902902902,3.6684777426351587e-07
0.7197827427427427,3.578920137220655e-07
0.7207651951951952,3.4798780566953525e-07
0.7217476476476476,3.3718807669440034e-07
0.7227301001001001,3.255449094054421e-07
0.7237125525525525,3.1310931282722563e-07
0.7246950050050049,2.9993116652019815e-07
0.7256774574574575,2.860592282593824e-07
0.7266599099099099,2.7154114388105506e-07
0.7276423623623623,2.564234571293704e-07
0.7286248148148148,2.4075161950304766e-07
0.7296072672672672,2.2457000010200554e-07
0.7305897197197198,2.0792189547403586e-07
0.7315721721721722,1.908495394614465e-07
0.7325546246246246,1.7339411304772854e-07
0.733537077077077,1.5559575420421008e-07
0.7345195295295295,1.3749356773670388e-07
