r,nu pep
0.16764446446446446,0.0010798559237128237
0.16862691691691692,0.0010516573573108707
0.16960936936936938,0.0010239881246136063
0.1705918218218218,0.0009968471896505927
0.17157427427427427,0.0009702330581531839
0.17255672672672673,0.0009441437993945859
0.1735391791791792,0.0009185770676768575
0.17452163163163162,0.0008935301234417427
0.17550408408408408,0.0008689998539843887
0.17648653653653654,0.000844982793751235
0.177468988988989,0.0008214751442052493
0.17845144144144143,0.0007984727932438054
0.1794338938938939,0.0007759713341562103
0.18041634634634635,0.0007539660841098059
0.1813987987987988,0.0007324521021551778
0.18238125125125124,0.0007114242067426781
0.1833637037037037,0.0006908769927439681
0.18434615615615615,0.0006708048479737945
0.1853286086086086,0.0006512019692085109
0.18631106106106105,0.0006320623776992515
0.1872935135135135,0.0006133799341787628
0.18827596596596596,0.0005951483533621675
0.18925841841841842,0.0005773612179429246
0.19024087087087088,0.0005600119920862534
0.1912233233233233,0.0005430940344232964
0.19220577577577577,0.0005266006105500236
0.19318822822822823,0.0005105249050358265
0.1941706806806807,0.00049486003294737
0.19515313313313312,0.00047959905089401067
0.19613558558558558,0.00046473496760168726
0.19711803803803804,0.0004502607540227224
0.1981004904904905,0.0004361693529895428
0.19908294294294293,0.0004224536884207141
0.2000653953953954,0.00040910667408813715
0.20104784784784785,0.00039612122195458995
0.2020303003003003,0.00038349025009112853
0.20301275275275274,0.0003712066901841128
0.2039952052052052,0.00035926349464188476
0.20497765765765766,0.0003476536433112843
0.20596011011011012,0.0003363701498143955
0.20694256256256255,0.0003254060675159728
0.207925015015015,0.0003147544951321647
0.20890746746746747,0.0003044085819911606
0.20988991991991993,0.0002943615329564517
0.21087237237237236,0.00028460661302337617
0.21185482482482482,0.0002751371515996574
0.21283727727727728,0.0002659465464805311
0.21381972972972974,0.00025702826752907427
0.21480218218218217,0.0002483758600722163
0.21578463463463463,0.00023998294802284007
0.21676708708708708,0.00023184323673827267
0.21774953953953954,0.00022395051562531937
0.21873199199199198,0.0002162986605018219
0.21971444444444443,0.00020888163571674382
0.2206968968968969,0.00020169349600281968
0.22167934934934935,0.00019472838808813855
0.2226618018018018,0.00018798055211600897
0.22364425425425424,0.00018144432288538242
0.2246267067067067,0.00017511413091891306
0.22560915915915916,0.00016898450336560637
0.22659161161161162,0.00016305006474498117
0.22757406406406405,0.00015730553753955995
0.2285565165165165,0.0001517457426424144
0.22953896896896897,0.00014636559966640217
0.23052142142142143,0.00014116012712161514
0.23150387387387386,0.0001361244424674351
0.23248632632632632,0.00013125376204548892
0.23346877877877878,0.00012654340089965273
0.23445123123123124,0.00012198877248912056
0.23543368368368367,0.00011758538830043204
0.23641613613613613,0.00011332885736417935
0.2373985885885886,0.00010921488568201002
0.23838104104104105,0.00010523927556934809
0.23936349349349348,0.0001013979249191477
0.24034594594594594,9.768682639180426e-05
0.2413283983983984,9.410206653622221e-05
0.24231085085085086,9.063982484686002e-05
0.2432933033033033,8.72963727614366e-05
0.24427575575575575,8.406807260380877e-05
0.2452582082082082,8.095137647638944e-05
0.24624066066066067,7.794282510630798e-05
0.2472231131131131,7.503904664936548e-05
0.24820556556556556,7.223675545568063e-05
0.24918801801801801,6.953275080077544e-05
0.2501704704704705,6.692391558568491e-05
0.2511529229229229,6.440721500954766e-05
0.2521353753753754,6.197969521796142e-05
0.2531178278278278,5.963848193026543e-05
0.25410028028028026,5.7380779048754926e-05
0.25508273273273274,5.520386725269915e-05
0.2560651851851852,5.3105102579895154e-05
0.25704763763763766,5.1081914998357146e-05
0.2580300900900901,4.913180697060854e-05
0.2590125425425425,4.725235201291562e-05
0.259994994994995,4.544119325167813e-05
0.26097744744744744,4.369604197907224e-05
0.2619598998998999,4.2014676209913755e-05
0.26294235235235236,4.039493924161012e-05
0.2639248048048048,3.883473821894362e-05
0.2649072572572573,3.7332042705325564e-05
0.2658897097097097,3.588488326206297e-05
0.26687216216216214,3.449135003706358e-05
0.26785461461461463,3.3149591364322634e-05
0.26883706706706706,3.185781237543045e-05
0.2698195195195195,3.0614273624251236e-05
0.270801971971972,2.9417289725839775e-05
0.2717844244244244,2.826522801057271e-05
0.2727668768768769,2.715650719439493e-05
0.2737493293293293,2.6089596066002838e-05
0.27473178178178176,2.5063012191708323e-05
0.27571423423423425,2.4075320638664724e-05
0.2766966866866867,2.3125132717057446e-05
0.2776791391391391,2.221110474180604e-05
0.2786615915915916,2.1331936814257577e-05
0.279644044044044,2.048637162429353e-05
0.2806264964964965,1.967319327321773e-05
0.28160894894894895,1.889122611773747e-05
0.2825914014014014,1.8139333635300143e-05
0.28357385385385386,1.741641731100276e-05
0.2845563063063063,1.6721415546239828e-05
0.2855387587587588,1.60533025892207e-05
0.2865212112112112,1.5411087487440783e-05
0.28750366366366364,1.4793813062154425e-05
0.28848611611611613,1.4200554904865924e-05
0.28946856856856856,1.3630420395814954e-05
0.290451021021021,1.308254774440619e-05
0.2914334734734735,1.2556105051502033e-05
0.2924159259259259,1.2050289393470797e-05
0.2933983783783784,1.1564325927855342e-05
0.29438083083083083,1.1097467020506962e-05
0.29536328328328326,1.0648991394003206e-05
0.29634573573573575,1.0218203297153532e-05
0.2973281881881882,9.804431695372293e-06
0.2983106406406406,9.407029481686632e-06
0.2992930930930931,9.02537270812815e-06
0.30027554554554553,8.658859837245142e-06
0.301257997997998,8.306911013457075e-06
0.30224045045045045,7.968967353965029e-06
0.3032229029029029,7.644490258917476e-06
0.30420535535535537,7.3329607405250726e-06
0.3051878078078078,7.033878770808085e-06
0.30617026026026023,6.746762647653812e-06
0.3071527127127127,6.471148378855532e-06
0.30813516516516515,6.206589083798933e-06
0.30911761761761763,5.952654412457939e-06
0.31010007007007007,5.708929981358948e-06
0.3110825225225225,5.475016826169027e-06
0.312064974974975,5.250530870562544e-06
0.3130474274274274,5.035102411019088e-06
0.31402987987987985,4.828375617204817e-06
0.31501233233233233,4.630008047590121e-06
0.31599478478478477,4.439670179956258e-06
0.31697723723723725,4.257044956445122e-06
0.3179596896896897,4.081827342808285e-06
0.3189421421421421,3.913723901512535e-06
0.3199245945945946,3.7524523783625173e-06
0.32090704704704703,3.5977413023036287e-06
0.3218894994994995,3.4493295980710675e-06
0.32287195195195195,3.30696621135521e-06
0.3238544044044044,3.170409746156685e-06
0.32483685685685687,3.0394281140087945e-06
0.3258193093093093,2.9137981947493666e-06
0.32680176176176173,2.793305508528257e-06
0.3277842142142142,2.677743898741997e-06
0.32876666666666665,2.5669152255913484e-06
0.32974911911911914,2.460629069962994e-06
0.33073157157157157,2.3587024473416707e-06
0.331714024024024,2.26095953146426e-06
0.3326964764764765,2.1672313874325944e-06
0.3336789289289289,2.077355714007584e-06
0.33466138138138135,1.991176594812459e-06
0.33564383383383384,1.9085442581785036e-06
0.33662628628628627,1.8293148453726356e-06
0.33760873873873876,1.7533501869510979e-06
0.3385911911911912,1.6805175869901956e-06
0.3395736436436436,1.6106896149495617e-06
0.3405560960960961,1.5437439049299816e-06
0.34153854854854854,1.4795629620929668e-06
0.34252100100100097,1.4180339760149309e-06
0.34350345345345346,1.3590486407673334e-06
0.3444859059059059,1.3025029816355563e-06
0.3454683583583584,1.248297188291137e-06
0.3464508108108108,1.1963354540049648e-06
0.34743326326326324,1.146525820659904e-06
0.3484157157157157,1.0987800293804184e-06
0.34939816816816816,1.0530133766012699e-06
0.35038062062062064,1.009144575401559e-06
0.3513630730730731,9.670956219338088e-07
0.3523455255255255,9.267916667821789e-07
0.353327977977978,8.881608910876913e-07
0.3543104304304304,8.511343872822891e-07
0.35529288288288285,8.156460442776305e-07
0.35627533533533534,7.816324369584825e-07
0.3572577877877878,7.490327198344501e-07
0.35824024024024026,7.177885247078815e-07
0.3592226926926927,6.878438622194734e-07
0.3602051451451451,6.591450271371279e-07
0.3611875975975976,6.316405072573902e-07
0.36217005005005004,6.052808957925317e-07
0.36315250250250247,5.800188071200629e-07
0.36413495495495496,5.558087957752031e-07
0.3651174074074074,5.326072785703115e-07
0.3660998598598599,5.103724597288885e-07
0.3670823123123123,4.890642589252945e-07
0.36806476476476474,4.686442421245382e-07
0.3690472172172172,4.490755551200828e-07
0.37002966966966966,4.3032285967065914e-07
0.3710121221221221,4.1235227214038205e-07
0.3719945745745746,3.951313045495785e-07
0.372977027027027,3.786288079467533e-07
0.3739594794794795,3.6281491801507195e-07
0.3749419319319319,3.476610028297386e-07
0.37592438438438436,3.331396126853093e-07
0.37690683683683684,3.1922443191491814e-07
0.3778892892892893,3.0589023262589434e-07
0.37887174174174176,2.9311283027897946e-07
0.3798541941941942,2.8086904104083807e-07
0.3808366466466466,2.6913664084199207e-07
0.3818190990990991,2.578943260747466e-07
0.38280155155155154,2.4712167586796207e-07
0.383784004004004,2.3679911587779167e-07
0.38476645645645646,2.269078835356661e-07
0.3857489089089089,2.1742999469697626e-07
0.3867313613613614,2.0834821163586327e-07
0.3877138138138138,1.996460123336265e-07
0.38869626626626624,1.9130756101008634e-07
0.38967871871871873,1.8331767984914452e-07
0.39066117117117116,1.7566182187160724e-07
0.3916436236236236,1.6832604491001635e-07
0.3926260760760761,1.6129698664199258e-07
0.3936085285285285,1.5456184064017107e-07
0.394590980980981,1.4810833339840365e-07
0.39557343343343343,1.4192470229543826e-07
0.39655588588588586,1.3599967445871774e-07
0.39753833833833835,1.3032244649240894e-07
0.3985207907907908,1.248826650350969e-07
0.3995032432432432,1.1967040811393203e-07
0.4004856956956957,1.1467616726328042e-07
0.40146814814814813,1.0989083037716199e-07
0.4024506006006006,1.0530566526594273e-07
0.40343305305305305,1.0091230388890872e-07
0.4044155055055055,9.670272723542528e-08
0.40539795795795797,9.266925082847293e-08
0.4063804104104104,8.880451082536656e-08
0.40736286286286283,8.510145069144424e-08
0.4083453153153153,8.155330842347944e-08
0.40932776776776775,7.81536043004726e-08
0.41031022022022023,7.489612914036106e-08
0.41129267267267267,7.177493304204525e-08
0.4122751251251251,6.878431459293032e-08
0.4132575775775776,6.591881052298899e-08
0.41424003003003,6.317318578708143e-08
0.4152224824824825,6.054242405802672e-08
0.41620493493493493,5.802171861359283e-08
0.41718738738738737,5.56064636012627e-08
0.41816983983983985,5.32922456652783e-08
0.4191522922922923,5.107483592108223e-08
0.4201347447447447,4.8950182262881145e-08
0.4211171971971972,4.6914401990625524e-08
0.42209964964964963,4.496377474326351e-08
0.4230821021021021,4.3094735725640375e-08
0.42406455455455455,4.13038692169509e-08
0.425047007007007,3.958790234911316e-08
0.42602945945945947,3.7943699143936374e-08
0.4270119119119119,3.636825479838099e-08
0.42799436436436433,3.485869020765865e-08
0.4289768168168168,3.341224671633589e-08
0.42995926926926925,3.202628108800753e-08
0.43094172172172174,3.06982606844831e-08
0.43192417417417417,2.942575884581503e-08
0.4329066266266266,2.820645046283649e-08
0.4338890790790791,2.7038107734230008e-08
0.4348715315315315,2.5918596100456313e-08
0.43585398398398395,2.484587033585256e-08
0.43683643643643644,2.3817970695674773e-08
0.43781888888888887,2.2833019108752846e-08
0.43880134134134136,2.188921555321039e-08
0.4397837937937938,2.0984834632699044e-08
0.4407662462462462,2.0118222338609874e-08
0.4417486986986987,1.9287792984681347e-08
0.44273115115115114,1.8492026301570318e-08
0.4437136036036036,1.772946468002239e-08
0.44469605605605605,1.69987105522514e-08
0.4456785085085085,1.6298423902024305e-08
0.446660960960961,1.5627319894763255e-08
0.4476434134134134,1.4984166619716085e-08
0.44862586586586584,1.4367782936926898e-08
0.4496083183183183,1.3777036422353912e-08
0.45059077077077075,1.3210841405045e-08
0.45157322322322324,1.2668157090795081e-08
0.4525556756756757,1.2147985767174033e-08
0.4535381281281281,1.1649371085239625e-08
0.4545205805805806,1.1171396413634099e-08
0.455503033033033,1.071318326111197e-08
0.45648548548548545,1.027388976386476e-08
0.45746793793793794,9.852709234295663e-09
0.45845039039039037,9.44886876815519e-09
0.45943284284284286,9.061627907186217e-09
0.4604152952952953,8.69027735463867e-09
0.4613977477477477,8.33413774247484e-09
0.4623802002002002,7.992558541983162e-09
0.46336265265265264,7.66491741923284e-09
0.46434510510510507,7.3506197908862335e-09
0.46532755755755756,7.049098270202269e-09
0.46631001001001,6.759811997632842e-09
0.4672924624624625,6.482245877828164e-09
0.4682749149149149,6.2159097422645835e-09
0.46925736736736734,5.960337454367362e-09
0.4702398198198198,5.715085971918934e-09
0.47122227227227226,5.479734379699756e-09
0.4722047247247247,5.253882903671297e-09
0.4731871771771772,5.0371519165708855e-09
0.4741696296296296,4.82918094351261e-09
0.4751520820820821,4.629627675064824e-09
0.4761345345345345,4.438166994285545e-09
0.47711698698698696,4.254490023319756e-09
0.47809943943943944,4.078303194389378e-09
0.4790818918918919,3.9093273493192e-09
0.48006434434434436,3.747296871129768e-09
0.4810467967967968,3.5919588506815577e-09
0.4820292492492492,3.443072290863034e-09
0.4830117017017017,3.3004073503714804e-09
0.48399415415415414,3.1637446287338564e-09
0.4849766066066066,3.032874493848882e-09
0.48595905905905906,2.9075965820838556e-09
0.4869415115115115,2.7877315842656503e-09
0.487923963963964,2.673190214953085e-09
0.4889064164164164,2.5640686896025434e-09
0.48988886886886884,2.4607234334939012e-09
0.49087132132132133,2.363825321136729e-09
0.49185377377377376,2.2744005811890506e-09
0.4928362262262262,2.1938523338334818e-09
0.4938186786786787,2.1237798175771945e-09
0.4948011311311311,2.0655108441742287e-09
0.4957835835835836,2.0196600427524664e-09
0.49676603603603603,1.9859256928370504e-09
0.49774848848848846,1.963278203216251e-09
0.49873094094094095,1.9502137928279628e-09
0.4997133933933934,1.944947705244787e-09
0.5006958458458458,1.9455767173333712e-09
0.5016782982982982,1.9502384911494826e-09
0.5026607507507508,1.9572847515940593e-09
0.5036432032032032,1.965432505134301e-09
0.5046256556556556,1.9737788765678144e-09
0.5056081081081081,1.981741509458186e-09
0.5065905605605605,1.9889960182013467e-09
0.507573013013013,1.995412386604985e-09
0.5085554654654655,2.000989186124928e-09
0.5095379179179179,2.0057865000068835e-09
0.5105203703703703,2.009874779889645e-09
0.5115028228228228,2.0133213739489246e-09
0.5124852752752753,2.016190015544884e-09
0.5134677277277278,2.018540746802376e-09
0.5144501801801802,2.0204298818773084e-09
0.5154326326326326,2.021910004942576e-09
0.516415085085085,2.0230299982954142e-09
0.5173975375375375,2.023835096371556e-09
0.51837998998999,2.0243669618393203e-09
0.5193624424424425,2.024663780332145e-09
0.5203448948948949,2.024760370750928e-09
0.5213273473473473,2.024688308426817e-09
0.5223097997997997,2.024476058772996e-09
0.5232922522522523,2.0241491193707125e-09
0.5242747047047047,2.023730168727118e-09
0.5252571571571572,2.0232392202091774e-09
0.5262396096096096,2.0226937799006644e-09
0.527222062062062,2.0221090073444468e-09
0.5282045145145146,2.0214978783258404e-09
0.529186966966967,2.020871349020057e-09
0.5301694194194194,2.0202385209729043e-09
0.5311518718718719,2.01960680650917e-09
0.5321343243243243,2.0189820942675443e-09
0.5331167767767767,2.018368914648651e-09
0.5340992292292293,2.0177706050327566e-09
0.5350816816816817,2.0171894746805027e-09
0.5360641341341341,2.016626969272067e-09
0.5370465865865865,2.016083835071919e-09
0.538029039039039,2.0155602827284127e-09
0.5390114914914915,2.0150561507309215e-09
0.539993943943944,2.0145710683636134e-09
0.5409763963963964,2.0141046016108194e-09
0.5419588488488488,2.0136563175352925e-09
0.5429413013013012,2.013225789696726e-09
0.5439237537537538,2.0128125980779125e-09
0.5449062062062062,2.0124163290075474e-09
0.5458886586586587,2.0120365750846542e-09
0.5468711111111111,2.0116729351048707e-09
0.5478535635635635,2.01132501398801e-09
0.5488360160160161,2.010992422707195e-09
0.5498184684684685,2.0106747782194774e-09
0.5508009209209209,2.010371703397853e-09
0.5517833733733734,2.0100828269646373e-09
0.5527658258258258,2.0098077834261066e-09
0.5537482782782782,2.0095462130085086e-09
0.5547307307307308,2.009297761595178e-09
0.5557131831831832,2.0090620806650018e-09
0.5566956356356356,2.008838827231928e-09
0.557678088088088,2.008627663785583e-09
0.5586605405405405,2.008428258233059e-09
0.559642992992993,2.0082402838416866e-09
0.5606254454454455,2.00806341918281e-09
0.5616078978978979,2.007897348076524e-09
0.5625903503503503,2.0077417595374496e-09
0.5635728028028028,2.0075963477212374e-09
0.5645552552552553,2.0074608118721936e-09
0.5655377077077077,2.007334856271483e-09
0.5665201601601602,2.0072181901864263e-09
0.5675026126126126,2.0071105278202304e-09
0.568485065065065,2.0070115882628904e-09
0.5694675175175176,2.006921095442548e-09
0.57044996996997,2.006838778077543e-09
0.5714324224224224,2.006764369629373e-09
0.5724148748748749,2.0066976082560266e-09
0.5733973273273273,2.006638236766126e-09
0.5743797797797797,2.00658600257362e-09
0.5753622322322323,2.006540657653097e-09
0.5763446846846847,2.0065019584954905e-09
0.5773271371371371,2.006469666064598e-09
0.5783095895895896,2.0064435457538783e-09
0.579292042042042,2.006423367343813e-09
0.5802744944944945,2.006408904959824e-09
0.581256946946947,2.006399937030469e-09
0.5822393993993994,2.0063962462462627e-09
0.5832218518518518,2.0063976195187622e-09
0.5842043043043043,2.0064038479401743e-09
0.5851867567567568,2.006414726743217e-09
0.5861692092092092,2.0064300552614056e-09
0.5871516616616617,2.0064496368897586e-09
0.5881341141141141,2.006473279045621e-09
0.5891165665665665,2.0065007931301417e-09
0.590099019019019,2.0065319944895816e-09
0.5910814714714715,2.006566702377462e-09
0.5920639239239239,2.006604739916485e-09
0.5930463763763764,2.0066459340609962e-09
0.5940288288288288,2.006690115559606e-09
0.5950112812812812,2.0067371189180995e-09
0.5959937337337338,2.0067867823624377e-09
0.5969761861861862,2.0068389478021445e-09
0.5979586386386386,2.006893460793666e-09
0.5989410910910911,2.0069501705041985e-09
0.5999235435435435,2.0070089296753817e-09
0.600905995995996,2.0070695945874393e-09
0.6018884484484485,2.0071320250232166e-09
0.6028709009009009,2.0071960842326242e-09
0.6038533533533533,2.0072616388969743e-09
0.6048358058058058,2.0073285590935702e-09
0.6058182582582583,2.007396718260441e-09
0.6068007107107107,2.0074659931610703e-09
0.6077831631631632,2.0075362638493737e-09
0.6087656156156156,2.0076074136345982e-09
0.609748068068068,2.0076793290464816e-09
0.6107305205205205,2.0077518998003926e-09
0.611712972972973,2.007825018762494e-09
0.6126954254254254,2.00789858191514e-09
0.6136778778778779,2.007972488322166e-09
0.6146603303303303,2.0080466400943753e-09
0.6156427827827827,2.0081209423549116e-09
0.6166252352352353,2.0081953032048223e-09
0.6176076876876877,2.0082696336885865e-09
0.6185901401401401,2.0083438477597444e-09
0.6195725925925926,2.0084178622464405e-09
0.620555045045045,2.008491596817107e-09
0.6215374974974975,2.0085649739460795e-09
0.62251994994995,2.008637918879327e-09
0.6235024024024024,2.0087103596000906e-09
0.6244848548548548,2.0087822267946213e-09
0.6254673073073073,2.008853453817869e-09
0.6264497597597597,2.0089239766591652e-09
0.6274322122122122,2.0089937339080073e-09
0.6284146646646647,2.0090626667196864e-09
0.6293971171171171,2.0091307187810873e-09
0.6303795695695695,2.0091978362762727e-09
0.631362022022022,2.009263967852272e-09
0.6323444744744745,2.0093290645847185e-09
0.6333269269269269,2.0093930799435316e-09
0.6343093793793794,2.009455969758579e-09
0.6352918318318318,2.0095176921852476e-09
0.6362742842842842,2.0095782076701938e-09
0.6372567367367368,2.009637478916816e-09
0.6382391891891892,2.0096954708509506e-09
0.6392216416416416,2.0097521505863435e-09
0.6402040940940941,2.009807487390241e-09
0.6411865465465465,2.0098614526489326e-09
0.642168998998999,2.009914019833166e-09
0.6431514514514515,2.0099651644637327e-09
0.6441339039039039,2.010014864076821e-09
0.6451163563563563,2.010063098189505e-09
0.6460988088088088,2.010109848265121e-09
0.6470812612612612,2.0101550976786534e-09
0.6480637137137137,2.010198831682092e-09
0.6490461661661662,2.0102410373697195e-09
0.6500286186186186,2.010281703643505e-09
0.651011071071071,2.0103208211783077e-09
0.6519935235235235,2.010358382387162e-09
0.652975975975976,2.010394381386495e-09
0.6539584284284284,2.0104288139613302e-09
0.6549408808808809,2.0104616775305538e-09
0.6559233333333333,2.0104929711119375e-09
0.6569057857857857,2.010522695287381e-09
0.6578882382382383,2.010550852168057e-09
0.6588706906906907,2.0105774453593574e-09
0.6598531431431431,2.010602479926125e-09
0.6608355955955956,2.0106259623576934e-09
0.661818048048048,2.0106479005328086e-09
0.6628005005005005,2.0106683036847876e-09
0.663782952952953,2.010687182366445e-09
0.6647654054054054,2.010704548415093e-09
0.6657478578578578,2.0107204149175588e-09
0.6667303103103103,2.0107347961750246e-09
0.6677127627627627,2.010747707668094e-09
0.6686952152152152,2.0107591660216546e-09
0.6696776676676677,2.010769188969821e-09
0.6706601201201201,2.010777795320763e-09
0.6716425725725725,2.010785004921742e-09
0.672625025025025,2.010790838623826e-09
0.6736074774774775,2.0107953182468936e-09
0.6745899299299299,2.010798466544436e-09
0.6755723823823824,2.0108003071683888e-09
0.6765548348348348,2.0108008646340757e-09
0.6775372872872872,2.0108001642849647e-09
0.6785197397397398,2.0107982322575094e-09
0.6795021921921922,2.0107950954460992e-09
0.6804846446446446,2.0107907814676914e-09
0.6814670970970971,2.0107853186268517e-09
0.6824495495495495,2.0107787358804087e-09
0.6834320020020019,2.0107710628023827e-09
0.6844144544544545,2.0107623295488363e-09
0.6853969069069069,2.0107525668225676e-09
0.6863793593593593,2.0107418058380577e-09
0.6873618118118118,2.010730078286284e-09
0.6883442642642642,2.010717416299476e-09
0.6893267167167167,2.010703852416085e-09
0.6903091691691692,2.010689419545445e-09
0.6912916216216216,2.0106741509327985e-09
