r,X_N16
0.10967976976976977,0.0063145597493300025
0.11066222222222222,0.006313388704365908
0.11164467467467468,0.006312192875887523
0.11262712712712712,0.0063109731777739615
0.11360957957957958,0.0063097305234865115
0.11459203203203203,0.006308465826034987
0.11557448448448449,0.006307179997945412
0.11655693693693693,0.006305873951229085
0.11753938938938939,0.006304548597352796
0.11852184184184184,0.006303204847210502
0.1195042942942943,0.006301843611096328
0.12048674674674674,0.006300465798678694
0.1214691991991992,0.006299072318975995
0.12245165165165164,0.00629766408033342
0.1234341041041041,0.0062962419904011736
0.12441655655655655,0.006294806956113935
0.125399009009009,0.006293359883671664
0.12638146146146145,0.0062919016785217595
0.1273639139139139,0.006290433245342379
0.12834636636636637,0.006288955488027216
0.12932881881881883,0.006287469309671468
0.13031127127127126,0.006285975612559153
0.13129372372372372,0.006284475298151712
0.13227617617617618,0.00628296926707792
0.13325862862862864,0.006281458419125032
0.13424108108108107,0.006279943653231274
0.13522353353353353,0.006278425867479616
0.136205985985986,0.006276905959092793
0.13718843843843845,0.006275384824429679
0.13817089089089088,0.006273863358982843
0.13915334334334334,0.00627234245737748
0.1401357957957958,0.00627082301337156
0.14111824824824826,0.006269305919857247
0.1421007007007007,0.006267792068863662
0.14308315315315315,0.006266282351560837
0.1440656056056056,0.006264777658264948
0.14504805805805807,0.0062632788784448765
0.1460305105105105,0.006261786893201959
0.14701296296296296,0.006260302223861664
0.14799541541541542,0.006258824882598606
0.14897786786786787,0.006257354842971919
0.1499603203203203,0.006255892078586429
0.15094277277277277,0.006254436563092406
0.15192522522522522,0.006252988270185258
0.15290767767767768,0.006251547173605234
0.15389013013013011,0.00625011324713719
0.15487258258258257,0.006248686464610336
0.15585503503503503,0.006247266799897854
0.1568374874874875,0.006245854226916742
0.15781993993993992,0.006244448719627514
0.15880239239239238,0.006243050252033915
0.15978484484484484,0.006241658798182666
0.1607672972972973,0.0062402743321632054
0.16174974974974976,0.006238896828107358
0.1627322022022022,0.006237526260189197
0.16371465465465465,0.006236162602624685
0.1646971071071071,0.006234805829671444
0.16567955955955957,0.006233455915628489
0.166662012012012,0.006232112834835993
0.16764446446446446,0.006230776561674963
0.16862691691691692,0.006229447070567078
0.16960936936936938,0.006228124335974388
0.1705918218218218,0.006226808332399016
0.17157427427427427,0.006225499034382992
0.17255672672672673,0.00622419641650792
0.1735391791791792,0.006222900453394803
0.17452163163163162,0.0062216111197037375
0.17550408408408408,0.006220328390133673
0.17648653653653654,0.006219052239422199
0.177468988988989,0.0062177826423452385
0.17845144144144143,0.006216519573716875
0.1794338938938939,0.00621526300838905
0.18041634634634635,0.006214012921251373
0.1813987987987988,0.006212769287230815
0.18238125125125124,0.0062115320812915235
0.1833637037037037,0.006210301278434543
0.18434615615615615,0.006209076853697611
0.1853286086086086,0.006207858782154939
0.18631106106106105,0.0062066470389168585
0.1872935135135135,0.006205441599129765
0.18827596596596596,0.006204242437975712
0.18925841841841842,0.006203049530672312
0.19024087087087088,0.006201862852472419
0.1912233233233233,0.006200682378663917
0.19220577577577577,0.006199508084569533
0.19318822822822823,0.006198339945546544
0.1941706806806807,0.006197177936986604
0.19515313313313312,0.006196022034315469
0.19613558558558558,0.006194872212992827
0.19711803803803804,0.006193728448512012
0.1981004904904905,0.006192590716399829
0.19908294294294293,0.006191458992216289
0.2000653953953954,0.006190333251554454
0.20104784784784785,0.006189213470040171
0.2020303003003003,0.0061880996233317845
0.20301275275275274,0.006186991687120079
0.2039952052052052,0.006185889637127916
0.20497765765765766,0.006184793449110106
0.20596011011011012,0.006183703098853153
0.20694256256256255,0.0061826185621750235
0.207925015015015,0.006181539814925006
0.20890746746746747,0.006180466832983395
0.20988991991991993,0.0061793995922613835
0.21087237237237236,0.006178338068700785
0.21185482482482482,0.006177282238273837
0.21283727727727728,0.006176232076983032
0.21381972972972974,0.00617518756086081
0.21480218218218217,0.006174148665969491
0.21578463463463463,0.006173115368400961
0.21676708708708708,0.006172087644276532
0.21774953953953954,0.006171065469746689
0.21873199199199198,0.006170048820990912
0.21971444444444443,0.006169037674217471
0.2206968968968969,0.006168032005663256
0.22167934934934935,0.00616703179159352
0.2226618018018018,0.006166037008301726
0.22364425425425424,0.0061650476321093075
0.2246267067067067,0.006164063639365535
0.22560915915915916,0.006163085006447268
0.22659161161161162,0.006162111709758769
0.22757406406406405,0.006161143725731522
0.2285565165165165,0.0061601810308240315
0.22953896896896897,0.0061592236015216234
0.23052142142142143,0.0061582714143362995
0.23150387387387386,0.0061573244458064695
0.23248632632632632,0.006156382672496854
0.23346877877877878,0.0061554460709981875
0.23445123123123124,0.006154514617927119
0.23543368368368367,0.006153588289926013
0.23641613613613613,0.006152667063662728
0.2373985885885886,0.006151750915830496
0.23838104104104105,0.006150839823147634
0.23936349349349348,0.006149933762357443
0.24034594594594594,0.006149032710228028
0.2413283983983984,0.006148136643552106
0.24231085085085086,0.006147245539146785
0.2432933033033033,0.006146359373853427
0.24427575575575575,0.006145478124537475
0.2452582082082082,0.006144601768088247
0.24624066066066067,0.006143730281418774
0.2472231131131131,0.00614286364146565
0.24820556556556556,0.006142001825188804
0.24918801801801801,0.006141144809571382
0.2501704704704705,0.006140292571619514
0.2511529229229229,0.006139445088362221
0.2521353753753754,0.006138602336851183
0.2531178278278278,0.006137764294160566
0.25410028028028026,0.006136930937386904
0.25508273273273274,0.006136102243648883
0.2560651851851852,0.006135278190087212
0.25704763763763766,0.0061344587538644125
0.2580300900900901,0.006133643912164689
0.2590125425425425,0.006132833642193775
0.259994994994995,0.006132027921178714
0.26097744744744744,0.006131226726367748
0.2619598998998999,0.006130430035030142
0.26294235235235236,0.00612963782445602
0.2639248048048048,0.006128850071956188
0.2649072572572573,0.006128066754862004
0.2658897097097097,0.006127287850525221
0.26687216216216214,0.006126513336317801
0.26785461461461463,0.006125743189631771
0.26883706706706706,0.006124977387879075
0.2698195195195195,0.006124215908491428
0.270801971971972,0.006123458728920121
0.2717844244244244,0.0061227058266359186
0.2727668768768769,0.006121957179128879
0.2737493293293293,0.006121212763908198
0.27473178178178176,0.006120472558502073
0.27571423423423425,0.0061197365404575535
0.2766966866866867,0.00611900468734039
0.2776791391391391,0.006118276976734854
0.2786615915915916,0.006117553386243668
0.279644044044044,0.006116833893487758
0.2806264964964965,0.006116118476106206
0.28160894894894895,0.006115407111756042
0.2825914014014014,0.006114699778112113
0.28357385385385386,0.006113996452866966
0.2845563063063063,0.006113297113730653
0.2855387587587588,0.00611260173843066
0.2865212112112112,0.006111910304711707
0.28750366366366364,0.006111222790335635
0.28848611611611613,0.006110539173081271
0.28946856856856856,0.006109859430744268
0.290451021021021,0.006109183541136997
0.2914334734734735,0.006108511482088388
0.2924159259259259,0.006107843231443804
0.2933983783783784,0.006107178767064897
0.29438083083083083,0.006106518066829505
0.29536328328328326,0.006105861108631472
0.29634573573573575,0.006105207870380564
0.2973281881881882,0.006104558330002286
0.2983106406406406,0.0061039124654378
0.2992930930930931,0.006103270254643762
0.30027554554554553,0.006102631675592223
0.301257997997998,0.006101996706270474
0.30224045045045045,0.006101365324680914
0.3032229029029029,0.00610073750884096
0.30420535535535537,0.006100113236782908
0.3051878078078078,0.0060994924865537545
0.30617026026026023,0.006098875236215172
0.3071527127127127,0.006098261463843298
0.30813516516516515,0.006097651147528663
0.30911761761761763,0.006097044265376031
0.31010007007007007,0.006096440795504327
0.3110825225225225,0.0060958407160464825
0.312064974974975,0.006095244005149298
0.3130474274274274,0.006094650640973384
0.31402987987987985,0.006094060601693006
0.31501233233233233,0.00609347386549594
0.31599478478478477,0.006092890410583426
0.31697723723723725,0.006092310215169999
0.3179596896896897,0.006091733257483385
0.3189421421421421,0.006091159515764402
0.3199245945945946,0.0060905889682668305
0.32090704704704703,0.0060900215932573176
0.3218894994994995,0.006089457369015258
0.32287195195195195,0.006088896273832676
0.3238544044044044,0.006088338286014119
0.32483685685685687,0.006087783383876567
0.3258193093093093,0.00608723154574927
0.32680176176176173,0.006086682749973738
0.3277842142142142,0.006086136974903555
0.32876666666666665,0.006085594198904264
0.32974911911911914,0.006085054400353342
0.33073157157157157,0.006084517557640002
0.331714024024024,0.006083983649165173
0.3326964764764765,0.006083452653341321
0.3336789289289289,0.006082924548592423
0.33466138138138135,0.006082399313353802
0.33564383383383384,0.006081876926072051
0.33662628628628627,0.0060813573652049565
0.33760873873873876,0.00608084060922137
0.3385911911911912,0.0060803266366010866
0.3395736436436436,0.006079815425834824
0.3405560960960961,0.006079306955424068
0.34153854854854854,0.006078801203880971
0.34252100100100097,0.006078298149728301
0.34350345345345346,0.0060777977714992935
0.3444859059059059,0.006077300047737634
0.3454683583583584,0.006076804956997263
0.3464508108108108,0.006076312477842378
0.34743326326326324,0.00607582258884729
0.3484157157157157,0.006075335268596344
0.34939816816816816,0.006074850495683848
0.35038062062062064,0.006074368248713962
0.3513630730730731,0.006073888506300576
0.3523455255255255,0.006073411247067348
0.353327977977978,0.006072936449647448
0.3543104304304304,0.0060724640926836165
0.35529288288288285,0.00607199415482799
0.35627533533533534,0.006071526614742058
0.3572577877877878,0.006071061451096546
0.35824024024024026,0.006070598642571397
0.3592226926926927,0.006070138167855614
0.3602051451451451,0.006069680005647215
0.3611875975975976,0.006069224134653155
0.36217005005005004,0.006068770533589245
0.36315250250250247,0.00606831918118006
0.36413495495495496,0.0060678700561588965
0.3651174074074074,0.0060674231372676145
0.3660998598598599,0.006066978403256665
0.3670823123123123,0.006066535832884941
0.36806476476476474,0.006066095404919722
0.3690472172172172,0.006065657098136613
0.37002966966966966,0.006065220891319451
0.3710121221221221,0.006064786763260245
0.3719945745745746,0.006064354692759096
0.372977027027027,0.006063924658624142
0.3739594794794795,0.006063496639671446
0.3749419319319319,0.006063070614724979
0.37592438438438436,0.006062646562616519
0.37690683683683684,0.00606222446218558
0.3778892892892893,0.006061804292279379
0.37887174174174176,0.0060613860317527
0.3798541941941942,0.006060969659467913
0.3808366466466466,0.006060555154294849
0.3818190990990991,0.006060142495110758
0.38280155155155154,0.006059731660800216
0.383784004004004,0.006059322630255107
0.38476645645645646,0.006058915382374553
0.3857489089089089,0.006058509896064799
0.3867313613613614,0.006058106150239222
0.3877138138138138,0.006057704123818219
0.38869626626626624,0.006057303795729181
0.38967871871871873,0.006056905144906414
0.39066117117117116,0.006056508150291084
0.3916436236236236,0.006056112790831165
0.3926260760760761,0.006055719045481379
0.3936085285285285,0.006055326893203136
0.394590980980981,0.006054936312964511
0.39557343343343343,0.006054547283740114
0.39655588588588586,0.006054159784511117
0.39753833833833835,0.006053773794265175
0.3985207907907908,0.0060533892919963335
0.3995032432432432,0.006053006256705027
0.4004856956956957,0.0060526246673980304
0.40146814814814813,0.0060522445030883505
0.4024506006006006,0.006051865742795253
0.40343305305305305,0.006051488365544154
0.4044155055055055,0.006051112350366577
0.40539795795795797,0.006050737676300175
0.4063804104104104,0.00605036432238859
0.40736286286286283,0.006049992267681458
0.4083453153153153,0.006049621491234363
0.40932776776776775,0.006049251972108778
0.41031022022022023,0.006048883689372009
0.41129267267267267,0.00604851662209722
0.4122751251251251,0.006048150749363301
0.4132575775775776,0.006047786050254881
0.41424003003003,0.006047422503862259
0.4152224824824825,0.006047060089281384
0.41620493493493493,0.006046698785613853
0.41718738738738737,0.006046338571966762
0.41816983983983985,0.006045979427452784
0.4191522922922923,0.006045621331190056
0.4201347447447447,0.006045264262302196
0.4211171971971972,0.006044908199918191
0.42209964964964963,0.0060445531231724916
0.4230821021021021,0.006044199011204843
0.42406455455455455,0.0060438458431603176
0.425047007007007,0.006043493598189256
0.42602945945945947,0.006043142255447301
0.4270119119119119,0.006042791794095264
0.42799436436436433,0.006042442193299185
0.4289768168168168,0.006042093432230227
0.42995926926926925,0.006041745490064716
0.43094172172172174,0.006041398345984046
0.43192417417417417,0.006041051979174751
0.4329066266266266,0.006040706368828319
0.4338890790790791,0.006040361494141358
0.4348715315315315,0.006040017334315384
0.43585398398398395,0.006039673868556943
0.43683643643643644,0.006039331076077486
0.43781888888888887,0.006038988936093439
0.43880134134134136,0.0060386474278260865
0.4397837937937938,0.006038306530501588
0.4407662462462462,0.0060379662233510005
0.4417486986986987,0.00603762648561016
0.44273115115115114,0.00603728729651978
0.4437136036036036,0.006036948635325342
0.44469605605605605,0.006036610481277095
0.4456785085085085,0.00603627281363006
0.446660960960961,0.006035935611644001
0.4476434134134134,0.006035598854583425
0.44862586586586584,0.006035262521717525
0.4496083183183183,0.006034926592320227
0.45059077077077075,0.006034591045670094
0.45157322322322324,0.006034255861050375
0.4525556756756757,0.006033921017749012
0.4535381281281281,0.006033586495058551
0.4545205805805806,0.006033252272276189
0.455503033033033,0.006032918328703714
0.45648548548548545,0.006032584643647591
0.45746793793793794,0.006032251196418811
0.45845039039039037,0.006031917966333031
0.45943284284284286,0.006031584932710478
0.4604152952952953,0.0060312520748759
0.4613977477477477,0.0060309193721587015
0.4623802002002002,0.006030586803892781
0.46336265265265264,0.006030254349416693
0.46434510510510507,0.006029921988073452
0.46532755755755756,0.0060295896992106955
0.46631001001001,0.006029257462180572
0.4672924624624625,0.00602892525633981
0.4682749149149149,0.006028593061049675
0.46925736736736734,0.006028260855675988
0.4702398198198198,0.006027928619589106
0.47122227227227226,0.00602759633216394
0.4722047247247247,0.006027263972779952
0.4731871771771772,0.006026931520821152
0.4741696296296296,0.006026598955676128
0.4751520820820821,0.006026266256738022
0.4761345345345345,0.006025933403404489
0.47711698698698696,0.006025600375077811
0.47809943943943944,0.006025267151164813
0.4790818918918919,0.006024933711076937
0.48006434434434436,0.006024600034230177
0.4810467967967968,0.0060242661000451106
0.4820292492492492,0.006023931887946946
0.4830117017017017,0.006023597377365489
0.48399415415415414,0.006023262547735204
0.4849766066066066,0.006022927378495135
0.48595905905905906,0.00602259184908902
0.4869415115115115,0.0060222559389652
0.487923963963964,0.0060219196275767065
0.4889064164164164,0.006021582894381296
0.48988886886886884,0.006021245718841358
0.49087132132132133,0.006020908080424031
0.49185377377377376,0.006020569958601162
0.4928362262262262,0.006020231332849339
0.4938186786786787,0.006019892182649924
0.4948011311311311,0.006019552487489066
0.4957835835835836,0.006019212226857673
0.49676603603603603,0.006018871380251492
0.49774848848848846,0.0060185299271710985
0.49873094094094095,0.0060181878471219094
0.4997133933933934,0.00601784511961426
0.5006958458458458,0.00601750172416332
0.5016782982982982,0.006017157640289241
0.5026607507507508,0.00601681284751707
0.5036432032032032,0.006016467325376847
0.5046256556556556,0.006016121053403582
0.5056081081081081,0.006015774011137318
0.5065905605605605,0.006015426178123141
0.507573013013013,0.006015077533911194
0.5085554654654655,0.006014728058056719
0.5095379179179179,0.0060143777301200916
0.5105203703703703,0.006014026529666834
0.5115028228228228,0.00601367443626765
0.5124852752752753,0.0060133214294984605
0.5134677277277278,0.0060129674889404195
0.5144501801801802,0.006012612594179955
0.5154326326326326,0.0060122567248088255
0.516415085085085,0.006011899860424105
0.5173975375375375,0.0060115419806282405
0.51837998998999,0.006011183065029095
0.5193624424424425,0.006010823093239988
0.5203448948948949,0.006010462044879697
0.5213273473473473,0.006010099899572498
0.5223097997997997,0.006009736636948258
0.5232922522522523,0.006009372236642419
0.5242747047047047,0.006009006678296039
0.5252571571571572,0.006008639941555837
0.5262396096096096,0.006008272006074268
0.527222062062062,0.00600790285150951
0.5282045145145146,0.006007532457525542
0.529186966966967,0.006007160803792164
0.5301694194194194,0.006006787869985039
0.5311518718718719,0.006006413635785776
0.5321343243243243,0.0060060380808819105
0.5331167767767767,0.0060056611849670085
0.5340992292292293,0.006005282927740667
0.5350816816816817,0.0060049032889085896
0.5360641341341341,0.006004522248182605
0.5370465865865865,0.006004139785280758
0.538029039039039,0.006003755879927307
0.5390114914914915,0.006003370511852808
0.539993943943944,0.0060029836726683715
0.5409763963963964,0.006002595487539576
0.5419588488488488,0.006002206165677441
0.5429413013013012,0.006001815917550205
0.5439237537537538,0.0060014249535719315
0.5449062062062062,0.00600103348410219
0.5458886586586587,0.0060006417194459
0.5468711111111111,0.006000249869853113
0.5478535635635635,0.005999858145519038
0.5488360160160161,0.005999466756583968
0.5498184684684685,0.005999075913133419
0.5508009209209209,0.005998685825198235
0.5517833733733734,0.005998296702754881
0.5527658258258258,0.005997908755725643
0.5537482782782782,0.005997522193979123
0.5547307307307308,0.005997137227330588
0.5557131831831832,0.005996754065542547
0.5566956356356356,0.005996372918325335
0.557678088088088,0.0059959939953377756
0.5586605405405405,0.005995617506187914
0.559642992992993,0.00599524366043384
0.5606254454454455,0.0059948726675845936
0.5616078978978979,0.005994504737101103
0.5625903503503503,0.005994140078397233
0.5635728028028028,0.0059937789008408775
0.5645552552552553,0.005993421413755156
0.5655377077077077,0.005993067826419653
0.5665201601601602,0.005992718348071784
0.5675026126126126,0.005992373187908139
0.568485065065065,0.005992032555085979
0.5694675175175176,0.00599169665872481
0.57044996996997,0.00599136570790798
0.5714324224224224,0.005991039911684333
0.5724148748748749,0.005990719479070052
0.5733973273273273,0.005990404619050444
0.5743797797797797,0.0059900955405818536
0.5753622322322323,0.005989792452593695
0.5763446846846847,0.005989495563990439
0.5773271371371371,0.005989205083653796
0.5783095895895896,0.0059889212204448814
0.579292042042042,0.005988644183206538
0.5802744944944945,0.0059883741807656415
0.581256946946947,0.0059881114219355455
0.5822393993993994,0.005987856115518582
0.5832218518518518,0.005987608470308604
0.5842043043043043,0.005987368695093626
0.5851867567567568,0.005987136998658611
0.5861692092092092,0.005986913589788125
0.5871516616616617,0.005986698677269336
0.5881341141141141,0.005986492469894861
0.5891165665665665,0.005986295176465755
0.590099019019019,0.005986107005794702
0.5910814714714715,0.005985928166709058
0.5920639239239239,0.005985758868054091
0.5930463763763764,0.005985599318696338
0.5940288288288288,0.005985449727526949
0.5950112812812812,0.005985310303465086
0.5959937337337338,0.0059851812554614905
0.5969761861861862,0.005985062792502092
0.5979586386386386,0.005984955123611637
0.5989410910910911,0.005984858457857431
0.5999235435435435,0.005984773004353135
0.600905995995996,0.005984698972262726
0.6018884484484485,0.005984636570804366
0.6028709009009009,0.005984586009254473
0.6038533533533533,0.0059845474969518605
0.6048358058058058,0.005984521243301868
0.6058182582582583,0.005984507457780633
0.6068007107107107,0.005984506349939427
0.6077831631631632,0.005984518129409057
0.6087656156156156,0.005984543005904352
0.609748068068068,0.00598458118922867
0.6107305205205205,0.005984632889278613
0.611712972972973,0.005984698316048617
0.6126954254254254,0.00598477767963583
0.6136778778778779,0.005984871190244894
0.6146603303303303,0.005984979058192882
0.6156427827827827,0.005985101493914345
0.6166252352352353,0.005985238707966329
0.6176076876876877,0.005985390911033554
0.6185901401401401,0.005985558313933638
0.6195725925925926,0.005985741127622402
0.620555045045045,0.00598593956319922
0.6215374974974975,0.005986153831912551
0.62251994994995,0.005986384145165341
0.6235024024024024,0.0059866307145207565
0.6244848548548548,0.005986893751707803
0.6254673073073073,0.005987173468627061
0.6264497597597597,0.005987470077356612
0.6274322122122122,0.0059877837901578385
0.6284146646646647,0.005988114819481515
0.6293971171171171,0.0059884633779738045
0.6303795695695695,0.005988829678482425
0.631362022022022,0.005989213934062917
0.6323444744744745,0.00598961635798487
0.6333269269269269,0.005990037163738323
0.6343093793793794,0.005990476565040298
0.6352918318318318,0.005990934775841225
0.6362742842842842,0.0059914120103316025
0.6372567367367368,0.005991908482948739
0.6382391891891892,0.005992424408383453
0.6392216416416416,0.005992960001586976
0.6402040940940941,0.00599351547777786
0.6411865465465465,0.005994091052449011
0.642168998998999,0.005994686941374786
0.6431514514514515,0.005995303360618143
0.6441339039039039,0.005995940526537927
0.6451163563563563,0.005996598655796171
0.6460988088088088,0.005997277965365581
0.6470812612612612,0.005997978672536988
0.6480637137137137,0.0059987009949269065
0.6490461661661662,0.005999445150485306
0.6500286186186186,0.006000211357503253
0.651011071071071,0.0060009998346208186
0.6519935235235235,0.006001810800834936
0.652975975975976,0.006002644475507466
0.6539584284284284,0.00600350107837326
0.6549408808808809,0.0060043808295483034
0.6559233333333333,0.006005283949538014
0.6569057857857857,0.006006210659245587
0.6578882382382383,0.00600716117998039
0.6588706906906907,0.006008135733466496
0.6598531431431431,0.006009134541851305
0.6608355955955956,0.0060101578277142135
0.661818048048048,0.0060112058140754316
0.6628005005005005,0.006012278724404773
0.663782952952953,0.0060133767826306955
0.6647654054054054,0.0060145002131493045
0.6657478578578578,0.006015649240833507
0.6667303103103103,0.006016824091042215
0.6677127627627627,0.006018024989629692
0.6686952152152152,0.006019252162954946
0.6696776676676677,0.006020505837891209
0.6706601201201201,0.006021786241835595
0.6716425725725725,0.006023093602718697
0.672625025025025,0.006024428149014461
0.6736074774774775,0.006025790109749965
0.6745899299299299,0.006027179714515479
0.6755723823823824,0.006028589594429387
0.6765548348348348,0.006029926391627571
0.6775372872872872,0.006031042292992691
0.6785197397397398,0.006031788535301876
0.6795021921921922,0.006032016335197497
0.6804846446446446,0.006031576998663753
0.6814670970970971,0.006030322067117066
0.6824495495495495,0.006028103499962232
0.6834320020020019,0.00602477389335306
0.6844144544544545,0.006020186734757818
0.6853969069069069,0.006014196924521045
0.6863793593593593,0.006006748563042597
0.6873618118118118,0.005998006033636323
0.6883442642642642,0.005988167309947784
0.6893267167167167,0.005977429779656456
0.6903091691691692,0.005965989919992345
0.6912916216216216,0.005954043037658694
0.692274074074074,0.005941783072766164
0.6932565265265265,0.005929401027773383
0.694238978978979,0.005917024601430784
0.6952214314314314,0.005904696777915682
0.6962038838838839,0.005892454226474653
0.6971863363363363,0.005880333312608579
0.6981687887887887,0.005868370104502876
0.6991512412412413,0.00585660038168398
0.7001336936936937,0.005845059645870928
0.7011161461461461,0.005833783133992554
0.7020985985985986,0.005822791929198263
0.703081051051051,0.005812028178120867
0.7040635035035034,0.005801406747053743
0.705045955955956,0.005790843101604235
0.7060284084084084,0.005780253323532915
0.7070108608608608,0.005769554108448743
0.7079933133133133,0.00575866277557627
0.7089757657657657,0.0057474972894371035
0.7099582182182183,0.005735976293281512
0.7109406706706707,0.005724019154094689
0.7119231231231231,0.005711546018987053
0.7129055755755755,0.005698496523589684
0.713888028028028,0.005684940008789889
0.7148704804804805,0.005670999847303508
0.715852932932933,0.0056567985277499126
0.7168353853853854,0.005642457387968811
0.7178178378378378,0.005628096572294402
0.7188002902902902,0.005613835014595815
0.7197827427427427,0.005599790446642449
0.7207651951951952,0.005586079431349832
0.7217476476476476,0.0055728174214362694
0.7227301001001001,0.005560137933983265
0.7237125525525525,0.005548241344960639
0.7246950050050049,0.005537341669807946
0.7256774574574575,0.005527651666820223
0.7266599099099099,0.005519379878085818
0.7276423623623623,0.005512582688390016
0.7286248148148148,0.005507107658205984
0.7296072672672672,0.0055027886168041076
0.7305897197197198,0.005499460703959739
0.7315721721721722,0.005496960050856584
0.7325546246246246,0.005495123510576488
0.733537077077077,0.005493788437494797
0.7345195295295295,0.005492792515104132
0.735501981981982,0.0054919744840409325
0.7364844344344345,0.005491230657577174
0.7374668868868869,0.0054905502811818385
0.7384493393393393,0.005489931062326757
0.7394317917917917,0.0054893707116025845
0.7404142442442442,0.005488866942469685
0.7413966966966967,0.005488417471018643
0.7423791491491492,0.005488020015740278
0.7433616016016016,0.005487672297305402
0.744344054054054,0.00548737203835398
0.7453265065065064,0.005487116963293893
0.746308958958959,0.00548690479810914
0.7472914114114114,0.005486733270177573
0.7482738638638639,0.005486600108098059
0.7492563163163163,0.005486503041527056
0.7502387687687687,0.005486439801024706
0.7512212212212213,0.005486408117910178
0.7522036736736737,0.00548640572412667
0.7531861261261261,0.0054864303521154935
0.7541685785785786,0.005486479734699846
0.755151031031031,0.005486551604977732
0.7561334834834835,0.005486643696224378
0.757115935935936,0.005486753741804008
0.7580983883883884,0.005486879475090934
0.7590808408408408,0.005487018629400101
0.7600632932932933,0.005487168937926913
0.7610457457457457,0.005487328133696466
0.7620281981981982,0.005487493949522136
