r,nu hep
0.16764446446446446,0.0021903906055084975
0.16862691691691692,0.0021683838617806025
0.16960936936936938,0.0021462717085080846
0.1705918218218218,0.0021240893635671716
0.17157427427427427,0.0021018628551726505
0.17255672672672673,0.002079604671607411
0.1735391791791792,0.0020573097220772645
0.17452163163163162,0.0020349517927283466
0.17550408408408408,0.0020124860779709266
0.17648653653653654,0.001989867970067901
0.177468988988989,0.0019670778195261434
0.17845144144144143,0.0019441421471434897
0.1794338938938939,0.0019211330039504918
0.18041634634634635,0.0018981420537020235
0.1813987987987988,0.0018752517614350457
0.18238125125125124,0.0018525086610269605
0.1833637037037037,0.00182990432430715
0.18434615615615615,0.0018073841552296867
0.1853286086086086,0.0017848739380731875
0.18631106106106105,0.001762306197752398
0.1872935135135135,0.0017396445978408045
0.18827596596596596,0.0017169013959020978
0.18925841841841842,0.0016941312075966534
0.19024087087087088,0.0016714103212859587
0.1912233233233233,0.0016488162619944342
0.19220577577577577,0.0016264089582759707
0.19318822822822823,0.0016042158439547344
0.1941706806806807,0.001582232031019618
0.19515313313313312,0.0015604321873540234
0.19613558558558558,0.0015387828728519789
0.19711803803803804,0.0015172539341735808
0.1981004904904905,0.0014958285624570664
0.19908294294294293,0.0014745073106539844
0.2000653953953954,0.0014533038123256477
0.20104784784784785,0.0014322389666204323
0.2020303003003003,0.0014113355417311043
0.20301275275275274,0.0013906132190848826
0.2039952052052052,0.0013700840677439876
0.20497765765765766,0.001349748715044236
0.20596011011011012,0.0013295959563794128
0.20694256256256255,0.001309606723899681
0.207925015015015,0.0012897586457260783
0.20890746746746747,0.0012700302432612433
0.20988991991991993,0.0012504047656551921
0.21087237237237236,0.0012308736502391572
0.21185482482482482,0.001211438784747882
0.21283727727727728,0.001192111529457239
0.21381972972972974,0.0011729101675649143
0.21480218218218217,0.0011538574453622318
0.21578463463463463,0.001134978310942539
0.21676708708708708,0.001116297849354235
0.21774953953953954,0.0010978394101518775
0.21873199199199198,0.0010796229222592092
0.21971444444444443,0.0010616635517817785
0.2206968968968969,0.0010439714730162922
0.22167934934934935,0.0010265524982203016
0.2226618018018018,0.0010094087598459588
0.22364425425425424,0.0009925393433988024
0.2246267067067067,0.0009759408724311934
0.22560915915915916,0.0009596080477455437
0.22659161161161162,0.0009435341430584243
0.22757406406406405,0.000927711459428324
0.2285565165165165,0.000912131740709352
0.22953896896896897,0.000896786552188857
0.23052142142142143,0.0008816676244227639
0.23150387387387386,0.0008667671641194204
0.23248632632632632,0.0008520781337585915
0.23346877877877878,0.000837594501481664
0.23445123123123124,0.0008233114626645086
0.23543368368368367,0.0008092256344956146
0.23641613613613613,0.000795335224836802
0.2373985885885886,0.0007816401764309659
0.23838104104104105,0.0007681422240738964
0.23936349349349348,0.0007548444558482619
0.24034594594594594,0.0007417504084247721
0.2413283983983984,0.0007288631747644859
0.24231085085085086,0.0007161846021272967
0.2432933033033033,0.000703714575773601
0.24427575575575575,0.0006914503832505428
0.2452582082082082,0.0006793861542993071
0.24624066066066067,0.0006675123718533989
0.2472231131131131,0.0006558154503804946
0.24820556556556556,0.0006442774036662197
0.24918801801801801,0.0006328759541118859
0.2501704704704705,0.000621585342535042
0.2511529229229229,0.0006103772764965369
0.2521353753753754,0.0005992218216981952
0.2531178278278278,0.000588088238758847
0.25410028028028026,0.0005769457704931378
0.25508273273273274,0.000565764383073432
0.2560651851851852,0.0005545154625746921
0.25704763763763766,0.0005431724664905705
0.2580300900900901,0.0005317115279654318
0.2590125425425425,0.0005201120088059271
0.259994994994995,0.0005083569957930754
0.26097744744744744,0.0004964337130641033
0.2619598998998999,0.0004843337333522271
0.26294235235235236,0.0004720530126215413
0.2639248048048048,0.00045959186871099433
0.2649072572572573,0.00044695491782030327
0.2658897097097097,0.0004341509656511889
0.26687216216216214,0.0004211928509888926
0.26785461461461463,0.0004080972406673721
0.26883706706706706,0.0003948843761181686
0.2698195195195195,0.00038157777302143974
0.270801971971972,0.00036820387691610527
0.2717844244244244,0.00035479167893865044
0.2727668768768769,0.00034137229709979447
0.2737493293293293,0.00032797852962746323
0.27473178178178176,0.00031464438785884215
0.27571423423423425,0.0003014046169141213
0.2766966866866867,0.0002882942128968237
0.2776791391391391,0.0002753479456167381
0.2786615915915916,0.00026259989580788357
0.279644044044044,0.0002500830153269551
0.2806264964964965,0.0002378286951531839
0.28160894894894895,0.00022586625032918763
0.2825914014014014,0.000214222393311951
0.28357385385385386,0.0002029208200683852
0.2845563063063063,0.00019198191785624988
0.2855387587587588,0.00018142258625012338
0.2865212112112112,0.00017125616096495466
0.28750366366366364,0.00016149242858365075
0.28848611611611613,0.00015213771939198104
0.28946856856856856,0.0001431950651419665
0.290451021021021,0.00013466440865710772
0.2914334734734735,0.00012654285269419343
0.2924159259259259,0.00011882493631194913
0.2933983783783784,0.00011150293150527479
0.29438083083083083,0.00010456718856843038
0.29536328328328326,9.8006528150223e-05
0.29634573573573575,9.180860265888201e-05
0.2973281881881882,8.596020930303031e-05
0.2983106406406406,8.044755847825686e-05
0.2992930930930931,7.525650164882159e-05
0.30027554554554553,7.037272284615513e-05
0.301257997997998,6.57818977802729e-05
0.30224045045045045,6.146982435290781e-05
0.3032229029029029,5.7422526674285564e-05
0.30420535535535537,5.3626330104144944e-05
0.3051878078078078,5.0067915065694374e-05
0.30617026026026023,4.673435942055525e-05
0.3071527127127127,4.3613171507792964e-05
0.30813516516516515,4.0692314929706577e-05
0.30911761761761763,3.7960226091375225e-05
0.31010007007007007,3.540582542505358e-05
0.3110825225225225,3.30185231543232e-05
0.312064974974975,3.078822037783107e-05
0.3130474274274274,2.870530617950691e-05
0.31402987987987985,2.6760651402154803e-05
0.31501233233233233,2.4945599654878347e-05
0.31599478478478477,2.3251956062274923e-05
0.31697723723723725,2.1671974205024532e-05
0.3179596896896897,2.0198341647490415e-05
0.3189421421421421,1.8824164398281834e-05
0.3199245945945946,1.7542950604342576e-05
0.32090704704704703,1.6348593737892896e-05
0.3218894994994995,1.523535549831066e-05
0.32287195195195195,1.4197848617576436e-05
0.3238544044044044,1.323101972800951e-05
0.32483685685685687,1.2330132424437197e-05
0.3258193093093093,1.149075062944049e-05
0.32680176176176173,1.0708722349631316e-05
0.3277842142142142,9.980163892827582e-06
0.32876666666666665,9.301444600241003e-06
0.32974911911911914,8.669172134168484e-06
0.33073157157157157,8.08017834996454e-06
0.331714024024024,7.531505771063631e-06
0.3326964764764765,7.020394677339114e-06
0.3336789289289289,6.544270809951063e-06
0.33466138138138135,6.100733689892185e-06
0.33564383383383384,5.687545542546131e-06
0.33662628628628627,5.302620816591322e-06
0.33760873873873876,4.944016282399056e-06
0.3385911911911912,4.609921692580788e-06
0.3395736436436436,4.298650985438703e-06
0.3405560960960961,4.008634010681884e-06
0.34153854854854854,3.738408755811943e-06
0.34252100100100097,3.486614050987924e-06
0.34350345345345346,3.2519827275813074e-06
0.3444859059059059,3.0333351856742406e-06
0.3454683583583584,2.829573348489023e-06
0.3464508108108108,2.6396750212363724e-06
0.34743326326326324,2.4626886375761043e-06
0.3484157157157157,2.297728367735439e-06
0.34939816816816816,2.1439695638648663e-06
0.35038062062062064,2.0006445197883863e-06
0.3513630730730731,1.8670385237909451e-06
0.3523455255255255,1.7424861844817438e-06
0.353327977977978,1.626368011085472e-06
0.3543104304304304,1.518107230745455e-06
0.35529288288288285,1.4171668265797668e-06
0.35627533533533534,1.3230467813158504e-06
0.3572577877877878,1.2352815123460224e-06
0.35824024024024026,1.153437484998271e-06
0.3592226926926927,1.077110991708604e-06
0.3602051451451451,1.0059260856149195e-06
0.3611875975975976,9.395326578731777e-07
0.36217005005005004,8.776046485823817e-07
0.36315250250250247,8.198383787281382e-07
0.36413495495495496,7.659509910186908e-07
0.3651174074074074,7.156789997637495e-07
0.3660998598598599,6.687769454349168e-07
0.3670823123123123,6.250161459394969e-07
0.36806476476476474,5.841835371691866e-07
0.3690472172172172,5.460805960168259e-07
0.37002966966966966,5.105223396264202e-07
0.3710121221221221,4.773363951603539e-07
0.3719945745745746,4.4636213483837266e-07
0.372977027027027,4.174498714304824e-07
0.3739594794794795,3.904601097743323e-07
0.3749419319319319,3.652628502415807e-07
0.37592438438438436,3.4173694041319147e-07
0.37690683683683684,3.197694722030361e-07
0.3778892892892893,2.9925522288546376e-07
0.37887174174174176,2.800961349707634e-07
0.3798541941941942,2.622008305435213e-07
0.3808366466466466,2.4548415777415745e-07
0.3818190990990991,2.2986676758093085e-07
0.38280155155155154,2.1527471853348569e-07
0.383784004004004,2.016391081979016e-07
0.38476645645645646,1.8889572922739054e-07
0.3857489089089089,1.7698474860213715e-07
0.3867313613613614,1.6585040851649183e-07
0.3877138138138138,1.5544074750174714e-07
0.38869626626626624,1.4570734045834346e-07
0.38967871871871873,1.3660505635245897e-07
0.39066117117117116,1.280918324088391e-07
0.3916436236236236,1.201284637045283e-07
0.3926260760760761,1.1267840713689208e-07
0.3936085285285285,1.0570759880430444e-07
0.394590980980981,9.918428389917271e-08
0.39557343343343343,9.307885827068415e-08
0.39655588588588586,8.736372086909388e-08
0.39753833833833835,8.201313633453869e-08
0.3985207907907908,7.700310704134199e-08
0.3995032432432432,7.231125394532447e-08
0.4004856956956957,6.791670560950158e-08
0.40146814814814813,6.379999487335452e-08
0.4024506006006006,5.994296266578974e-08
0.40343305305305305,5.632866847039589e-08
0.4044155055055055,5.294130698291506e-08
0.40539795795795797,4.9766130532290425e-08
0.4063804104104104,4.6789376865981634e-08
0.40736286286286283,4.399820192763943e-08
0.4083453153153153,4.138061728078168e-08
0.40932776776776775,3.892543185597448e-08
0.41031022022022023,3.662219772124713e-08
0.41129267267267267,3.44611595962328e-08
0.4122751251251251,3.243320784984121e-08
0.4132575775775776,3.0529834739308775e-08
0.41424003003003,2.8743093665261362e-08
0.4152224824824825,2.7065561233068336e-08
0.41620493493493493,2.549030192535275e-08
0.41718738738738737,2.401083520408877e-08
0.41816983983983985,2.2621104873366826e-08
0.4191522922922923,2.1315450545673094e-08
0.4201347447447447,2.0088581065489852e-08
0.4211171971971972,1.8935549754221946e-08
0.42209964964964963,1.7851731349947768e-08
0.4230821021021021,1.683280052432493e-08
0.42406455455455455,1.587471186720555e-08
0.425047007007007,1.4973681237154577e-08
0.42602945945945947,1.4126168383190187e-08
0.4270119119119119,1.3328860749673203e-08
0.42799436436436433,1.2578658382434843e-08
0.4289768168168168,1.1872659859954665e-08
0.42995926926926925,1.1208149178727196e-08
0.43094172172172174,1.0582583526905081e-08
0.43192417417417417,9.993581884914948e-09
0.4329066266266266,9.438914396022019e-09
0.4338890790790791,8.916492453802276e-09
0.4348715315315315,8.424359457180473e-09
0.43585398398398395,7.960682185386333e-09
0.43683643643643644,7.52374273566064e-09
0.43781888888888887,7.111930985193164e-09
0.43880134134134136,6.723737563119412e-09
0.4397837937937938,6.3577473009426065e-09
0.4407662462462462,6.012633127182036e-09
0.4417486986986987,5.687150374595288e-09
0.44273115115115114,5.380131470706014e-09
0.4437136036036036,5.090480984566288e-09
0.44469605605605605,4.8171710047020785e-09
0.4456785085085085,4.559236825050806e-09
0.446660960960961,4.3157729174143455e-09
0.4476434134134134,4.0859291705293e-09
0.44862586586586584,3.868907377312459e-09
0.4496083183183183,3.6639579531838087e-09
0.45059077077077075,3.470376869606711e-09
0.45157322322322324,3.287502788131309e-09
0.4525556756756757,3.1147143812823863e-09
0.4535381281281281,2.9514278276107046e-09
0.4545205805805806,2.7970944691286857e-09
0.455503033033033,2.651198620186467e-09
0.45648548548548545,2.5132555176167375e-09
0.45746793793793794,2.3828094026912046e-09
0.45845039039039037,2.2594317260937574e-09
0.45943284284284286,2.142719467727951e-09
0.4604152952952953,2.0322935637448914e-09
0.4613977477477477,1.9277974336293346e-09
0.4623802002002002,1.8288955953207162e-09
0.46336265265265264,1.7352723452822108e-09
0.46434510510510507,1.6466305131550155e-09
0.46532755755755756,1.562690303420278e-09
0.46631001001001,1.483188218522429e-09
0.4672924624624625,1.4078760567934225e-09
0.4682749149149149,1.3365199791425584e-09
0.46925736736736734,1.2688996390380848e-09
0.4702398198198198,1.2048073708122934e-09
0.47122227227227226,1.1440474317748725e-09
0.4722047247247247,1.0864352940275926e-09
0.4731871771771772,1.0317969823448332e-09
0.4741696296296296,9.799685204600316e-10
0.4751520820820821,9.307959921817824e-10
0.4761345345345345,8.841361564330023e-10
0.47711698698698696,8.398568474268722e-10
0.47809943943943944,7.978370632907589e-10
0.4790818918918919,7.579668050596557e-10
0.48006434434434436,7.20146720970181e-10
0.4810467967967968,6.842876041444596e-10
0.4820292492492492,6.503097862853883e-10
0.4830117017017017,6.181424656831061e-10
0.48399415415415414,5.877230044360944e-10
0.4849766066066066,5.589962271278688e-10
0.48595905905905906,5.319136216799152e-10
0.4869415115115115,5.064204161622828e-10
0.487923963963964,4.823866967119226e-10
0.4889064164164164,4.5951552091008963e-10
0.48988886886886884,4.373228746188386e-10
0.49087132132132133,4.153897241712973e-10
0.49185377377377376,3.937558121788399e-10
0.4928362262262262,3.7318619861786434e-10
0.4938186786786787,3.550200017559178e-10
0.4948011311311311,3.405680029744307e-10
0.4957835835835836,3.306092742866879e-10
0.49676603603603603,3.252014708008353e-10
0.49774848848848846,3.2386287509331615e-10
0.49873094094094095,3.257718677067933e-10
0.4997133933933934,3.2988703903378504e-10
0.5006958458458458,3.350503108343174e-10
0.5016782982982982,3.401225156722659e-10
0.5026607507507508,3.4417274616394206e-10
0.5036432032032032,3.466649369179638e-10
0.5046256556556556,3.474854925600197e-10
0.5056081081081081,3.46857802089461e-10
0.5065905605605605,3.452272712995164e-10
0.507573013013013,3.431364266318875e-10
0.5085554654654655,3.411039372529513e-10
0.5095379179179179,3.3951616068562177e-10
0.5105203703703703,3.3856581642931187e-10
0.5115028228228228,3.382759465742784e-10
0.5124852752752753,3.385482736674608e-10
0.5134677277277278,3.39208633915961e-10
0.5144501801801802,3.400510038708446e-10
0.5154326326326326,3.4088222461793024e-10
0.516415085085085,3.4156373319589313e-10
0.5173975375375375,3.4202557017350844e-10
0.51837998998999,3.4225458620416005e-10
0.5193624424424425,3.4227894075538523e-10
0.5203448948948949,3.421521139788881e-10
0.5213273473473473,3.4193670673187975e-10
0.5223097997997997,3.416886435812587e-10
0.5232922522522523,3.4144725173776414e-10
0.5242747047047047,3.4123577263733446e-10
0.5252571571571572,3.4106475108939927e-10
0.5262396096096096,3.4093546719004864e-10
0.527222062062062,3.4084334379307994e-10
0.5282045145145146,3.4078131685688937e-10
0.529186966966967,3.4074256664450837e-10
0.5301694194194194,3.407213466216362e-10
0.5311518718718719,3.4071292591425203e-10
0.5321343243243243,3.407134888977343e-10
0.5331167767767767,3.4072003589038754e-10
0.5340992292292293,3.407302845394951e-10
0.5350816816816817,3.4074257161234446e-10
0.5360641341341341,3.4075575500093495e-10
0.5370465865865865,3.4076911582097546e-10
0.538029039039039,3.4078226053715416e-10
0.5390114914914915,3.407950230808132e-10
0.539993943943944,3.408073670617219e-10
0.5409763963963964,3.408192980541129e-10
0.5419588488488488,3.4083082483165417e-10
0.5429413013013012,3.4084195605950334e-10
0.5439237537537538,3.4085270029197004e-10
0.5449062062062062,3.408630659730682e-10
0.5458886586586587,3.4087306143711704e-10
0.5468711111111111,3.4088269490932537e-10
0.5478535635635635,3.408919745063811e-10
0.5488360160160161,3.409009082370403e-10
0.5498184684684685,3.409095040027342e-10
0.5508009209209209,3.409177695981656e-10
0.5517833733733734,3.409257127119159e-10
0.5527658258258258,3.4093334092705985e-10
0.5537482782782782,3.4094066172176244e-10
0.5547307307307308,3.40947682469917e-10
0.5557131831831832,3.409544104417345e-10
0.5566956356356356,3.40960852804396e-10
0.557678088088088,3.4096701662265245e-10
0.5586605405405405,3.409729088594704e-10
0.559642992992993,3.409785363766539e-10
0.5606254454454455,3.409839059354692e-10
0.5616078978978979,3.4098902419729895e-10
0.5625903503503503,3.409938977242617e-10
0.5635728028028028,3.4099853297986576e-10
0.5645552552552553,3.410029363296517e-10
0.5655377077077077,3.410071140418255e-10
0.5665201601601602,3.410110722879172e-10
0.5675026126126126,3.4101481714342653e-10
0.568485065065065,3.410183545884759e-10
0.5694675175175176,3.4102169050846576e-10
0.57044996996997,3.4102483069471657e-10
0.5714324224224224,3.410277808451472e-10
0.5724148748748749,3.410305465649273e-10
0.5733973273273273,3.410331333671236e-10
0.5743797797797797,3.410355466733889e-10
0.5753622322322323,3.410377918145976e-10
0.5763446846846847,3.4103987403153813e-10
0.5773271371371371,3.410417984755613e-10
0.5783095895895896,3.4104357020926307e-10
0.579292042042042,3.410451942071385e-10
0.5802744944944945,3.410466753562774e-10
0.581256946946947,3.410480184570037e-10
0.5822393993993994,3.4104922822359066e-10
0.5832218518518518,3.4105030928489586e-10
0.5842043043043043,3.4105126618507424e-10
0.5851867567567568,3.410521033842269e-10
0.5861692092092092,3.4105282525908956e-10
0.5871516616616617,3.4105343610372795e-10
0.5881341141141141,3.410539401301883e-10
0.5891165665665665,3.4105434146920824e-10
0.590099019019019,3.4105464417088165e-10
0.5910814714714715,3.410548522053493e-10
0.5920639239239239,3.4105496946347767e-10
0.5930463763763764,3.4105499975755674e-10
0.5940288288288288,3.410549468219653e-10
0.5950112812812812,3.4105481431387707e-10
0.5959937337337338,3.410546058139369e-10
0.5969761861861862,3.410543248269546e-10
0.5979586386386386,3.410539747825851e-10
0.5989410910910911,3.4105355903603185e-10
0.5999235435435435,3.410530808687184e-10
0.600905995995996,3.410525434889984e-10
0.6018884484484485,3.410519500328254e-10
0.6028709009009009,3.410513035644611e-10
0.6038533533533533,3.4105060707715597e-10
0.6048358058058058,3.4104986349385687e-10
0.6058182582582583,3.4104907566787725e-10
0.6068007107107107,3.4104824638359995e-10
0.6077831631631632,3.410473783571889e-10
0.6087656156156156,3.410464742372421e-10
0.609748068068068,3.410455366055236e-10
0.6107305205205205,3.410445679776464e-10
0.611712972972973,3.4104357080375054e-10
0.6126954254254254,3.410425474692229e-10
0.6136778778778779,3.410415002953715e-10
0.6146603303303303,3.4104043154013337e-10
0.6156427827827827,3.4103934339877124e-10
0.6166252352352353,3.4103823800454874e-10
0.6176076876876877,3.4103711742945677e-10
0.6185901401401401,3.410359836848858e-10
0.6195725925925926,3.4103483872232914e-10
0.620555045045045,3.4103368443409047e-10
0.6215374974974975,3.4103252265395385e-10
0.62251994994995,3.410313551579066e-10
0.6235024024024024,3.410301836648195e-10
0.6244848548548548,3.4102900983715605e-10
0.6254673073073073,3.4102783528165793e-10
0.6264497597597597,3.41026661550041e-10
0.6274322122122122,3.4102549013970577e-10
0.6284146646646647,3.410243224944235e-10
0.6293971171171171,3.410231600050334e-10
0.6303795695695695,3.4102200401014224e-10
0.631362022022022,3.410208557968189e-10
0.6323444744744745,3.410197166012972e-10
0.6333269269269269,3.4101858760966434e-10
0.6343093793793794,3.4101746995856417e-10
0.6352918318318318,3.410163647358997e-10
0.6362742842842842,3.4101527298150924e-10
0.6372567367367368,3.4101419568788336e-10
0.6382391891891892,3.4101313380085927e-10
0.6392216416416416,3.410120882203136e-10
0.6402040940940941,3.4101105980085416e-10
0.6411865465465465,3.4101004935252806e-10
0.642168998998999,3.4100905764151053e-10
0.6431514514514515,3.410080853908104e-10
0.6441339039039039,3.4100713328095305e-10
0.6451163563563563,3.4100620195069147e-10
0.6460988088088088,3.410052919976906e-10
0.6470812612612612,3.4100440397924247e-10
0.6480637137137137,3.4100353841293644e-10
0.6490461661661662,3.410026957773827e-10
0.6500286186186186,3.410018765128867e-10
0.651011071071071,3.410010810221654e-10
0.6519935235235235,3.41000309671026e-10
0.652975975975976,3.4099956278907897e-10
0.6539584284284284,3.409988406704157e-10
0.6549408808808809,3.409981435743242e-10
0.6559233333333333,3.4099747172597605e-10
0.6569057857857857,3.40996825317113e-10
0.6578882382382383,3.4099620450677574e-10
0.6588706906906907,3.40995609421947e-10
0.6598531431431431,3.4099504015831373e-10
0.6608355955955956,3.409944967808976e-10
0.661818048048048,3.4099397932479917e-10
0.6628005005005005,3.4099348779587667e-10
0.663782952952953,3.409930221714304e-10
0.6647654054054054,3.4099258240092626e-10
0.6657478578578578,3.409921684066656e-10
0.6667303103103103,3.4099178008449246e-10
0.6677127627627627,3.4099141730448944e-10
0.6686952152152152,3.4099107991167265e-10
0.6696776676676677,3.4099076772669157e-10
0.6706601201201201,3.4099048054651673e-10
0.6716425725725725,3.40990218145133e-10
0.672625025025025,3.409899802742576e-10
0.6736074774774775,3.4098976666400394e-10
0.6745899299299299,3.409895770236068e-10
0.6755723823823824,3.4098941104209453e-10
0.6765548348348348,3.409892683890055e-10
0.6775372872872872,3.4098914871505776e-10
0.6785197397397398,3.4098905165287373e-10
0.6795021921921922,3.4098897681765667e-10
0.6804846446446446,3.409889238078933e-10
0.6814670970970971,3.4098889220604535e-10
0.6824495495495495,3.4098888157924387e-10
0.6834320020020019,3.4098889148000447e-10
0.6844144544544545,3.409889214468839e-10
0.6853969069069069,3.4098897100521355e-10
0.6863793593593593,3.40989039667781e-10
0.6873618118118118,3.4098912693551325e-10
0.6883442642642642,3.409892322981934e-10
0.6893267167167167,3.409893552351421e-10
0.6903091691691692,3.409894952159205e-10
0.6912916216216216,3.409896517010147e-10
0.692274074074074,3.409898241425465e-10
0.6932565265265265,3.40990011984957e-10
0.694238978978979,3.409902146657159e-10
0.6952214314314314,3.4099043161599217e-10
0.6962038838838839,3.409906622613762e-10
0.6971863363363363,3.409909060225605e-10
