r,X_H
0.13522353353353353,0.6313575231297417
0.136205985985986,0.6330550233694912
0.13718843843843845,0.6347315013171344
0.13817089089089088,0.636386839329152
0.13915334334334334,0.638020919762025
0.1401357957957958,0.6396336249722341
0.14111824824824826,0.6412248373162606
0.1421007007007007,0.642794439150585
0.14308315315315315,0.6443423128316884
0.1440656056056056,0.6458683407160517
0.14504805805805807,0.6473724051601555
0.1460305105105105,0.6488543910830278
0.14701296296296296,0.6503143056212389
0.14799541541541542,0.6517523291483469
0.14897786786786787,0.653168655195232
0.1499603203203203,0.6545634772927744
0.15094277277277277,0.6559369889718547
0.15192522522522522,0.6572893837633533
0.15290767767767768,0.6586208551981504
0.15389013013013011,0.6599315968071264
0.15487258258258257,0.6612218021211618
0.15585503503503503,0.6624916646711366
0.1568374874874875,0.6637413779879316
0.15781993993993992,0.6649711356024267
0.15880239239239238,0.6661811310455028
0.15978484484484484,0.6673715578480399
0.1607672972972973,0.6685426095409185
0.16174974974974976,0.669694479655019
0.1627322022022022,0.6708273617212214
0.16371465465465465,0.6719414492704066
0.1646971071071071,0.6730369358334546
0.16567955955955957,0.6741140149412458
0.166662012012012,0.6751728801246608
0.16764446446446446,0.6762137249145798
0.16862691691691692,0.677236742841883
0.16960936936936938,0.6782421274374509
0.1705918218218218,0.6792300722321639
0.17157427427427427,0.6802007707569024
0.17255672672672673,0.6811544165425466
0.1735391791791792,0.6820912031199771
0.17452163163163162,0.683011324020074
0.17550408408408408,0.6839149727737178
0.17648653653653654,0.6848023429117888
0.177468988988989,0.6856736279651675
0.17845144144144143,0.6865290214647342
0.1794338938938939,0.6873687169413693
0.18041634634634635,0.6881929079259529
0.1813987987987988,0.6890017879493655
0.18238125125125124,0.689795550542488
0.1833637037037037,0.6905743892361998
0.18434615615615615,0.691338497561382
0.1853286086086086,0.6920880690489146
0.18631106106106105,0.6928232972296782
0.1872935135135135,0.693544375634553
0.18827596596596596,0.6942514977944193
0.18925841841841842,0.6949448572401574
0.19024087087087088,0.6956246475026483
0.1912233233233233,0.6962910621127716
0.19220577577577577,0.6969442946014079
0.19318822822822823,0.6975845384994376
0.1941706806806807,0.6982119873377414
0.19515313313313312,0.698826834647199
0.19613558558558558,0.699429273958691
0.19711803803803804,0.7000194988030983
0.1981004904904905,0.7005977027113006
0.19908294294294293,0.7011640792141783
0.2000653953953954,0.701718821842612
0.20104784784784785,0.7022621241274821
0.2020303003003003,0.7027941795996689
0.20301275275275274,0.7033151817900528
0.2039952052052052,0.7038253242295139
0.20497765765765766,0.7043248004489329
0.20596011011011012,0.70481380397919
0.20694256256256255,0.7052925283511655
0.207925015015015,0.7057611670957399
0.20890746746746747,0.7062199137437937
0.20988991991991993,0.7066689618262069
0.21087237237237236,0.70710850487386
0.21185482482482482,0.7075387364176335
0.21283727727727728,0.7079598499884073
0.21381972972972974,0.7083720391170625
0.21480218218218217,0.7087754973344789
0.21578463463463463,0.7091704181715374
0.21676708708708708,0.7095569951591175
0.21774953953953954,0.7099354218281004
0.21873199199199198,0.710305889737422
0.21971444444444443,0.7106685587561097
0.2206968968968969,0.7110235631907648
0.22167934934934935,0.7113710366193049
0.2226618018018018,0.7117111126196479
0.22364425425425424,0.7120439247697115
0.2246267067067067,0.7123696066474137
0.22560915915915916,0.712688291830672
0.22659161161161162,0.7130001138974041
0.22757406406406405,0.713305206425528
0.2285565165165165,0.7136037029929614
0.22953896896896897,0.713895737177622
0.23052142142142143,0.7141814425574277
0.23150387387387386,0.714460952710296
0.23248632632632632,0.7147344012141448
0.23346877877877878,0.7150019216468921
0.23445123123123124,0.7152636475864554
0.23543368368368367,0.7155197126107529
0.23641613613613613,0.7157702502977015
0.2373985885885886,0.7160153942252199
0.23838104104104105,0.7162552779712252
0.23936349349349348,0.7164900351136356
0.24034594594594594,0.7167197992303685
0.2413283983983984,0.7169447038993421
0.24231085085085086,0.7171648826984739
0.2432933033033033,0.7173804692056814
0.24427575575575575,0.7175915969988831
0.2452582082082082,0.7177983996559962
0.24624066066066067,0.7180010107549385
0.2472231131131131,0.718199563873628
0.24820556556556556,0.7183941925899825
0.24918801801801801,0.7185850304819194
0.2501704704704705,0.7187722111273567
0.2511529229229229,0.7189558681042122
0.2521353753753754,0.7191361349904037
0.2531178278278278,0.7193131453638488
0.25410028028028026,0.7194870328024654
0.25508273273273274,0.7196579308841713
0.2560651851851852,0.7198259731868843
0.25704763763763766,0.719991293288522
0.2580300900900901,0.7201540247670021
0.2590125425425425,0.7203143012002426
0.259994994994995,0.7204722533520441
0.26097744744744744,0.7206279566228954
0.2619598998998999,0.7207814357996651
0.26294235235235236,0.7209327138074406
0.2639248048048048,0.7210818135713094
0.2649072572572573,0.7212287580163584
0.2658897097097097,0.7213735700676752
0.26687216216216214,0.721516272650347
0.26785461461461463,0.7216568886894611
0.26883706706706706,0.7217954411101045
0.2698195195195195,0.7219319528373648
0.270801971971972,0.7220664467963295
0.2717844244244244,0.7221989459120851
0.2727668768768769,0.7223294731097196
0.2737493293293293,0.72245805131432
0.27473178178178176,0.7225847034509737
0.27571423423423425,0.7227094524447676
0.2766966866866867,0.7228323212207894
0.2776791391391391,0.7229533327041262
0.2786615915915916,0.7230725098198653
0.279644044044044,0.7231898754930939
0.2806264964964965,0.7233054526488996
0.28160894894894895,0.7234192642123691
0.2825914014014014,0.7235313331085901
0.28357385385385386,0.7236416822626499
0.2845563063063063,0.7237503345996356
0.2855387587587588,0.7238573130446346
0.2865212112112112,0.7239626405227342
0.28750366366366364,0.7240663399590217
0.28848611611611613,0.7241684342785839
0.28946856856856856,0.7242689464065084
0.290451021021021,0.724367899267883
0.2914334734734735,0.7244653157877944
0.2924159259259259,0.7245612188913296
0.2933983783783784,0.7246556315035768
0.29438083083083083,0.7247485765496223
0.29536328328328326,0.7248400769545542
0.29634573573573575,0.7249301556434589
0.2973281881881882,0.7250188355414247
0.2983106406406406,0.7251061395735382
0.2992930930930931,0.7251920906648867
0.30027554554554553,0.7252767117405575
0.301257997997998,0.7253600257256383
0.30224045045045045,0.7254420555452158
0.3032229029029029,0.7255228241243777
0.30420535535535537,0.725602354388211
0.3051878078078078,0.7256806692618032
0.30617026026026023,0.7257577916702415
0.3071527127127127,0.725833744538613
0.30813516516516515,0.7259085507920051
0.30911761761761763,0.7259822333555052
0.31010007007007007,0.7260548151542007
0.3110825225225225,0.7261263191131782
0.312064974974975,0.7261967681575258
0.3130474274274274,0.7262661852123303
0.31402987987987985,0.7263345932026792
0.31501233233233233,0.7264020150536595
0.31599478478478477,0.7264684736903587
0.31697723723723725,0.7265339920378641
0.3179596896896897,0.7265985930212628
0.3189421421421421,0.7266622995656421
0.3199245945945946,0.7267251345960896
0.32090704704704703,0.7267871210376922
0.3218894994994995,0.7268482818155372
0.32287195195195195,0.7269086398547122
0.3238544044044044,0.7269682180803042
0.32483685685685687,0.7270270394174005
0.3258193093093093,0.7270851267910885
0.32680176176176173,0.7271425031264552
0.3277842142142142,0.7271991913485883
0.32876666666666665,0.7272552143825746
0.32974911911911914,0.7273105951535022
0.33073157157157157,0.7273653565864571
0.331714024024024,0.7274195216065276
0.3326964764764765,0.7274731131388006
0.3336789289289289,0.7275261541083637
0.33466138138138135,0.7275786674403038
0.33564383383383384,0.727630676059708
0.33662628628628627,0.727682202891664
0.33760873873873876,0.7277332708612592
0.3385911911911912,0.7277839028935803
0.3395736436436436,0.7278341219137152
0.3405560960960961,0.727883950846751
0.34153854854854854,0.7279334126177743
0.34252100100100097,0.7279825300705991
0.34350345345345346,0.7280313189864809
0.3444859059059059,0.7280797827139094
0.3454683583583584,0.7281279233371584
0.3464508108108108,0.7281757429405001
0.34743326326326324,0.7282232436082084
0.3484157157157157,0.728270427424556
0.34939816816816816,0.7283172964738157
0.35038062062062064,0.7283638528402605
0.3513630730730731,0.728410098608164
0.3523455255255255,0.728456035861799
0.353327977977978,0.7285016666854385
0.3543104304304304,0.7285469931633554
0.35529288288288285,0.728592017379823
0.35627533533533534,0.7286367414191144
0.3572577877877878,0.7286811673655024
0.35824024024024026,0.7287252973032602
0.3592226926926927,0.7287691333166607
0.3602051451451451,0.7288126774899775
0.3611875975975976,0.7288559319074827
0.36217005005005004,0.7288988986534501
0.36315250250250247,0.7289415798121528
0.36413495495495496,0.7289839774678634
0.3651174074074074,0.7290260937048549
0.3660998598598599,0.7290679306074009
0.3670823123123123,0.7291094902597742
0.36806476476476474,0.7291507747462477
0.3690472172172172,0.7291917861510945
0.37002966966966966,0.7292325265585881
0.3710121221221221,0.7292729980530007
0.3719945745745746,0.7293132027186061
0.372977027027027,0.7293531426396769
0.3739594794794795,0.7293928199004867
0.3749419319319319,0.7294322365853078
0.37592438438438436,0.7294713947784137
0.37690683683683684,0.7295102965640775
0.3778892892892893,0.729548944026572
0.37887174174174176,0.7295873392501705
0.3798541941941942,0.7296254843191461
0.3808366466466466,0.7296633813177716
0.3818190990990991,0.7297010323303201
0.38280155155155154,0.7297384394410645
0.383784004004004,0.7297756047342785
0.38476645645645646,0.7298125302942344
0.3857489089089089,0.7298492182052058
0.3867313613613614,0.7298856705514654
0.3877138138138138,0.7299218894172864
0.38869626626626624,0.7299578768869418
0.38967871871871873,0.7299936350447047
0.39066117117117116,0.730029165974848
0.3916436236236236,0.7300644717616452
0.3926260760760761,0.7300995544893689
0.3936085285285285,0.7301344162422924
0.394590980980981,0.7301690591046884
0.39557343343343343,0.7302034851608303
0.39655588588588586,0.7302376964949912
0.39753833833833835,0.7302716951914441
0.3985207907907908,0.7303054833344618
0.3995032432432432,0.7303390630083173
0.4004856956956957,0.7303724362972842
0.40146814814814813,0.7304056052856351
0.4024506006006006,0.7304385720576432
0.40343305305305305,0.7304713386975816
0.4044155055055055,0.730503907289723
0.40539795795795797,0.7305362799183412
0.4063804104104104,0.7305684586677084
0.40736286286286283,0.7306004456220982
0.4083453153153153,0.7306322428657834
0.40932776776776775,0.7306638524830374
0.41031022022022023,0.7306952765581328
0.41129267267267267,0.7307265171753429
0.4122751251251251,0.7307575764189406
0.4132575775775776,0.7307884563731992
0.41424003003003,0.7308191591223917
0.4152224824824825,0.7308496867507909
0.41620493493493493,0.7308800413426702
0.41718738738738737,0.7309102249823025
0.41816983983983985,0.7309402397539606
0.4191522922922923,0.7309700877419179
0.4201347447447447,0.7309997710304473
0.4211171971971972,0.7310292917038221
0.42209964964964963,0.7310586518463147
0.4230821021021021,0.7310878535421989
0.42406455455455455,0.7311168988757475
0.425047007007007,0.7311457899312335
0.42602945945945947,0.7311745287929299
0.4270119119119119,0.7312031175451098
0.42799436436436433,0.7312315582720462
0.4289768168168168,0.7312598530580122
0.42995926926926925,0.731288003987281
0.43094172172172174,0.7313160131441255
0.43192417417417417,0.7313438826128188
0.4329066266266266,0.7313716144776338
0.4338890790790791,0.7313992108228439
0.4348715315315315,0.7314266737327217
0.43585398398398395,0.7314540052915406
0.43683643643643644,0.7314812075835735
0.43781888888888887,0.7315082826930935
0.43880134134134136,0.7315352327043739
0.4397837937937938,0.7315620597016872
0.4407662462462462,0.7315887657693069
0.4417486986986987,0.7316153529915059
0.44273115115115114,0.7316418234525573
0.4437136036036036,0.7316681792367339
0.44469605605605605,0.7316944224283093
0.4456785085085085,0.7317205551115561
0.446660960960961,0.7317465793707474
0.4476434134134134,0.7317724972901564
0.44862586586586584,0.7317983109540559
0.4496083183183183,0.7318240224467193
0.45059077077077075,0.7318496338524196
0.45157322322322324,0.7318751472554296
0.4525556756756757,0.7319005647400226
0.4535381281281281,0.7319258883904715
0.4545205805805806,0.7319511202910493
0.455503033033033,0.7319762625260293
0.45648548548548545,0.7320013171796842
0.45746793793793794,0.7320262863362874
0.45845039039039037,0.732051172080112
0.45943284284284286,0.7320759764954305
0.4604152952952953,0.7321007016665166
0.4613977477477477,0.7321253496776431
0.4623802002002002,0.7321499226130828
0.46336265265265264,0.7321744225571093
0.46434510510510507,0.732198851593995
0.46532755755755756,0.7322232118080134
0.46631001001001,0.7322475052834376
0.4672924624624625,0.7322717341045404
0.4682749149149149,0.7322959003555949
0.46925736736736734,0.7323200061208742
0.4702398198198198,0.7323440534846516
0.47122227227227226,0.7323680445311996
0.4722047247247247,0.7323919813447917
0.4731871771771772,0.7324158660097009
0.4741696296296296,0.7324397006102
0.4751520820820821,0.7324634872305622
0.4761345345345345,0.7324872279550608
0.47711698698698696,0.7325109248679684
0.47809943943943944,0.7325345800535585
0.4790818918918919,0.7325581955961037
0.48006434434434436,0.7325817735798776
0.4810467967967968,0.7326053160891526
0.4820292492492492,0.7326288252082023
0.4830117017017017,0.7326523030212995
0.48399415415415414,0.7326757516127174
0.4849766066066066,0.7326991730667288
0.48595905905905906,0.7327225694676069
0.4869415115115115,0.7327459428996249
0.487923963963964,0.7327692954470557
0.4889064164164164,0.7327926291941723
0.48988886886886884,0.7328159462252479
0.49087132132132133,0.7328392486245554
0.49185377377377376,0.732862538476368
0.4928362262262262,0.7328858178649584
0.4938186786786787,0.7329090888746004
0.4948011311311311,0.7329323535895664
0.4957835835835836,0.7329556140941296
0.49676603603603603,0.7329788724725631
0.49774848848848846,0.73300213080914
0.49873094094094095,0.7330253911881333
0.4997133933933934,0.7330486556938159
0.5006958458458458,0.7330719264104611
0.5016782982982982,0.7330952054223419
0.5026607507507508,0.7331184948137315
0.5036432032032032,0.7331417966689024
0.5046256556556556,0.7331651130721284
0.5056081081081081,0.733188446107682
0.5065905605605605,0.7332117978598365
0.507573013013013,0.7332351704128646
0.5085554654654655,0.73325856585104
0.5095379179179179,0.7332819862586352
0.5105203703703703,0.7333054337199233
0.5115028228228228,0.7333289103191778
0.5124852752752753,0.7333524181406712
0.5134677277277278,0.7333759592686769
0.5144501801801802,0.7333995357874681
0.5154326326326326,0.7334231497813173
0.516415085085085,0.7334468033344979
0.5173975375375375,0.7334704985312829
0.51837998998999,0.7334942374559454
0.5193624424424425,0.7335180221927586
0.5203448948948949,0.7335418548259951
0.5213273473473473,0.7335657374399285
0.5223097997997997,0.7335896721188313
0.5232922522522523,0.733613660946977
0.5242747047047047,0.7336377060086385
0.5252571571571572,0.7336618093880889
0.5262396096096096,0.733685973169601
0.527222062062062,0.7337101994374482
0.5282045145145146,0.7337344902759034
0.529186966966967,0.7337588477692395
0.5301694194194194,0.7337832740017299
0.5311518718718719,0.7338077710576476
0.5321343243243243,0.733832341021265
0.5331167767767767,0.733856985976856
0.5340992292292293,0.7338817080086935
0.5350816816816817,0.7339065092010499
0.5360641341341341,0.7339313916381992
0.5370465865865865,0.7339563574044139
0.538029039039039,0.7339814085839669
0.5390114914914915,0.7340065472611317
0.539993943943944,0.7340317751582864
0.5409763963963964,0.734057089927269
0.5419588488488488,0.7340824866571507
0.5429413013013012,0.7341079603970484
0.5439237537537538,0.7341335061960799
0.5449062062062062,0.7341591191033626
0.5458886586586587,0.7341847941680142
0.5468711111111111,0.7342105264391522
0.5478535635635635,0.734236310965894
0.5488360160160161,0.7342621427973574
0.5498184684684685,0.7342880169826597
0.5508009209209209,0.7343139285709185
0.5517833733733734,0.7343398726112514
0.5527658258258258,0.7343658441527761
0.5537482782782782,0.7343918382446097
0.5547307307307308,0.7344178499358702
0.5557131831831832,0.7344438742756746
0.5566956356356356,0.7344699063131408
0.557678088088088,0.7344959410973866
0.5586605405405405,0.7345219736775289
0.559642992992993,0.7345479991026859
0.5606254454454455,0.7345740124219746
0.5616078978978979,0.7346000086845128
0.5625903503503503,0.734625982939418
0.5635728028028028,0.7346519302358078
0.5645552552552553,0.7346778456227995
0.5655377077077077,0.7347037241495108
0.5665201601601602,0.7347295608650591
0.5675026126126126,0.7347553508185626
0.568485065065065,0.7347810890591381
0.5694675175175176,0.7348067706359029
0.57044996996997,0.7348323905979754
0.5714324224224224,0.7348579439944727
0.5724148748748749,0.7348834258745123
0.5733973273273273,0.7349088312872116
0.5743797797797797,0.7349341552816888
0.5753622322322323,0.7349593929070608
0.5763446846846847,0.7349845392124451
0.5773271371371371,0.7350095892469597
0.5783095895895896,0.7350345380597219
0.579292042042042,0.735059380699849
0.5802744944944945,0.735084112216459
0.581256946946947,0.7351087276586691
0.5822393993993994,0.7351332220755968
0.5832218518518518,0.7351575905163601
0.5842043043043043,0.7351818280300759
0.5851867567567568,0.7352059296658623
0.5861692092092092,0.7352298904728366
0.5871516616616617,0.735253705500116
0.5881341141141141,0.7352773697968187
0.5891165665665665,0.7353008784120619
0.590099019019019,0.7353242263949632
0.5910814714714715,0.7353474087946399
0.5920639239239239,0.7353704206602097
0.5930463763763764,0.7353932570407902
0.5940288288288288,0.735415912985499
0.5950112812812812,0.7354383835434536
0.5959937337337338,0.7354606637637712
0.5969761861861862,0.73548274869557
0.5979586386386386,0.7355046333879668
0.5989410910910911,0.7355263128900799
0.5999235435435435,0.7355477822510259
0.600905995995996,0.7355690365199233
0.6018884484484485,0.7355900707458889
0.6028709009009009,0.7356108799780406
0.6038533533533533,0.735631459265496
0.6048358058058058,0.7356518036573725
0.6058182582582583,0.7356719082027876
0.6068007107107107,0.735691767950859
0.6077831631631632,0.7357113779507042
0.6087656156156156,0.7357307332514406
0.609748068068068,0.7357498289021855
0.6107305205205205,0.735768659952057
0.611712972972973,0.7357872214501725
0.6126954254254254,0.7358055084456493
0.6136778778778779,0.7358235159876051
0.6146603303303303,0.7358412391251574
0.6156427827827827,0.7358586729074237
0.6166252352352353,0.7358758123835215
0.6176076876876877,0.7358926526025686
0.6185901401401401,0.7359091886136822
0.6195725925925926,0.7359254154659801
0.620555045045045,0.7359413282085795
0.6215374974974975,0.7359569218905986
0.62251994994995,0.7359721915611541
0.6235024024024024,0.7359871322693642
0.6244848548548548,0.736001739064346
0.6254673073073073,0.7360160069952173
0.6264497597597597,0.7360299311110956
0.6274322122122122,0.7360435064610982
0.6284146646646647,0.7360567280943431
0.6293971171171171,0.7360695910599474
0.6303795695695695,0.7360820904070289
0.631362022022022,0.736094221184705
0.6323444744744745,0.736105978442093
0.6333269269269269,0.7361173572283111
0.6343093793793794,0.7361283525924762
0.6352918318318318,0.7361389615245164
0.6362742842842842,0.7361492670230316
0.6372567367367368,0.7361594703393617
0.6382391891891892,0.7361697813200798
0.6392216416416416,0.7361804098117577
0.6402040940940941,0.7361915656609685
0.6411865465465465,0.7362034587142847
0.642168998998999,0.7362162988182787
0.6431514514514515,0.736230295819523
0.6441339039039039,0.7362456595645906
0.6451163563563563,0.7362625999000537
0.6460988088088088,0.7362813266724852
0.6470812612612612,0.7363020497284573
0.6480637137137137,0.7363249789145426
0.6490461661661662,0.7363503240773143
0.6500286186186186,0.736378295063344
0.651011071071071,0.7364091017192047
0.6519935235235235,0.7364429538914694
0.652975975975976,0.73648006142671
0.6539584284284284,0.7365206341714995
0.6549408808808809,0.7365648819724105
0.6559233333333333,0.7366130146760154
0.6569057857857857,0.7366652421288866
0.6578882382382383,0.7367217741775972
0.6588706906906907,0.7367828206687193
0.6598531431431431,0.7368485914488254
0.6608355955955956,0.7369192963644884
0.661818048048048,0.7369951452622812
0.6628005005005005,0.7370763479887754
0.663782952952953,0.7371631143905444
0.6647654054054054,0.7372556543141606
0.6657478578578578,0.7373541776061961
0.6667303103103103,0.7374588941132242
0.6677127627627627,0.7375700136818171
0.6686952152152152,0.7376877461585473
0.6696776676676677,0.7378123013899874
0.6706601201201201,0.7379438892227101
0.6716425725725725,0.7380827195032881
0.672625025025025,0.7382290020782936
0.6736074774774775,0.7383829467942994
0.6745899299299299,0.738544763497878
0.6755723823823824,0.73871465059698
0.6765548348348348,0.7388926771023758
0.6775372872872872,0.7390788302103894
0.6785197397397398,0.739273095826772
0.6795021921921922,0.7394754598572746
0.6804846446446446,0.7396859082076482
0.6814670970970971,0.7399044267836438
0.6824495495495495,0.7401310014910126
0.6834320020020019,0.7403656182355058
0.6844144544544545,0.7406082629228744
0.6853969069069069,0.7408589214588691
0.6863793593593593,0.7411175797492413
0.6873618118118118,0.7413842236997419
0.6883442642642642,0.741658839216122
0.6893267167167167,0.7419414122041328
0.6903091691691692,0.742231928569525
0.6912916216216216,0.7425303742180503
0.692274074074074,0.7428367350554589
0.6932565265265265,0.7431509969875026
0.694238978978979,0.7434731459199322
0.6952214314314314,0.7438031677584986
0.6962038838838839,0.744141048408953
0.6971863363363363,0.7444867737770466
0.6981687887887887,0.74484032976853
0.6991512412412413,0.7452017022891548
0.7001336936936937,0.7455708772446719
0.7011161461461461,0.7459478405408319
0.7020985985985986,0.746332537274752
0.703081051051051,0.7467246808210266
0.7040635035035034,0.7471239028696324
0.705045955955956,0.7475298350186409
0.7060284084084084,0.7479421088661243
0.7070108608608608,0.7483603560101536
0.7079933133133133,0.748784208048801
0.7089757657657657,0.7492132965801379
0.7099582182182183,0.7496472532022364
0.7109406706706707,0.7500857095131676
0.7119231231231231,0.7505282971110039
0.7129055755755755,0.7509746475938164
0.713888028028028,0.7514243925596769
0.7148704804804805,0.7518771636066574
0.715852932932933,0.752332592332829
0.7168353853853854,0.7527903103362642
0.7178178378378378,0.7532499492150342
0.7188002902902902,0.7537111405672107
0.7197827427427427,0.7541735159908654
0.7207651951951952,0.7546367070840703
0.7217476476476476,0.75510034532518
0.7227301001001001,0.755561681064672
0.7237125525525525,0.7560094729066614
0.7246950050050049,0.7564305872512445
0.7256774574574575,0.7568118904985167
0.7266599099099099,0.7571404232462657
0.7276423623623623,0.7574110413428509
0.7286248148148148,0.7576294014606055
0.7296072672672672,0.7578019512477934
0.7305897197197198,0.7579351383526798
0.7315721721721722,0.7580354104235288
0.7325546246246246,0.7581092151086049
0.733537077077077,0.758163000056173
0.7345195295295295,0.7582032129144973
0.735501981981982,0.7582362674194819
0.7364844344344345,0.7582662907584111
0.7374668868868869,0.7582937130560193
0.7384493393393393,0.7583186278414337
0.7394317917917917,0.758341128643781
0.7404142442442442,0.7583613089921881
0.7413966966966967,0.7583792624157818
0.7423791491491492,0.7583950824436893
0.7433616016016016,0.7584088626050368
0.744344054054054,0.7584206964289519
0.7453265065065064,0.758430677444561
0.746308958958959,0.7584388991809914
0.7472914114114114,0.7584454551673697
0.7482738638638639,0.7584504389328227
0.7492563163163163,0.7584539440064777
0.7502387687687687,0.7584560639174609
0.7512212212212213,0.7584568921948998
0.7522036736736737,0.7584565223679207
0.7531861261261261,0.7584550479656512
0.7541685785785786,0.7584525625172177
0.755151031031031,0.7584491595517471
0.7561334834834835,0.7584449325983662
0.757115935935936,0.7584399751862024
0.7580983883883884,0.7584343808443821
0.7590808408408408,0.7584282431020322
0.7600632932932933,0.7584216554882798
0.7610457457457457,0.7584147115322514
0.7620281981981982,0.7584075047630742
0.7630106506506507,0.7584001287098749
0.7639931031031031,0.758392676901781
0.7649755555555555,0.7583852428679182
0.765958008008008,0.7583779201374145
0.7669404604604605,0.7583707911034295
0.7679229129129129,0.7583638752927238
0.7689053653653654,0.7583571701928176
0.7698878178178178,0.7583506732675155
0.7708702702702702,0.7583443819806227
0.7718527227227228,0.7583382937959435
