r,X_He3
0.00161,8.893088654997502e-06
0.0025924524524524525,8.903007818440822e-06
0.0035749049049049048,8.917352121643595e-06
0.004557357357357358,8.936140051466068e-06
0.00553980980980981,8.959392736448443e-06
0.006522262262262262,8.987133975627535e-06
0.007504714714714715,9.019390254518594e-06
0.008487167167167168,9.056190748282484e-06
0.00946961961961962,9.097567312017543e-06
0.010452072072072072,9.143554458033563e-06
0.011434524524524524,9.194189319885715e-06
0.012416976976976976,9.249511602902138e-06
0.01339942942942943,9.309563529642838e-06
0.014381881881881883,9.3743898352381e-06
0.015364334334334335,9.44403781600422e-06
0.016346786786786787,9.518557379026705e-06
0.01732923923923924,9.598001084766447e-06
0.01831169169169169,9.682424183578816e-06
0.019294144144144144,9.771884647063373e-06
0.020276596596596596,9.866443195152178e-06
0.021259049049049048,9.966163319849516e-06
0.0222415015015015,1.0071111306538512e-05
0.023223953953953953,1.0181356253789699e-05
0.024206406406406405,1.0296970092626293e-05
0.02518885885885886,1.0418027606230592e-05
0.026171311311311313,1.0544606451114774e-05
0.027153763763763765,1.0676787180819972e-05
0.028136216216216217,1.0814653273262519e-05
0.02911866866866867,1.0958291162902288e-05
0.03010112112112112,1.1107790278974204e-05
0.031083573573573574,1.126324309109713e-05
0.032066026026026026,1.1424745163655331e-05
0.03304847847847848,1.1592395220432819e-05
0.03403093093093093,1.1766295221076539e-05
0.03501338338338338,1.1946550451066698e-05
0.035995835835835835,1.213326962697957e-05
0.03697828828828829,1.2326565018945861e-05
0.03796074074074074,1.252655259233109e-05
0.03894319319319319,1.273335217079592e-05
0.039925645645645644,1.2947087623033168e-05
0.040908098098098096,1.3167887075627976e-05
0.04189055055055055,1.3395883154482223e-05
0.042873003003003,1.3631213234527097e-05
0.04385545545545545,1.3874019581241327e-05
0.044837907907907905,1.412444938874014e-05
0.04582036036036036,1.43826548107025e-05
0.04680281281281281,1.4648792997184786e-05
0.04778526526526526,1.4923026137253602e-05
0.04876771771771772,1.5205521507353133e-05
0.04975017017017017,1.5496451525346848e-05
0.050732622622622625,1.57959938101875e-05
0.05171507507507508,1.6104331247189428e-05
0.05269752752752753,1.6421652058888754e-05
0.05367997997997998,1.6748149881494524e-05
0.054662432432432434,1.7084023846948993e-05
0.055644884884884886,1.7429478670623435e-05
0.05662733733733734,1.7784724744695594e-05
0.05760978978978979,1.814997823726009e-05
0.05859224224224224,1.8525461197238206e-05
0.059574694694694695,1.891140166516305e-05
0.06055714714714715,1.9308033789926937e-05
0.0615395995995996,1.9715597951585805e-05
0.06252205205205205,2.0134340890326293e-05
0.0635045045045045,2.056451584171065e-05
0.06448695695695696,2.1006382678318845e-05
0.06546940940940942,2.146020805792039e-05
0.06645186186186186,2.1926265578313288e-05
0.06743431431431432,2.2404835938972548e-05
0.06841676676676677,2.289620710966302e-05
0.06939921921921922,2.340067450617245e-05
0.07038167167167167,2.3918541173328278e-05
0.07136412412412413,2.4450117975470614e-05
0.07234657657657657,2.499572379455291e-05
0.07332902902902903,2.555568573605381e-05
0.07431148148148148,2.613033934288243e-05
0.07529393393393394,2.6720028817468785e-05
0.07627638638638638,2.7325107252230165e-05
0.07725883883883884,2.7945936868613495e-05
0.07824129129129129,2.8582889264910574e-05
0.07922374374374375,2.9236345673054002e-05
0.08020619619619619,2.9906697224594782e-05
0.08118864864864865,3.0594345226074573e-05
0.0821711011011011,3.129970144400042e-05
0.08315355355355356,3.202318839963305e-05
0.084136006006006,3.276523967380336e-05
0.08511845845845846,3.352630022196876e-05
0.0861009109109109,3.430682669972268e-05
0.08708336336336336,3.5107287798971294e-05
0.08806581581581581,3.592816459498764e-05
0.08904826826826827,3.676995090455392e-05
0.09003072072072071,3.7633153655401645e-05
0.09101317317317317,3.85182932671514e-05
0.09199562562562562,3.942590404395808e-05
0.09297807807807808,4.035653457905627e-05
0.09396053053053052,4.131074817139835e-05
0.09494298298298298,4.228912325457332e-05
0.09592543543543544,4.329225383818491e-05
0.09690788788788789,4.432074996186132e-05
0.09789034034034035,4.5375238162058304e-05
0.09887279279279279,4.6456361951810534e-05
0.09985524524524525,4.7564782313571875e-05
0.1008376976976977,4.8701178205273265e-05
0.10182015015015015,4.986624707971509e-05
0.1028026026026026,5.1060705417391955e-05
0.10378505505505506,5.228528927283478e-05
0.1047675075075075,5.354075483453243e-05
0.10574995995995996,5.4827878998476506e-05
0.10673241241241241,5.614745995535276e-05
0.10771486486486487,5.7500317791370694e-05
0.10869731731731731,5.8887295102703505e-05
0.10967976976976977,6.0309257623478683e-05
0.11066222222222222,6.1767094867222e-05
0.11164467467467468,6.326172078163451e-05
0.11262712712712712,6.479407441653126e-05
0.11360957957957958,6.63651206047372e-05
0.11459203203203203,6.797585065569355e-05
0.11557448448448449,6.96272830614686e-05
0.11655693693693693,7.13204642148295e-05
0.11753938938938939,7.305646913896203e-05
0.11852184184184184,7.483640222837974e-05
0.1195042942942943,7.66613980004827e-05
0.12048674674674674,7.853262185716523e-05
0.1214691991991992,8.045127085580182e-05
0.12245165165165164,8.24185744888491e-05
0.1234341041041041,8.443579547121783e-05
0.12441655655655655,8.650423053448412e-05
0.125399009009009,8.862521122689891e-05
0.12638146146146145,9.080010471805953e-05
0.1273639139139139,9.303031460698054e-05
0.12834636636636637,9.531728173219212e-05
0.12932881881881883,9.766248498236284e-05
0.13031127127127126,0.00010006744210579466
0.13129372372372372,0.00010253371051700916
0.13227617617617618,0.00010506288809847359
0.13325862862862864,0.00010765661399535356
0.13424108108108107,0.000110316569401009
0.13522353353353353,0.00011304447833075113
0.136205985985986,0.00011584210838119088
0.13718843843843845,0.00011871127147229151
0.13817089089089088,0.00012165382456902211
0.13915334334334334,0.00012467167037926477
0.1401357957957958,0.00012776675802438943
0.14111824824824826,0.000130941083678643
0.1421007007007007,0.00013419669117322093
0.14308315315315315,0.00013753567256060423
0.1440656056056056,0.00014096016863443522
0.14504805805805807,0.0001444723693998815
0.1460305105105105,0.0001480745144891409
0.14701296296296296,0.00015176889354335708
0.14799541541541542,0.00015555784679977745
0.14897786786786787,0.0001594437660007457
0.1499603203203203,0.00016342909539137753
0.15094277277277277,0.00016751633275063674
0.15192522522522522,0.00017170803045796085
0.15290767767767768,0.00017600679659836283
0.15389013013013011,0.00018041529610914644
0.15487258258258257,0.00018493625197166371
0.15585503503503503,0.00018957244645176794
0.1568374874874875,0.00019432672239292598
0.15781993993993992,0.00019920198456622112
0.15880239239239238,0.00020420120108182067
0.15978484484484484,0.00020932740486677618
0.1607672972972973,0.0002145836952143985
0.16174974974974976,0.00021997323941080343
0.1627322022022022,0.00022549927444459776
0.16371465465465465,0.00023116510880609383
0.1646971071071071,0.0002369741243828644
0.16567955955955957,0.00024292977845887691
0.166662012012012,0.00024903560582493963
0.16764446446446446,0.00025529522100867404
0.16862691691691692,0.0002617123206327312
0.16960936936936938,0.0002682906859105521
0.1705918218218218,0.0002750341852894932
0.17157427427427427,0.0002819467772517863
0.17255672672672673,0.0002890325132843973
0.1735391791791792,0.00029629554102953847
0.17452163163163162,0.0003037401076282593
