r,X_C12
0.07332902902902903,6.369910190264311e-06
0.07431148148148148,6.337323980872634e-06
0.07529393393393394,6.3045907547619085e-06
0.07627638638638638,6.271717908627886e-06
0.07725883883883884,6.2387125769679765e-06
0.07824129129129129,6.205581620166606e-06
0.07922374374374375,6.172331613197609e-06
0.08020619619619619,6.1389688349421575e-06
0.08118864864864865,6.105499258119894e-06
0.0821711011011011,6.071928539830231e-06
0.08315355355355356,6.0382620127008614e-06
0.084136006006006,6.00450467663984e-06
0.08511845845845846,5.970661191187698e-06
0.0861009109109109,5.936735868465747e-06
0.08708336336336336,5.902732666716924e-06
0.08806581581581581,5.868655184435225e-06
0.08904826826826827,5.834506655080342e-06
0.09003072072072071,5.800289942374196e-06
0.09101317317317317,5.766007536176047e-06
0.09199562562562562,5.731661548933972e-06
0.09297807807807808,5.697253712710088e-06
0.09396053053053052,5.662785376778097e-06
0.09494298298298298,5.628257505818982e-06
0.09592543543543544,5.593670710665442e-06
0.09690788788788789,5.559025624102624e-06
0.09789034034034035,5.524323742369119e-06
0.09887279279279279,5.489568334286988e-06
0.09985524524524525,5.454765315855763e-06
0.1008376976976977,5.419924088970888e-06
0.10182015015015015,5.385058344215822e-06
0.1028026026026026,5.350186827833614e-06
0.10378505505505506,5.315334073212023e-06
0.1047675075075075,5.280531097540167e-06
0.10574995995995996,5.2458160647184504e-06
0.10673241241241241,5.211234873736938e-06
0.10771486486486487,5.176840084514654e-06
0.10869731731731731,5.1426846555350485e-06
0.10967976976976977,5.1088133477426195e-06
0.11066222222222222,5.075254331243144e-06
0.11164467467467468,5.042011129118521e-06
0.11262712712712712,5.00905488473051e-06
0.11360957957957958,4.97631694187719e-06
0.11459203203203203,4.943681735917126e-06
0.11557448448448449,4.910980009905353e-06
0.11655693693693693,4.877982394178082e-06
0.11753938938938939,4.844393421805679e-06
0.11852184184184184,4.809846096814697e-06
0.1195042942942943,4.7738991417441814e-06
0.12048674674674674,4.736102392947459e-06
0.1214691991991992,4.6962614659377075e-06
0.12245165165165164,4.654782230653966e-06
0.1234341041041041,4.612999041966553e-06
0.12441655655655655,4.573482774473597e-06
0.125399009009009,4.5403403397529025e-06
0.12638146146146145,4.51953791448365e-06
0.1273639139139139,4.519313868624411e-06
0.12834636636636637,4.55080038809049e-06
0.12932881881881883,4.6290580851833985e-06
0.13031127127127126,4.774874530338043e-06
0.13129372372372372,5.017949535323438e-06
0.13227617617617618,5.402623532353872e-06
0.13325862862862864,5.997339035403503e-06
0.13424108108108107,6.904006096158408e-06
0.13522353353353353,8.263761173240962e-06
0.136205985985986,1.0253436192878692e-05
0.13718843843843845,1.3074115313049322e-05
0.13817089089089088,1.6952326369732878e-05
0.13915334334334334,2.2148797126569395e-05
0.1401357957957958,2.895378855483958e-05
0.14111824824824826,3.7674061667665e-05
0.1421007007007007,4.8619080658503236e-05
0.14308315315315315,6.208991640330378e-05
0.1440656056056056,7.837269633459562e-05
0.14504805805805807,9.773565651824513e-05
0.1460305105105105,0.00012042482374697596
0.14701296296296296,0.00014665028856533858
0.14799541541541542,0.00017656758302124717
0.14897786786786787,0.0002102675063195686
0.1499603203203203,0.00024777120341492876
0.15094277277277277,0.0002890289296389953
0.15192522522522522,0.00033392247321120016
0.15290767767767768,0.0003822708862501933
0.15389013013013011,0.00043383887647152196
0.15487258258258257,0.0004883469893393756
0.15585503503503503,0.0005454825815303524
0.1568374874874875,0.0006049105545553858
0.15781993993993992,0.0006662828731494465
0.15880239239239238,0.0007292460185749929
0.15978484484484484,0.0007934458842899632
0.1607672972972973,0.0008585316682945472
0.16174974974974976,0.0009241604740350007
0.1627322022022022,0.0009900014291553093
0.16371465465465465,0.0010557389530290748
0.1646971071071071,0.0011210752467959019
0.16567955955955957,0.0011857321083758806
0.166662012012012,0.0012494521880366957
0.16764446446446446,0.0013119998043541903
0.16862691691691692,0.0013731614376066247
0.16960936936936938,0.0014327460095196376
0.1705918218218218,0.001490585046443999
0.17157427427427427,0.001546532808923319
0.17255672672672673,0.0016004664553990098
0.1735391791791792,0.0016522862925018682
0.17452163163163162,0.001701916136201189
0.17550408408408408,0.0017493033776428619
0.17648653653653654,0.0017944178433238658
0.177468988988989,0.0018372499888795874
0.17845144144144143,0.0018778089540240344
0.1794338938938939,0.001916120556190436
0.18041634634634635,0.0019522252698409405
0.1813987987987988,0.0019861762314340326
0.18238125125125124,0.0020180373031587853
0.1833637037037037,0.002047881221973008
0.18434615615615615,0.002075787854369496
0.1853286086086086,0.0021018425717447375
0.18631106106106105,0.0021261347563188474
0.1872935135135135,0.0021487564432804535
0.18827596596596596,0.002169801101203962
0.18925841841841842,0.0021893625497857857
0.19024087087087088,0.0022075340115314352
0.1912233233233233,0.0022244072921465915
0.19220577577577577,0.0022400720829698307
0.19318822822822823,0.0022546153754691585
0.1941706806806807,0.0022681209678510946
0.19515313313313312,0.0022806690567595935
0.19613558558558558,0.002292335915830888
0.19711803803803804,0.0023031936541666412
0.1981004904904905,0.0023133100466918586
0.19908294294294293,0.002322748428727272
0.2000653953953954,0.002331567647561119
0.20104784784784785,0.0023398220643205516
0.2020303003003003,0.002347561599992768
0.20301275275275274,0.0023548318200111626
0.2039952052052052,0.0023616740523846914
0.20497765765765766,0.002368125534896666
0.20596011011011012,0.0023742195874223043
0.20694256256256255,0.0023799858059049346
0.207925015015015,0.0023854502749836
0.20890746746746747,0.0023906357966765137
0.20988991991991993,0.0023955621328943075
0.21087237237237236,0.002400246259882981
0.21185482482482482,0.00240470263298039
0.21283727727727728,0.002408943460313287
0.21381972972972974,0.0024129789842668664
0.21480218218218217,0.002416817769728229
0.21578463463463463,0.002420466998242836
0.21676708708708708,0.002423932767332559
0.21774953953953954,0.0024272203943096677
0.21873199199199198,0.002430334723810143
0.21971444444444443,0.002433280413482492
0.2206968968968969,0.0024360620730681307
0.22167934934934935,0.0024386842762063885
0.2226618018018018,0.0024411515575053135
0.22364425425425424,0.0024434684097492743
0.2246267067067067,0.002445639281272462
0.22560915915915916,0.002447668573494317
0.22659161161161162,0.002449560638612315
0.22757406406406405,0.0024513197774478305
0.2285565165165165,0.0024529502374405687
0.22953896896896897,0.002454456210787082
0.23052142142142143,0.0024558418327189357
0.23150387387387386,0.002457111179915874
0.23248632632632632,0.002458268269049683
0.23346877877877878,0.0024593170554540232
0.23445123123123124,0.0024602614319160143
0.23543368368368367,0.002461105227584961
0.23641613613613613,0.002461852206993868
0.2373985885885886,0.002462506069189515
0.23838104104104105,0.0024630704469665947
0.23936349349349348,0.0024635489062019207
0.24034594594594594,0.0024639449452843825
0.2413283983983984,0.002464261994636646
0.24231085085085086,0.0024645034163245654
0.2432933033033033,0.0024646725037503754
0.24427575575575575,0.002464772481425854
0.2452582082082082,0.0024648065048216666
0.24624066066066067,0.002464777660289262
0.2472231131131131,0.0024646889650517373
0.24820556556556556,0.002464543367260175
0.24918801801801801,0.002464343746112118
0.2501704704704705,0.0024640929120288515
0.2511529229229229,0.002463793606888422
0.2521353753753754,0.0024634485043110834
0.2531178278278278,0.0024630602099944745
0.25410028028028026,0.0024626312620953795
0.25508273273273274,0.0024621641316555087
0.2560651851851852,0.0024616612230684083
0.25704763763763766,0.002461124874585108
0.2580300900900901,0.002460557358855816
0.2590125425425425,0.002459960883505443
0.259994994994995,0.0024593375917405487
0.26097744744744744,0.0024586895629855276
0.2619598998998999,0.0024580188135459235
0.26294235235235236,0.0024573272972968803
0.2639248048048048,0.0024566169063947136
0.2649072572572573,0.0024558894720098762
0.2658897097097097,0.0024551467650794157
0.26687216216216214,0.002454390497077371
0.26785461461461463,0.0024536223208014396
0.26883706706706706,0.0024528438311744523
0.2698195195195195,0.002452056566059136
0.270801971971972,0.0024512620070848974
0.2717844244244244,0.002450461580485326
0.2727668768768769,0.0024496566579450822
0.2737493293293293,0.0024488485574551988
0.27473178178178176,0.0024480385441756286
0.27571423423423425,0.0024472278313039677
0.2766966866866867,0.0024464175809495777
0.2776791391391391,0.002445608905011966
0.2786615915915916,0.0024448028660628753
0.279644044044044,0.0024440004782310737
0.2806264964964965,0.0024432027080892667
0.28160894894894895,0.002442410475542438
0.2825914014014014,0.002441624654716892
0.28357385385385386,0.0024408460748496673
0.2845563063063063,0.0024400755211775502
0.2855387587587588,0.00243931373582536
0.2865212112112112,0.002438561418693059
0.28750366366366364,0.002437819228341204
0.28848611611611613,0.0024370877828745383
0.28946856856856856,0.002436367660823252
0.290451021021021,0.0024356594020217698
0.2914334734734735,0.002434963508484663
0.2924159259259259,0.00243428044527965
0.2933983783783784,0.002433610641397352
0.29438083083083083,0.0024329544906177137
0.29536328328328326,0.00243231235237297
0.29634573573573575,0.0024316845526070195
0.2973281881881882,0.002431071384631135
0.2983106406406406,0.0024304731099759795
0.2992930930930931,0.002429889959239852
0.30027554554554553,0.0024293221329331647
0.301257997997998,0.0024287698023191845
0.30224045045045045,0.002428233110250955
0.3032229029029029,0.002427712172004632
0.30420535535535537,0.002427207076108991
0.3051878078078078,0.0024267178851714597
0.30617026026026023,0.002426244636700573
0.3071527127127127,0.0024257873439249987
0.30813516516516515,0.002425345996609171
0.30911761761761763,0.0024249205618657684
0.31010007007007007,0.002424510984964965
0.3110825225225225,0.002424117190140746
0.312064974974975,0.002423739081394287
0.3130474274274274,0.002423376543294612
0.31402987987987985,0.0024230294417766076
0.31501233233233233,0.0024226976249365757
0.31599478478478477,0.002422380923825418
0.31697723723723725,0.0024220791532396733
0.3179596896896897,0.0024217921125104383
0.3189421421421421,0.002421519586290439
0.3199245945945946,0.002421261345339306
0.32090704704704703,0.0024210171473072503
0.3218894994994995,0.0024207867375172594
0.32287195195195195,0.0024205698497459386
0.3238544044044044,0.0024203662070032203
0.32483685685685687,0.0024201755223109567
0.3258193093093093,0.002419997499480616
0.32680176176176173,0.002419831833890175
0.3277842142142142,0.002419678213260375
0.32876666666666665,0.002419536318430364
0.32974911911911914,0.00241940582413301
0.33073157157157157,0.002419286399769778
0.331714024024024,0.002419177710185499
0.3326964764764765,0.002419079416442961
0.3336789289289289,0.002418991176597514
0.33466138138138135,0.0024189126464717377
0.33564383383383384,0.0024188434804302632
0.33662628628628627,0.002418783332154834
0.33760873873873876,0.002418731855419656
0.3385911911911912,0.0024186887048671417
0.3395736436436436,0.0024186535367840645
0.3405560960960961,0.0024186260098781583
0.34153854854854854,0.002418605786055324
0.34252100100100097,0.002418592531197279
0.34350345345345346,0.002418585915916008
0.3444859059059059,0.0024185856160268892
0.3454683583583584,0.002418591312604766
0.3464508108108108,0.002418602691947499
0.34743326326326324,0.0024186194455387625
0.3484157157157157,0.00241864127001148
0.34939816816816816,0.0024186678671118166
0.35038062062062064,0.002418698943663658
0.3513630730730731,0.0024187342115336644
0.3523455255255255,0.00241877338759676
0.353327977977978,0.0024188161937021033
0.3543104304304304,0.0024188623566395073
0.35529288288288285,0.002418911608106316
0.35627533533533534,0.002418963684674588
0.3572577877877878,0.0024190183277587422
0.35824024024024026,0.0024190752835835574
0.3592226926926927,0.0024191343031525242
0.3602051451451451,0.0024191951422164342
0.3611875975975976,0.002419257561242413
0.36217005005005004,0.0024193213253831513
0.36315250250250247,0.002419386204446438
0.36413495495495496,0.0024194519728649496
0.3651174074074074,0.002419518409666284
0.3660998598598599,0.00241958529844321
0.3670823123123123,0.002419652427324157
0.36806476476476474,0.002419719588943866
0.3690472172172172,0.0024197865804142416
0.37002966966966966,0.0024198532032953823
0.3710121221221221,0.002419919263566762
0.3719945745745746,0.0024199845715985316
0.372977027027027,0.0024200489421229857
0.3739594794794795,0.0024201121942061493
0.3749419319319319,0.0024201741512194443
0.37592438438438436,0.0024202346408114576
0.37690683683683684,0.002420293494879856
0.3778892892892893,0.0024203505495432602
0.37887174174174176,0.0024204056451133256
0.3798541941941942,0.0024204586260667604
0.3808366466466466,0.002420509341017458
0.3818190990990991,0.002420557642688658
0.38280155155155154,0.002420603387885105
0.383784004004004,0.0024206464374652956
0.38476645645645646,0.00242068665631367
0.3857489089089089,0.002420723913312843
0.3867313613613614,0.002420758081315839
0.3877138138138138,0.002420789037118324
0.38869626626626624,0.0024208166614308013
0.38967871871871873,0.0024208408388507892
0.39066117117117116,0.002420861457835026
0.3916436236236236,0.0024208784106715606
0.3926260760760761,0.002420891593451854
0.3936085285285285,0.002420900906042875
0.394590980980981,0.0024209062520590572
0.39557343343343343,0.0024209075388342913
0.39655588588588586,0.0024209046773938235
0.39753833833833835,0.002420897582426069
0.3985207907907908,0.0024208861722544656
0.3995032432432432,0.0024208703688091146
0.4004856956956957,0.002420850097598484
0.40146814814814813,0.0024208252876809495
0.4024506006006006,0.0024207958716363173
0.40343305305305305,0.002420761785537245
0.4044155055055055,0.002420722968920593
0.40539795795795797,0.002420679364758667
0.4063804104104104,0.002420630919430423
0.40736286286286283,0.0024205775826925575
0.4083453153153153,0.0024205193076505174
0.40932776776776775,0.0024204560507294108
0.41031022022022023,0.0024203877716448695
0.41129267267267267,0.002420314433373785
0.4122751251251251,0.002420236002124941
0.4132575775775776,0.002420152447309608
0.41424003003003,0.0024200637415120138
0.4152224824824825,0.0024199698604597335
0.41620493493493493,0.0024198707829939585
0.41718738738738737,0.0024197664910397296
0.41816983983983985,0.002419656969576052
0.4191522922922923,0.002419542206605899
0.4201347447447447,0.002419422193126166
0.4211171971971972,0.0024192969230975277
0.42209964964964963,0.002419166393414174
0.4230821021021021,0.002419030603873514
0.42406455455455455,0.0024188895571457558
0.425047007007007,0.002418743258743421
0.42602945945945947,0.002418591716990765
0.4270119119119119,0.002418434942993133
0.42799436436436433,0.0024182729506062265
0.4289768168168168,0.0024181057564052954
0.42995926926926925,0.002417933379654257
0.43094172172172174,0.002417755842274745
0.43192417417417417,0.0024175731688150736
0.4329066266266266,0.002417385386419153
0.4338890790790791,0.002417192524795333
0.4348715315315315,0.002416994616185158
0.43585398398398395,0.0024167916953321193
0.43683643643643644,0.002416583799450269
0.43781888888888887,0.0024163709681928416
0.43880134134134136,0.002416153243620815
0.4397837937937938,0.002415930670171361
0.4407662462462462,0.002415703294626314
0.4417486986986987,0.00241547116608061
0.44273115115115114,0.0024152343359105616
0.4437136036036036,0.0024149928577422426
0.44469605605605605,0.002414746787419756
0.4456785085085085,0.00241449618297344
0.446660960960961,0.0024142411045881304
0.4476434134134134,0.0024139816145713386
0.44862586586586584,0.0024137177773213858
0.4496083183183183,0.002413449659295577
0.45059077077077075,0.002413177328978289
0.45157322322322324,0.0024129008568490942
0.4525556756756757,0.00241262031535087
0.4535381281281281,0.00241233577885783
0.4545205805805806,0.0024120473236436636
0.455503033033033,0.002411755027849541
0.45648548548548545,0.0024114589714522524
0.45746793793793794,0.0024111592362322117
0.45845039039039037,0.0024108559057416175
0.45943284284284286,0.0024105490652724833
0.4604152952952953,0.0024102388018247384
0.4613977477477477,0.0024099252040743887
0.4623802002002002,0.00240960836234161
0.46336265265265264,0.002409288368558947
0.46434510510510507,0.002408965316239435
0.46532755755755756,0.0024086393004448692
0.46631001001001,0.0024083104177539992
0.4672924624624625,0.0024079787662308148
0.4682749149149149,0.0024076444453928814
0.46925736736736734,0.0024073075561796328
0.4702398198198198,0.0024069682009208076
0.47122227227227226,0.0024066264833048487
0.4722047247247247,0.002406282508347414
0.4731871771771772,0.0024059363823598764
0.4741696296296296,0.002405588212917915
0.4751520820820821,0.002405238108830179
0.4761345345345345,0.00240488618010695
0.47711698698698696,0.0024045325379289098
0.47809943943943944,0.002404177294615961
0.4790818918918919,0.0024038205635961095
0.48006434434434436,0.0024034624593744134
0.4810467967967968,0.0024031030975020054
0.4820292492492492,0.002402742594545178
0.4830117017017017,0.0024023810680545835
0.48399415415415414,0.002402018636534396
0.4849766066066066,0.0024016554194117336
0.48595905905905906,0.002401291537005982
0.4869415115115115,0.0024009271104983077
0.487923963963964,0.0024005622619012335
0.4889064164164164,0.0024001971140282475
0.48988886886886884,0.0023998317904635838
0.49087132132132133,0.002399466415532025
0.49185377377377376,0.002399101114268832
0.4928362262262262,0.0023987360123897306
0.4938186786786787,0.0023983712362610414
0.4948011311311311,0.0023980069128698486
0.4957835835835836,0.002397643169794293
0.49676603603603603,0.0023972801351739613
0.49774848848848846,0.0023969179376803844
0.49873094094094095,0.002396556706487595
0.4997133933933934,0.002396196571242804
0.5006958458458458,0.002395837662037208
0.5016782982982982,0.0023954801093768424
0.5026607507507508,0.0023951240441535716
0.5036432032032032,0.002394769597616195
0.5046256556556556,0.0023944169013415764
0.5056081081081081,0.002394066087205982
0.5065905605605605,0.002393717287356456
0.507573013013013,0.002393370634182306
0.5085554654654655,0.002393026260286693
0.5095379179179179,0.002392684298458349
0.5105203703703703,0.0023923448816433523
0.5115028228228228,0.002392008142917052
0.5124852752752753,0.002391674215456071
0.5134677277277278,0.0023913432325103896
0.5144501801801802,0.0023910153273755874
0.5154326326326326,0.002390690633365122
0.516415085085085,0.0023903692837827692
0.5173975375375375,0.002390051411895088
0.51837998998999,0.0023897371509040786
0.5193624424424425,0.0023894266339198533
0.5203448948948949,0.0023891199939334337
0.5213273473473473,0.002388817363789683
0.5223097997997997,0.002388518876160267
0.5232922522522523,0.0023882246635167394
0.5242747047047047,0.0023879348581037347
0.5252571571571572,0.002387649591912226
0.5262396096096096,0.0023873689966528873
0.527222062062062,0.002387093203729504
0.5282045145145146,0.0023868223442125645
0.529186966966967,0.0023865565488128274
0.5301694194194194,0.0023862959478549973
0.5311518718718719,0.0023860406712515616
0.5321343243243243,0.002385790848476591
0.5331167767767767,0.0023855466085396875
0.5340992292292293,0.0023853080799599853
0.5350816816816817,0.0023850753907402223
0.5360641341341341,0.0023848486683408854
0.5370465865865865,0.0023846280396544114
0.538029039039039,0.0023844136309794676
0.5390114914914915,0.0023842055679952844
0.539993943943944,0.0023840039757358857
0.5409763963963964,0.002383808978549178
0.5419588488488488,0.002383620699982651
0.5429413013013012,0.0023834392626158746
0.5439237537537538,0.002383264787888182
0.5449062062062062,0.002383097395926403
0.5458886586586587,0.00238293720537275
0.5468711111111111,0.0023827843332126725
0.5478535635635635,0.0023826388946028435
0.5488360160160161,0.002382501002699176
0.5498184684684685,0.002382370768484834
0.5508009209209209,0.0023822483005982906
0.5517833733733734,0.002382133705161353
0.5527658258258258,0.0023820270856071907
0.5537482782782782,0.0023819285425083075
0.5547307307307308,0.0023818381734044816
0.5557131831831832,0.002381756072630627
0.5566956356356356,0.0023816823311445397
0.557678088088088,0.0023816170363546133
0.5586605405405405,0.0023815602719473262
0.559642992992993,0.0023815121177147296
0.5606254454454455,0.002381472649381618
0.5616078978978979,0.0023814419384326625
0.5625903503503503,0.002381420051939267
0.5635728028028028,0.0023814070523862515
0.5645552552552553,0.0023814029974982987
0.5655377077077077,0.002381407940066157
0.5665201601601602,0.0023814219277725275
0.5675026126126126,0.0023814450030177907
0.568485065065065,0.002381477202745277
0.5694675175175176,0.0023815185582663607
0.57044996996997,0.002381569095085103
0.5714324224224224,0.0023816288327226276
0.5724148748748749,0.002381697784541089
0.5733973273273273,0.00238177595756728
0.5743797797797797,0.0023818633523157518
0.5753622322322323,0.0023819599626117073
0.5763446846846847,0.0023820657754132345
0.5773271371371371,0.0023821807706332914
0.5783095895895896,0.0023823049209611017
0.579292042042042,0.0023824381916831617
0.5802744944944945,0.0023825805405037525
0.581256946946947,0.0023827319173649036
0.5822393993993994,0.0023828922642659565
0.5832218518518518,0.0023830615150825566
0.5842043043043043,0.0023832395953851193
0.5851867567567568,0.0023834264222568277
0.5861692092092092,0.0023836219041110684
0.5871516616616617,0.0023838259405083596
0.5881341141141141,0.002384038421972707
0.5891165665665665,0.002384259229807507
0.590099019019019,0.002384488235910851
0.5910814714714715,0.002384725302590317
0.5920639239239239,0.002384970282377288
0.5930463763763764,0.002385223017840688
0.5940288288288288,0.0023854833414002764
0.5950112812812812,0.0023857510751394066
0.5959937337337338,0.002386026030617307
0.5969761861861862,0.0023863080086809446
0.5979586386386386,0.0023865967992763595
0.5989410910910911,0.0023868921812596495
0.5999235435435435,0.0023871939222075305
0.600905995995996,0.0023875017782274753
0.6018884484484485,0.002387815493767555
0.6028709009009009,0.002388134801425964
0.6038533533533533,0.002388459421760203
0.6048358058058058,0.0023887890630960944
0.6058182582582583,0.002389123421336533
0.6068007107107107,0.0023894621797701052
0.6077831631631632,0.0023898050088796054
0.6087656156156156,0.0023901515661504313
0.609748068068068,0.0023905014958790684
0.6107305205205205,0.002390854428981562
0.611712972972973,0.002391209982802093
0.6126954254254254,0.0023915677609218063
0.6136778778778779,0.002391927352967843
0.6146603303303303,0.0023922883344226946
0.6156427827827827,0.0023926502664340303
0.6166252352352353,0.002393012695624953
0.6176076876876877,0.002393375153904875
0.6185901401401401,0.0023937371582810913
0.6195725925925926,0.0023940982106711063
0.620555045045045,0.002394457797715845
0.6215374974974975,0.00239481539059393
0.62251994994995,0.0023951704448369544
0.6235024024024024,0.0023955224001460814
0.6244848548548548,0.002395870680210016
0.6254673073073073,0.002396214692524392
0.6264497597597597,0.0023965538282128785
0.6274322122122122,0.0023968874618500073
0.6284146646646647,0.002397214951286
0.6293971171171171,0.0023975356374735996
0.6303795695695695,0.0023978488442972573
0.631362022022022,0.0023981538784046776
0.6323444744744745,0.0023984500290409896
0.6333269269269269,0.002398736567885736
0.6343093793793794,0.00239901274889282
0.6352918318318318,0.002399277808133648
0.6362742842842842,0.002399530963643671
0.6372567367367368,0.0023997714152725405
0.6382391891891892,0.0023999983445380686
0.6392216416416416,0.002400210914484275
0.6402040940940941,0.002400408269543741
0.6411865465465465,0.0024005895354044736
0.642168998998999,0.00240075381888162
0.6431514514514515,0.0024009002077941817
0.6441339039039039,0.0024010277708471253
0.6451163563563563,0.0024011355575190704
0.6460988088088088,0.002401222597955874
0.6470812612612612,0.0024012879028704197
0.6480637137137137,0.0024013304634489144
0.6490461661661662,0.002401349251263991
0.6500286186186186,0.0024013432181949246
0.651011071071071,0.002401311296355342
0.6519935235235235,0.0024012523980287133
0.652975975975976,0.0024011654156120324
0.6539584284284284,0.0024010492215679143
0.6549408808808809,0.0024009026683856974
0.6559233333333333,0.0024007245885516513
0.6569057857857857,0.0024005137945289357
0.6578882382382383,0.0024002690787474842
0.6588706906906907,0.002399989213604361
0.6598531431431431,0.002399672951474922
0.6608355955955956,0.00239931902473525
0.661818048048048,0.002398926145796181
0.6628005005005005,0.0023984930071495477
0.663782952952953,0.002398018281426854
0.6647654054054054,0.0023975006214710026
0.6657478578578578,0.002396938660421457
0.6667303103103103,0.0023963310118133075
0.6677127627627627,0.0023956762696907188
0.6686952152152152,0.00239497300873525
0.6696776676676677,0.002394219784409497
0.6706601201201201,0.0023934151331165775
0.6716425725725725,0.002392557572375982
0.672625025025025,0.002391645601016194
0.6736074774774775,0.002390677699384707
0.6745899299299299,0.0023896523295758873
0.6755723823823824,0.002388567935603363
0.6765548348348348,0.002387422937068184
0.6775372872872872,0.0023862156911429607
0.6785197397397398,0.0023849444316713453
0.6795021921921922,0.0023836072063588096
0.6804846446446446,0.0023822018142528006
0.6814670970970971,0.0023807257435571267
0.6824495495495495,0.002379176109827546
0.6834320020020019,0.0023775495946002563
0.6844144544544545,0.0023758423845114565
0.6853969069069069,0.002374050110973209
0.6863793593593593,0.002372167790479983
0.6873618118118118,0.002370189765630746
0.6883442642642642,0.0023681096469639726
0.6893267167167167,0.0023659202557176585
0.6903091691691692,0.0023636135676428248
0.6912916216216216,0.002361180658018527
0.692274074074074,0.0023586116480376266
0.6932565265265265,0.0023558956528115095
0.694238978978979,0.0023530207641824625
0.6952214314314314,0.0023499743419685007
0.6962038838838839,0.0023467436839916256
0.6971863363363363,0.0023433167608950594
0.6981687887887887,0.0023396829456721092
0.6991512412412413,0.00233583373591066
0.7001336936936937,0.0023317634671843885
0.7011161461461461,0.0023274700159285414
0.7020985985985986,0.002322955484919258
0.703081051051051,0.0023182266773297626
0.7040635035035034,0.002313294930783651
0.705045955955956,0.0023081756392564837
0.7060284084084084,0.0023028877590867284
0.7070108608608608,0.002297453317541974
0.7079933133133133,0.0022918969256086655
0.7089757657657657,0.002286245296596915
0.7099582182182183,0.00228052677200372
0.7109406706706707,0.002274770855869735
0.7119231231231231,0.0022690077586102644
0.7129055755755755,0.0022632679510122137
0.713888028028028,0.002257581728778054
0.7148704804804805,0.0022519787876761153
0.715852932932933,0.0022464878090355535
0.7168353853853854,0.0022411360550137604
0.7178178378378378,0.002235948972773682
0.7188002902902902,0.0022309498064477023
0.7197827427427427,0.002226159215541829
0.7207651951951952,0.002221594898257234
0.7217476476476476,0.0022172712180834843
0.7227301001001001,0.0022131988396942776
0.7237125525525525,0.002209384543465325
0.7246950050050049,0.002205831457600339
0.7256774574574575,0.0022025394358257825
0.7266599099099099,0.002199505431058463
0.7276423623623623,0.002196723860610298
0.7286248148148148,0.0021941869639086485
0.7296072672672672,0.002191885153776803
0.7305897197197198,0.00218980736233778
