Betas,PDF,Best Fit,err_beta_min,err_beta_max,-1sigma,+1sigma
16.231155778894472,0.30199798175659004,,,,,
16.28140703517588,0.29019320594741543,,,,,
16.331658291457288,0.2787584514446387,,,,,
16.381909547738694,0.2676896284578615,,,,,
16.4321608040201,0.2569820036305337,,,,,
16.482412060301506,0.24663027070722973,,,,,
16.532663316582916,0.23662861719004213,,,,,
16.582914572864322,0.22697078702318374,,,,,
16.633165829145728,0.21765013936694547,,,,,
16.683417085427138,0.20865970354227478,,,,,
16.733668341708544,0.1999922302425359,,,,,
16.78391959798995,0.19164023912373576,,,,,
16.834170854271356,0.18359606289440106,,,,,
16.884422110552762,0.1758518880359749,,,,,
16.934673366834172,0.16839979229063262,,,,,
16.984924623115578,0.1612317790585189,,,,,
17.035175879396984,0.15433980884935478,,,,,
17.085427135678394,0.1477158279355466,,,,,
